  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 79-100 A AIRFOIL                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.250  -0.3788   0.09368   0.08857  -0.0415   1.0000   0.0293
  -9.000  -0.3840   0.08948   0.08446  -0.0426   1.0000   0.0287
  -8.750  -0.3912   0.08533   0.08040  -0.0436   1.0000   0.0286
  -8.250  -0.4397   0.07275   0.06808  -0.0464   1.0000   0.0268
  -8.000  -0.4570   0.06874   0.06417  -0.0464   1.0000   0.0267
  -7.750  -0.4717   0.06394   0.05943  -0.0485   1.0000   0.0265
  -7.500  -0.4836   0.05791   0.05336  -0.0539   1.0000   0.0262
  -7.250  -0.4804   0.04865   0.04361  -0.0651   0.9966   0.0263
  -7.000  -0.4531   0.04106   0.03532  -0.0752   0.9904   0.0274
  -6.750  -0.4240   0.03913   0.03328  -0.0784   0.9859   0.0292
  -6.500  -0.3922   0.03480   0.02837  -0.0833   0.9814   0.0306
  -6.250  -0.3599   0.03101   0.02393  -0.0868   0.9772   0.0319
  -6.000  -0.3269   0.02825   0.02045  -0.0893   0.9727   0.0343
  -5.750  -0.2934   0.02632   0.01834  -0.0917   0.9692   0.0372
  -5.500  -0.2617   0.02477   0.01654  -0.0931   0.9647   0.0398
  -5.250  -0.2293   0.02346   0.01491  -0.0944   0.9598   0.0437
  -5.000  -0.1947   0.02209   0.01343  -0.0962   0.9562   0.0476
  -4.750  -0.1620   0.02108   0.01233  -0.0975   0.9516   0.0514
  -4.500  -0.1303   0.02024   0.01137  -0.0984   0.9459   0.0578
  -4.250  -0.0943   0.01938   0.01047  -0.1004   0.9418   0.0650
  -4.000  -0.0609   0.01863   0.00965  -0.1018   0.9367   0.0756
  -3.750  -0.0285   0.01796   0.00897  -0.1029   0.9307   0.0932
  -3.500   0.0083   0.01716   0.00831  -0.1052   0.9269   0.1303
  -3.250   0.0401   0.01638   0.00787  -0.1065   0.9214   0.2123
  -3.000   0.0711   0.01592   0.00770  -0.1074   0.9153   0.3043
  -2.750   0.1065   0.01569   0.00761  -0.1089   0.9111   0.3779
  -2.500   0.1345   0.01564   0.00759  -0.1088   0.9035   0.4238
  -2.250   0.1674   0.01556   0.00750  -0.1096   0.8979   0.4609
  -2.000   0.1978   0.01551   0.00745  -0.1098   0.8913   0.4931
  -1.750   0.2280   0.01545   0.00735  -0.1100   0.8842   0.5192
  -1.500   0.2601   0.01534   0.00722  -0.1105   0.8783   0.5412
  -1.250   0.2883   0.01529   0.00713  -0.1104   0.8700   0.5610
  -1.000   0.3204   0.01515   0.00697  -0.1108   0.8641   0.5792
  -0.750   0.3473   0.01509   0.00691  -0.1104   0.8550   0.5968
  -0.500   0.3779   0.01497   0.00678  -0.1106   0.8477   0.6149
  -0.250   0.4067   0.01487   0.00668  -0.1104   0.8387   0.6322
   0.000   0.4351   0.01478   0.00660  -0.1102   0.8295   0.6507
   0.250   0.4653   0.01463   0.00647  -0.1102   0.8216   0.6703
   0.500   0.4916   0.01456   0.00646  -0.1097   0.8110   0.6914
   0.750   0.5198   0.01444   0.00639  -0.1093   0.8018   0.7148
   1.000   0.5477   0.01428   0.00630  -0.1089   0.7918   0.7426
   1.250   0.5726   0.01413   0.00627  -0.1079   0.7799   0.7782
   1.500   0.5979   0.01387   0.00621  -0.1068   0.7683   0.8401
   1.750   0.6309   0.01368   0.00608  -0.1074   0.7569   1.0000
   2.000   0.6607   0.01372   0.00605  -0.1076   0.7457   1.0000
   2.250   0.6888   0.01381   0.00609  -0.1075   0.7324   1.0000
   2.500   0.7166   0.01390   0.00615  -0.1073   0.7183   1.0000
   2.750   0.7443   0.01400   0.00622  -0.1070   0.7038   1.0000
   3.000   0.7718   0.01412   0.00631  -0.1067   0.6892   1.0000
   3.250   0.7992   0.01426   0.00644  -0.1064   0.6742   1.0000
   3.500   0.8263   0.01440   0.00656  -0.1060   0.6582   1.0000
   3.750   0.8529   0.01457   0.00670  -0.1055   0.6410   1.0000
   4.000   0.8791   0.01477   0.00690  -0.1050   0.6233   1.0000
   4.250   0.9049   0.01499   0.00713  -0.1044   0.6042   1.0000
   4.500   0.9305   0.01522   0.00731  -0.1036   0.5836   1.0000
   4.750   0.9549   0.01550   0.00757  -0.1028   0.5598   1.0000
   5.000   0.9795   0.01581   0.00783  -0.1020   0.5375   1.0000
   5.250   1.0035   0.01615   0.00820  -0.1011   0.5144   1.0000
   5.500   1.0272   0.01652   0.00856  -0.1002   0.4915   1.0000
   5.750   1.0499   0.01693   0.00895  -0.0992   0.4650   1.0000
   6.000   1.0719   0.01737   0.00939  -0.0980   0.4360   1.0000
   6.250   1.0928   0.01789   0.00985  -0.0968   0.4036   1.0000
   6.500   1.1127   0.01848   0.01036  -0.0954   0.3676   1.0000
   6.750   1.1312   0.01919   0.01094  -0.0939   0.3290   1.0000
   7.000   1.1489   0.01998   0.01162  -0.0923   0.2889   1.0000
   7.250   1.1652   0.02092   0.01241  -0.0907   0.2469   1.0000
   7.500   1.1799   0.02201   0.01329  -0.0889   0.2036   1.0000
   7.750   1.1929   0.02327   0.01430  -0.0870   0.1603   1.0000
   8.000   1.2057   0.02458   0.01539  -0.0851   0.1249   1.0000
   8.250   1.2184   0.02587   0.01655  -0.0833   0.0973   1.0000
   8.500   1.2299   0.02725   0.01783  -0.0812   0.0758   1.0000
   8.750   1.2408   0.02863   0.01919  -0.0791   0.0604   1.0000
   9.000   1.2482   0.03012   0.02066  -0.0765   0.0502   1.0000
   9.250   1.2552   0.03162   0.02219  -0.0739   0.0432   1.0000
   9.500   1.2613   0.03320   0.02387  -0.0713   0.0385   1.0000
   9.750   1.2671   0.03484   0.02562  -0.0689   0.0353   1.0000
  10.000   1.2700   0.03675   0.02760  -0.0664   0.0331   1.0000
  10.250   1.2744   0.03869   0.02967  -0.0642   0.0313   1.0000
  10.500   1.2809   0.04054   0.03173  -0.0623   0.0293   1.0000
  10.750   1.2866   0.04247   0.03378  -0.0606   0.0275   1.0000
  11.000   1.2911   0.04455   0.03595  -0.0591   0.0261   1.0000
  11.250   1.2933   0.04705   0.03850  -0.0576   0.0250   1.0000
  11.500   1.3001   0.04938   0.04102  -0.0562   0.0242   1.0000
  11.750   1.3068   0.05184   0.04370  -0.0549   0.0235   1.0000
  12.000   1.3126   0.05450   0.04658  -0.0537   0.0229   1.0000
  12.250   1.3167   0.05738   0.04969  -0.0526   0.0223   1.0000
  12.500   1.3189   0.06048   0.05302  -0.0517   0.0218   1.0000
  12.750   1.3186   0.06386   0.05664  -0.0510   0.0214   1.0000
  13.000   1.3156   0.06749   0.06053  -0.0507   0.0209   1.0000
  13.250   1.3105   0.07134   0.06461  -0.0507   0.0205   1.0000
  13.500   1.3038   0.07553   0.06901  -0.0511   0.0202   1.0000
  13.750   1.2958   0.07994   0.07361  -0.0519   0.0199   1.0000
  14.000   1.2863   0.08473   0.07859  -0.0532   0.0196   1.0000
  14.250   1.2758   0.08989   0.08393  -0.0549   0.0193   1.0000
  14.500   1.2634   0.09561   0.08984  -0.0572   0.0191   1.0000
  14.750   1.2490   0.10201   0.09645  -0.0602   0.0190   1.0000
  15.000   1.2325   0.10923   0.10390  -0.0640   0.0190   1.0000
  15.250   1.2131   0.11758   0.11249  -0.0691   0.0191   1.0000
