  
       XFOIL         Version 6.96
  
 Calculated polar for: AG13                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.250  -0.5693   0.11590   0.11242   0.0187   1.0000   0.0163
  -9.000  -0.5686   0.11080   0.10734   0.0170   1.0000   0.0166
  -8.750  -0.5652   0.10653   0.10305   0.0153   1.0000   0.0167
  -7.750  -0.5456   0.09171   0.08830   0.0110   1.0000   0.0143
  -7.500  -0.5420   0.08767   0.08429   0.0087   1.0000   0.0133
  -7.250  -0.5364   0.08297   0.07964   0.0047   1.0000   0.0124
  -7.000  -0.5270   0.07688   0.07356  -0.0019   1.0000   0.0114
  -6.250  -0.4677   0.05404   0.05053  -0.0278   1.0000   0.0097
  -6.000  -0.4443   0.04577   0.04202  -0.0350   1.0000   0.0096
  -5.500  -0.3962   0.03299   0.02846  -0.0438   1.0000   0.0111
  -5.250  -0.3712   0.03080   0.02604  -0.0449   1.0000   0.0125
  -5.000  -0.3438   0.02592   0.02055  -0.0464   1.0000   0.0127
  -4.750  -0.3159   0.02208   0.01608  -0.0470   1.0000   0.0126
  -4.500  -0.2883   0.01939   0.01286  -0.0471   1.0000   0.0127
  -4.250  -0.2609   0.01738   0.01047  -0.0469   1.0000   0.0130
  -4.000  -0.2337   0.01580   0.00862  -0.0466   1.0000   0.0137
  -3.750  -0.2067   0.01452   0.00711  -0.0463   1.0000   0.0146
  -3.500  -0.1798   0.01354   0.00598  -0.0459   1.0000   0.0159
  -3.250  -0.1532   0.01265   0.00506  -0.0458   1.0000   0.0202
  -3.000  -0.1262   0.01200   0.00430  -0.0455   1.0000   0.0244
  -2.750  -0.0991   0.01132   0.00357  -0.0452   1.0000   0.0333
  -2.500  -0.0723   0.01077   0.00307  -0.0450   1.0000   0.0563
  -2.250  -0.0457   0.01029   0.00277  -0.0449   1.0000   0.1027
  -2.000  -0.0192   0.00982   0.00256  -0.0448   1.0000   0.1679
  -1.750   0.0073   0.00941   0.00242  -0.0448   1.0000   0.2467
  -1.500   0.0337   0.00904   0.00234  -0.0447   1.0000   0.3302
  -1.250   0.0696   0.00865   0.00224  -0.0466   0.9892   0.4310
  -1.000   0.1057   0.00824   0.00218  -0.0484   0.9735   0.5392
  -0.500   0.1736   0.00700   0.00197  -0.0496   0.9286   1.0000
  -0.250   0.2074   0.00703   0.00184  -0.0504   0.8958   1.0000
   0.000   0.2374   0.00709   0.00174  -0.0504   0.8579   1.0000
   0.250   0.2642   0.00721   0.00166  -0.0496   0.8174   1.0000
   0.500   0.2899   0.00737   0.00162  -0.0487   0.7766   1.0000
   0.750   0.3156   0.00756   0.00160  -0.0478   0.7360   1.0000
