  
       XFOIL         Version 6.96
  
 Calculated polar for: AG46c -03f                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -7.500  -0.5888   0.10860   0.10390   0.0239   1.0000   0.0688
  -7.250  -0.5927   0.10594   0.10133   0.0170   1.0000   0.0700
  -7.000  -0.5910   0.10225   0.09768   0.0062   1.0000   0.0705
  -6.750  -0.5819   0.09652   0.09199   0.0145   1.0000   0.0723
  -6.500  -0.5710   0.09284   0.08833   0.0164   1.0000   0.0753
  -6.250  -0.5631   0.08901   0.08453   0.0131   1.0000   0.0792
  -6.000  -0.5502   0.08401   0.07945  -0.0033   1.0000   0.0836
  -5.750  -0.5424   0.07894   0.07446  -0.0016   1.0000   0.0860
  -5.500  -0.5304   0.07583   0.07137   0.0001   1.0000   0.0922
  -5.250  -0.5116   0.06986   0.06522  -0.0119   1.0000   0.0990
  -5.000  -0.4998   0.06680   0.06227  -0.0082   1.0000   0.1044
  -4.750  -0.4791   0.06160   0.05689  -0.0154   1.0000   0.1136
  -4.500  -0.4606   0.05820   0.05346  -0.0162   1.0000   0.1225
  -4.250  -0.4417   0.05397   0.04917  -0.0180   1.0000   0.1307
  -4.000  -0.4200   0.05010   0.04513  -0.0205   1.0000   0.1437
  -3.750  -0.3980   0.04661   0.04153  -0.0219   1.0000   0.1582
  -3.500  -0.3752   0.04341   0.03823  -0.0230   1.0000   0.1751
  -3.250  -0.3218   0.03305   0.02633  -0.0291   1.0000   0.0815
  -3.000  -0.2905   0.02758   0.02011  -0.0293   1.0000   0.0619
  -2.750  -0.2590   0.02501   0.01670  -0.0286   1.0000   0.0570
  -2.500  -0.2325   0.02210   0.01360  -0.0286   1.0000   0.0610
  -2.250  -0.2042   0.02010   0.01132  -0.0281   1.0000   0.0634
  -2.000  -0.1758   0.01829   0.00925  -0.0274   1.0000   0.0670
  -1.750  -0.1485   0.01678   0.00768  -0.0269   1.0000   0.0785
  -1.500  -0.1216   0.01531   0.00626  -0.0262   1.0000   0.0958
  -1.250  -0.0957   0.01380   0.00511  -0.0257   1.0000   0.1488
  -1.000  -0.0795   0.01051   0.00438  -0.0234   1.0000   0.6615
  -0.750  -0.0412   0.00973   0.00387  -0.0235   1.0000   1.0000
  -0.500  -0.0150   0.00971   0.00355  -0.0232   1.0000   1.0000
  -0.250   0.0110   0.00970   0.00334  -0.0230   1.0000   1.0000
   0.000   0.0366   0.00972   0.00320  -0.0228   1.0000   1.0000
   0.250   0.0617   0.00977   0.00313  -0.0226   1.0000   1.0000
   0.500   0.0858   0.00987   0.00313  -0.0224   1.0000   1.0000
   0.750   0.1080   0.01007   0.00326  -0.0224   1.0000   1.0000
   1.000   0.1371   0.01037   0.00348  -0.0240   0.9950   1.0000
   1.250   0.1962   0.01051   0.00355  -0.0307   0.9703   1.0000
   1.500   0.2476   0.01060   0.00357  -0.0354   0.9414   1.0000
   1.750   0.2880   0.01068   0.00360  -0.0374   0.9079   1.0000
   2.000   0.3191   0.01082   0.00364  -0.0373   0.8747   1.0000
   2.250   0.3446   0.01100   0.00373  -0.0359   0.8434   1.0000
   2.500   0.3683   0.01124   0.00385  -0.0342   0.8127   1.0000
   2.750   0.3918   0.01152   0.00401  -0.0326   0.7830   1.0000
   3.000   0.4153   0.01185   0.00422  -0.0310   0.7541   1.0000
   3.250   0.4390   0.01221   0.00450  -0.0295   0.7258   1.0000
   3.500   0.4629   0.01261   0.00479  -0.0282   0.6973   1.0000
   3.750   0.4874   0.01289   0.00502  -0.0270   0.6672   1.0000
   4.000   0.5123   0.01303   0.00515  -0.0259   0.6352   1.0000
   4.250   0.5371   0.01314   0.00522  -0.0248   0.6018   1.0000
   4.500   0.5619   0.01329   0.00534  -0.0237   0.5654   1.0000
   4.750   0.5867   0.01351   0.00545  -0.0226   0.5253   1.0000
   5.000   0.6114   0.01384   0.00564  -0.0216   0.4803   1.0000
   5.250   0.6359   0.01428   0.00591  -0.0208   0.4329   1.0000
   5.500   0.6604   0.01484   0.00633  -0.0200   0.3825   1.0000
   5.750   0.6848   0.01555   0.00681  -0.0194   0.3343   1.0000
   6.000   0.7092   0.01637   0.00742  -0.0188   0.2901   1.0000
   6.250   0.7337   0.01725   0.00814  -0.0183   0.2517   1.0000
   6.500   0.7583   0.01823   0.00900  -0.0179   0.2200   1.0000
   6.750   0.7828   0.01925   0.00999  -0.0174   0.1926   1.0000
   7.000   0.8074   0.02036   0.01104  -0.0170   0.1691   1.0000
   7.250   0.8319   0.02157   0.01232  -0.0165   0.1476   1.0000
   7.500   0.8561   0.02287   0.01360  -0.0160   0.1295   1.0000
   7.750   0.8800   0.02453   0.01519  -0.0156   0.1138   1.0000
   8.000   0.9037   0.02621   0.01704  -0.0150   0.0996   1.0000
   8.250   0.9274   0.02802   0.01902  -0.0145   0.0881   1.0000
   8.500   0.9502   0.02986   0.02125  -0.0138   0.0776   1.0000
   8.750   0.9715   0.03304   0.02482  -0.0130   0.0714   1.0000
   9.000   0.9925   0.03488   0.02680  -0.0126   0.0635   1.0000
