  
       XFOIL         Version 6.96
  
 Calculated polar for: WB-140/35/FB 14%                                
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.750  -0.3728   0.10618   0.09949  -0.0530   1.0000   0.0599
 -10.500  -0.3808   0.10247   0.09589  -0.0534   1.0000   0.0597
 -10.250  -0.3918   0.09896   0.09250  -0.0532   1.0000   0.0593
 -10.000  -0.4066   0.09568   0.08936  -0.0526   1.0000   0.0589
  -9.750  -0.4261   0.09275   0.08657  -0.0512   1.0000   0.0585
  -9.500  -0.4503   0.09015   0.08411  -0.0491   1.0000   0.0581
  -9.250  -0.4783   0.08768   0.08179  -0.0469   1.0000   0.0576
  -9.000  -0.4953   0.07997   0.07409  -0.0538   0.9913   0.0567
  -8.750  -0.5105   0.07024   0.06418  -0.0621   0.9802   0.0558
  -8.500  -0.5228   0.06189   0.05544  -0.0672   0.9705   0.0553
  -8.250  -0.5264   0.05556   0.04861  -0.0694   0.9620   0.0553
  -8.000  -0.5172   0.05037   0.04284  -0.0714   0.9558   0.0561
  -7.750  -0.5045   0.04678   0.03874  -0.0720   0.9499   0.0582
  -7.500  -0.4900   0.04359   0.03497  -0.0721   0.9443   0.0606
  -7.250  -0.4680   0.04076   0.03151  -0.0728   0.9402   0.0624
  -7.000  -0.4416   0.03880   0.02937  -0.0738   0.9372   0.0642
  -6.750  -0.4237   0.03748   0.02787  -0.0729   0.9321   0.0661
  -6.500  -0.4017   0.03632   0.02651  -0.0727   0.9274   0.0699
  -6.250  -0.3750   0.03506   0.02488  -0.0732   0.9238   0.0748
  -6.000  -0.3464   0.03403   0.02374  -0.0741   0.9208   0.0789
  -5.750  -0.3197   0.03319   0.02274  -0.0744   0.9178   0.0838
  -5.250  -0.2766   0.03212   0.02159  -0.0731   0.9092   0.0992
  -5.000  -0.2480   0.03222   0.02177  -0.0738   0.9055   0.1193
  -4.750  -0.2154   0.03213   0.02137  -0.0748   0.9025   0.1558
  -4.500  -0.1993   0.03483   0.02242  -0.0728   0.8961   0.1784
  -4.250  -0.1737   0.03274   0.02039  -0.0734   0.8933   0.1969
  -4.000  -0.1452   0.03105   0.01911  -0.0741   0.8908   0.2139
  -3.750  -0.1156   0.03050   0.01869  -0.0751   0.8878   0.2232
  -3.500  -0.0842   0.03028   0.01860  -0.0765   0.8850   0.2360
  -3.250  -0.0657   0.03044   0.01863  -0.0755   0.8800   0.2536
  -3.000  -0.0433   0.03046   0.01860  -0.0751   0.8753   0.2657
  -2.750  -0.0146   0.03040   0.01849  -0.0758   0.8714   0.2798
  -2.500   0.0184   0.03029   0.01837  -0.0773   0.8682   0.2968
  -2.250   0.0380   0.03039   0.01846  -0.0764   0.8626   0.3090
  -2.000   0.0617   0.03045   0.01847  -0.0762   0.8571   0.3193
  -1.750   0.0924   0.03042   0.01844  -0.0771   0.8531   0.3333
  -1.500   0.1277   0.03033   0.01839  -0.0789   0.8499   0.3557
  -1.250   0.1406   0.03055   0.01870  -0.0768   0.8420   0.3812
  -1.000   0.1709   0.03039   0.01871  -0.0776   0.8364   0.4345
  -0.750   0.2078   0.02996   0.01863  -0.0791   0.8325   0.5282
  -0.500   0.2183   0.03003   0.01902  -0.0761   0.8227   0.6062
  -0.250   0.2501   0.02970   0.01913  -0.0758   0.8177   0.7571
   0.000   0.2904   0.02981   0.01932  -0.0780   0.8122   0.8998
   0.250   0.3176   0.03019   0.01961  -0.0786   0.8042   1.0000
   0.500   0.3527   0.03031   0.01958  -0.0801   0.7996   1.0000
   0.750   0.3654   0.03088   0.02006  -0.0780   0.7903   1.0000
   1.000   0.3963   0.03104   0.02012  -0.0787   0.7843   1.0000
   1.250   0.4160   0.03145   0.02045  -0.0777   0.7757   1.0000
   1.500   0.4452   0.03160   0.02052  -0.0780   0.7686   1.0000
   1.750   0.4668   0.03195   0.02082  -0.0772   0.7599   1.0000
   2.000   0.4977   0.03201   0.02084  -0.0776   0.7530   1.0000
   2.250   0.5207   0.03231   0.02112  -0.0770   0.7442   1.0000
   2.750   0.5804   0.03226   0.02104  -0.0771   0.7276   1.0000
   3.000   0.6204   0.03176   0.02052  -0.0783   0.7215   1.0000
   3.250   0.6424   0.03197   0.02075  -0.0772   0.7103   1.0000
   3.750   0.6991   0.03200   0.02085  -0.0768   0.6930   1.0000
   4.000   0.7134   0.03254   0.02144  -0.0748   0.6797   1.0000
   4.250   0.7258   0.03308   0.02205  -0.0725   0.6651   1.0000
   4.500   0.7370   0.03356   0.02260  -0.0701   0.6500   1.0000
   4.750   0.7516   0.03385   0.02294  -0.0680   0.6354   1.0000
   5.000   0.7695   0.03398   0.02314  -0.0663   0.6212   1.0000
   5.250   0.7907   0.03396   0.02322  -0.0650   0.6080   1.0000
   5.500   0.8268   0.03304   0.02239  -0.0650   0.5999   1.0000
   5.750   0.8425   0.03332   0.02275  -0.0631   0.5842   1.0000
   6.000   0.8607   0.03351   0.02302  -0.0615   0.5685   1.0000
   6.250   0.8814   0.03357   0.02320  -0.0602   0.5528   1.0000
   6.500   0.9055   0.03340   0.02311  -0.0591   0.5370   1.0000
   6.750   0.9325   0.03303   0.02280  -0.0582   0.5207   1.0000
   7.000   0.9609   0.03264   0.02243  -0.0574   0.5031   1.0000
   7.250   0.9879   0.03245   0.02227  -0.0565   0.4843   1.0000
   7.500   1.0128   0.03249   0.02228  -0.0555   0.4651   1.0000
   7.750   1.0363   0.03273   0.02250  -0.0545   0.4466   1.0000
   8.000   1.0580   0.03319   0.02295  -0.0535   0.4295   1.0000
   8.250   1.0782   0.03383   0.02365  -0.0524   0.4138   1.0000
   8.500   1.0980   0.03457   0.02442  -0.0514   0.3994   1.0000
   8.750   1.1193   0.03526   0.02516  -0.0506   0.3863   1.0000
