  
       XFOIL         Version 6.96
  
 Calculated polar for: WB-140/35/FB 14%                                
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -11.000  -0.1010   0.08834   0.08542  -0.0908   0.8058   0.0240
 -10.750  -0.1042   0.08388   0.08098  -0.0910   0.8037   0.0247
 -10.500  -0.1851   0.09141   0.08841  -0.0872   0.8112   0.0240
 -10.250  -0.1948   0.08354   0.08053  -0.0919   0.8083   0.0240
  -9.750  -0.2305   0.06420   0.06111  -0.1092   0.8019   0.0240
  -9.500  -0.2494   0.05518   0.05191  -0.1231   0.7980   0.0240
  -9.250  -0.2578   0.05032   0.04677  -0.1280   0.7952   0.0240
  -9.000  -0.2777   0.04119   0.03724  -0.1319   0.7929   0.0246
  -8.750  -0.2641   0.03770   0.03377  -0.1326   0.7912   0.0251
  -8.500  -0.2476   0.03538   0.03140  -0.1332   0.7893   0.0257
  -8.250  -0.2301   0.03338   0.02930  -0.1338   0.7875   0.0267
  -8.000  -0.2121   0.03145   0.02713  -0.1344   0.7856   0.0283
  -7.750  -0.1980   0.02921   0.02422  -0.1348   0.7836   0.0315
  -7.500  -0.1773   0.02641   0.02144  -0.1351   0.7819   0.0328
  -7.250  -0.1547   0.02341   0.01751  -0.1339   0.7801   0.0244
  -7.000  -0.1297   0.02189   0.01578  -0.1339   0.7785   0.0244
  -6.750  -0.1053   0.01981   0.01354  -0.1339   0.7768   0.0247
  -6.500  -0.0803   0.01830   0.01204  -0.1341   0.7747   0.0259
  -6.250  -0.0538   0.01747   0.01118  -0.1343   0.7722   0.0273
  -6.000  -0.0269   0.01660   0.01021  -0.1343   0.7697   0.0280
  -5.750   0.0003   0.01583   0.00934  -0.1344   0.7674   0.0287
  -5.500   0.0279   0.01519   0.00862  -0.1345   0.7655   0.0294
  -5.250   0.0561   0.01481   0.00813  -0.1346   0.7637   0.0303
  -5.000   0.0831   0.01398   0.00723  -0.1348   0.7620   0.0314
  -4.750   0.1102   0.01325   0.00646  -0.1349   0.7601   0.0323
  -4.500   0.1381   0.01276   0.00592  -0.1351   0.7578   0.0332
  -4.250   0.1663   0.01236   0.00547  -0.1354   0.7552   0.0344
  -4.000   0.1948   0.01205   0.00509  -0.1356   0.7525   0.0357
