  
       XFOIL         Version 6.96
  
 Calculated polar for: YS-930                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -12.500  -0.4340   0.13383   0.13215  -0.0364   1.0000   0.0063
 -12.250  -0.4327   0.13010   0.12843  -0.0371   1.0000   0.0063
  -9.250  -0.4439   0.04089   0.03891  -0.1127   0.9571   0.0068
  -9.000  -0.4326   0.03417   0.03179  -0.1221   0.9418   0.0071
  -8.750  -0.4238   0.03047   0.02773  -0.1238   0.9244   0.0073
  -8.500  -0.4064   0.02982   0.02700  -0.1240   0.9145   0.0079
  -8.250  -0.3974   0.02747   0.02434  -0.1230   0.9048   0.0081
  -7.750  -0.3790   0.02080   0.01677  -0.1190   0.8910   0.0069
  -7.500  -0.3608   0.01913   0.01487  -0.1179   0.8866   0.0068
  -7.250  -0.3384   0.01827   0.01386  -0.1173   0.8830   0.0067
  -7.000  -0.3225   0.01543   0.01073  -0.1157   0.8793   0.0059
  -6.750  -0.3033   0.01364   0.00871  -0.1144   0.8763   0.0057
  -6.500  -0.2825   0.01236   0.00726  -0.1133   0.8734   0.0056
  -6.250  -0.2606   0.01133   0.00607  -0.1124   0.8707   0.0056
  -6.000  -0.2372   0.01053   0.00511  -0.1116   0.8683   0.0059
  -5.750  -0.2119   0.01002   0.00447  -0.1113   0.8661   0.0063
  -5.500  -0.1880   0.00917   0.00342  -0.1106   0.8639   0.0099
  -5.250  -0.1620   0.00880   0.00298  -0.1103   0.8622   0.0152
  -5.000  -0.1355   0.00850   0.00267  -0.1102   0.8604   0.0231
  -4.750  -0.1112   0.00787   0.00228  -0.1099   0.8586   0.0767
  -4.500  -0.0870   0.00728   0.00204  -0.1096   0.8569   0.1670
  -4.250  -0.0594   0.00718   0.00195  -0.1097   0.8554   0.1841
  -4.000  -0.0317   0.00711   0.00186  -0.1098   0.8540   0.1966
  -3.750  -0.0037   0.00706   0.00178  -0.1100   0.8526   0.2041
  -3.500   0.0243   0.00703   0.00174  -0.1102   0.8511   0.2140
  -3.250   0.0517   0.00696   0.00170  -0.1102   0.8498   0.2262
  -3.000   0.0793   0.00689   0.00163  -0.1103   0.8486   0.2332
  -2.750   0.1070   0.00683   0.00157  -0.1104   0.8473   0.2400
  -2.500   0.1347   0.00677   0.00152  -0.1105   0.8460   0.2468
  -2.250   0.1625   0.00671   0.00147  -0.1106   0.8446   0.2541
  -2.000   0.1902   0.00664   0.00143  -0.1107   0.8432   0.2631
  -1.750   0.2181   0.00658   0.00139  -0.1108   0.8419   0.2749
  -1.500   0.2458   0.00652   0.00137  -0.1110   0.8406   0.2899
  -1.250   0.2737   0.00647   0.00137  -0.1111   0.8392   0.3083
  -1.000   0.3015   0.00643   0.00140  -0.1113   0.8378   0.3310
  -0.750   0.3285   0.00633   0.00141  -0.1112   0.8364   0.3585
  -0.500   0.3554   0.00623   0.00143  -0.1112   0.8346   0.3919
  -0.250   0.3823   0.00612   0.00145  -0.1111   0.8326   0.4313
   0.000   0.4092   0.00599   0.00147  -0.1111   0.8303   0.4775
   0.250   0.4361   0.00584   0.00148  -0.1110   0.8275   0.5313
   0.500   0.4628   0.00572   0.00154  -0.1108   0.8243   0.5971
   0.750   0.4872   0.00549   0.00157  -0.1102   0.8207   0.6721
   1.000   0.5115   0.00525   0.00160  -0.1094   0.8165   0.7564
   1.250   0.5350   0.00502   0.00164  -0.1083   0.8123   0.8482
   1.500   0.5668   0.00484   0.00173  -0.1089   0.8072   0.9435
   1.750   0.6095   0.00480   0.00172  -0.1122   0.8005   0.9757
   2.000   0.6451   0.00478   0.00171  -0.1139   0.7914   0.9881
   2.250   0.6812   0.00473   0.00163  -0.1156   0.7736   0.9955
   2.500   0.7185   0.00472   0.00164  -0.1178   0.7556   1.0000
   2.750   0.7396   0.00476   0.00167  -0.1163   0.7332   1.0000
   3.000   0.7364   0.00550   0.00181  -0.1094   0.5962   1.0000
   3.250   0.7287   0.00672   0.00229  -0.1021   0.4336   1.0000
   3.500   0.7266   0.00790   0.00275  -0.0962   0.2759   1.0000
   3.750   0.7316   0.00894   0.00320  -0.0919   0.1452   1.0000
   4.000   0.7446   0.00967   0.00358  -0.0891   0.0671   1.0000
   4.250   0.7612   0.01025   0.00394  -0.0870   0.0223   1.0000
   4.500   0.7762   0.01105   0.00476  -0.0842   0.0070   1.0000
   4.750   0.7966   0.01146   0.00526  -0.0827   0.0068   1.0000
   5.000   0.8155   0.01200   0.00587  -0.0808   0.0066   1.0000
   5.250   0.8329   0.01268   0.00664  -0.0787   0.0064   1.0000
   5.500   0.8510   0.01331   0.00734  -0.0768   0.0061   1.0000
   5.750   0.8706   0.01378   0.00783  -0.0752   0.0055   1.0000
   6.000   0.8881   0.01452   0.00864  -0.0733   0.0054   1.0000
   6.250   0.9067   0.01535   0.00954  -0.0715   0.0051   1.0000
   6.500   0.9270   0.01603   0.01026  -0.0702   0.0048   1.0000
   6.750   0.9487   0.01702   0.01136  -0.0692   0.0046   1.0000
   7.000   0.9708   0.01817   0.01255  -0.0684   0.0040   1.0000
   7.250   1.0045   0.02441   0.01933  -0.0693   0.0036   1.0000
   7.500   1.0247   0.02564   0.02070  -0.0679   0.0037   1.0000
   7.750   1.0441   0.02678   0.02198  -0.0663   0.0038   1.0000
  16.750   0.8792   0.21102   0.20941  -0.0874   0.0036   1.0000
  17.000   0.8857   0.21509   0.21347  -0.0894   0.0036   1.0000
