  
       XFOIL         Version 6.96
  
 Calculated polar for: YS-930                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.750  -0.4354   0.10781   0.10432  -0.0435   1.0000   0.0078
 -10.500  -0.4419   0.10330   0.09990  -0.0441   1.0000   0.0085
 -10.250  -0.4452   0.09989   0.09655  -0.0442   0.9997   0.0084
 -10.000  -0.4416   0.09456   0.09121  -0.0482   0.9971   0.0077
  -9.750  -0.4351   0.08839   0.08505  -0.0531   0.9940   0.0081
  -9.500  -0.4325   0.08171   0.07839  -0.0580   0.9896   0.0082
  -9.250  -0.4354   0.07370   0.07040  -0.0646   0.9844   0.0080
  -9.000  -0.4448   0.06499   0.06170  -0.0723   0.9756   0.0075
  -8.750  -0.4563   0.05380   0.05042  -0.0856   0.9631   0.0070
  -8.500  -0.4587   0.04525   0.04150  -0.0976   0.9516   0.0069
  -8.250  -0.4539   0.03895   0.03470  -0.1030   0.9455   0.0065
  -8.000  -0.4416   0.03569   0.03101  -0.1044   0.9393   0.0073
  -7.750  -0.4217   0.03343   0.02832  -0.1054   0.9353   0.0081
  -7.500  -0.4026   0.03011   0.02450  -0.1065   0.9324   0.0082
  -7.250  -0.3852   0.02754   0.02150  -0.1062   0.9283   0.0083
  -7.000  -0.3673   0.02486   0.01842  -0.1056   0.9242   0.0084
  -6.750  -0.3466   0.02194   0.01512  -0.1053   0.9214   0.0088
  -6.500  -0.3227   0.01988   0.01281  -0.1054   0.9194   0.0094
  -6.250  -0.2986   0.01851   0.01120  -0.1052   0.9172   0.0103
  -6.000  -0.2792   0.01756   0.01012  -0.1040   0.9132   0.0121
  -5.750  -0.2548   0.01675   0.00913  -0.1036   0.9105   0.0150
  -5.500  -0.2291   0.01580   0.00803  -0.1036   0.9082   0.0209
  -5.250  -0.2011   0.01511   0.00716  -0.1040   0.9065   0.0294
  -5.000  -0.1732   0.01429   0.00627  -0.1043   0.9051   0.0485
  -4.750  -0.1544   0.01339   0.00578  -0.1032   0.9019   0.1335
  -4.500  -0.1299   0.01323   0.00571  -0.1028   0.8993   0.1910
  -4.250  -0.1032   0.01318   0.00562  -0.1028   0.8973   0.2202
  -4.000  -0.0756   0.01312   0.00548  -0.1030   0.8955   0.2426
  -3.750  -0.0468   0.01300   0.00526  -0.1034   0.8940   0.2530
  -3.500  -0.0173   0.01286   0.00503  -0.1039   0.8927   0.2612
  -3.250   0.0122   0.01270   0.00483  -0.1044   0.8915   0.2679
  -3.000   0.0326   0.01272   0.00481  -0.1031   0.8884   0.2750
  -2.750   0.0567   0.01265   0.00471  -0.1025   0.8859   0.2820
  -2.500   0.0832   0.01259   0.00461  -0.1024   0.8838   0.2906
  -2.250   0.1103   0.01250   0.00453  -0.1025   0.8821   0.3006
  -2.000   0.1384   0.01241   0.00446  -0.1027   0.8807   0.3138
