  
       XFOIL         Version 6.96
  
 Calculated polar for: WB-135/35  13.5%  smoothed                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -15.000  -0.6966   0.08469   0.08234  -0.0560   1.0000   0.0078
 -14.750  -0.7114   0.07840   0.07598  -0.0595   1.0000   0.0079
 -14.500  -0.7442   0.06973   0.06713  -0.0644   1.0000   0.0077
 -14.250  -0.7267   0.06882   0.06632  -0.0653   1.0000   0.0081
 -14.000  -0.7662   0.05999   0.05726  -0.0700   1.0000   0.0079
 -13.750  -0.7828   0.05458   0.05174  -0.0730   1.0000   0.0078
 -13.500  -0.7946   0.04988   0.04696  -0.0757   1.0000   0.0079
 -13.250  -0.8064   0.04530   0.04229  -0.0782   1.0000   0.0079
 -13.000  -0.8141   0.04128   0.03821  -0.0807   1.0000   0.0081
 -12.750  -0.8326   0.03622   0.03301  -0.0834   1.0000   0.0080
 -12.500  -0.8402   0.03269   0.02940  -0.0862   1.0000   0.0080
 -12.250  -0.8579   0.03020   0.02678  -0.0848   0.9990   0.0081
 -12.000  -0.8354   0.02803   0.02447  -0.0881   0.9944   0.0082
 -11.750  -0.8130   0.02623   0.02254  -0.0901   0.9892   0.0084
 -11.500  -0.7883   0.02454   0.02072  -0.0922   0.9849   0.0086
 -11.250  -0.7640   0.02323   0.01930  -0.0934   0.9796   0.0088
 -11.000  -0.7394   0.02190   0.01785  -0.0945   0.9737   0.0091
 -10.750  -0.7091   0.02065   0.01647  -0.0965   0.9704   0.0093
 -10.500  -0.6825   0.01938   0.01508  -0.0977   0.9629   0.0094
 -10.250  -0.6479   0.01866   0.01426  -0.0999   0.9577   0.0097
 -10.000  -0.6177   0.01772   0.01321  -0.1013   0.9488   0.0098
  -9.750  -0.5974   0.01590   0.01120  -0.1015   0.9358   0.0104
  -9.500  -0.5727   0.01516   0.01038  -0.1015   0.9241   0.0108
  -9.250  -0.5497   0.01459   0.00970  -0.1009   0.9123   0.0111
  -9.000  -0.5275   0.01413   0.00915  -0.1001   0.9008   0.0116
  -8.750  -0.5049   0.01370   0.00863  -0.0992   0.8899   0.0121
  -8.500  -0.4819   0.01332   0.00815  -0.0984   0.8791   0.0126
  -8.250  -0.4581   0.01304   0.00779  -0.0977   0.8678   0.0129
  -8.000  -0.4396   0.01223   0.00684  -0.0961   0.8559   0.0138
  -7.750  -0.4171   0.01178   0.00629  -0.0952   0.8449   0.0145
  -7.500  -0.3934   0.01146   0.00589  -0.0944   0.8341   0.0153
  -7.250  -0.3692   0.01117   0.00552  -0.0937   0.8229   0.0162
  -7.000  -0.3445   0.01091   0.00518  -0.0930   0.8122   0.0168
  -6.750  -0.3214   0.01047   0.00463  -0.0921   0.8018   0.0183
  -6.500  -0.2969   0.01020   0.00429  -0.0914   0.7919   0.0200
  -6.250  -0.2712   0.01001   0.00404  -0.0910   0.7829   0.0217
  -6.000  -0.2469   0.00967   0.00364  -0.0902   0.7746   0.0259
  -5.750  -0.2219   0.00936   0.00331  -0.0896   0.7664   0.0331
  -5.500  -0.2008   0.00864   0.00279  -0.0885   0.7588   0.0858
  -5.250  -0.1773   0.00817   0.00254  -0.0878   0.7513   0.1371
  -5.000  -0.1513   0.00803   0.00241  -0.0874   0.7441   0.1557
  -4.750  -0.1246   0.00792   0.00230  -0.0871   0.7364   0.1679
  -4.500  -0.0981   0.00785   0.00219  -0.0868   0.7288   0.1788
  -4.250  -0.0710   0.00777   0.00210  -0.0865   0.7213   0.1882
  -4.000  -0.0447   0.00769   0.00201  -0.0862   0.7142   0.1984
  -3.750  -0.0175   0.00761   0.00192  -0.0859   0.7076   0.2079
  -3.250   0.0363   0.00746   0.00178  -0.0854   0.6957   0.2319
  -3.000   0.0633   0.00738   0.00170  -0.0852   0.6898   0.2422
  -2.750   0.0902   0.00734   0.00164  -0.0849   0.6840   0.2522
  -2.250   0.1445   0.00722   0.00153  -0.0844   0.6723   0.2775
  -2.000   0.1716   0.00717   0.00150  -0.0842   0.6668   0.2907
  -1.750   0.1989   0.00712   0.00147  -0.0840   0.6608   0.3029
  -1.500   0.2258   0.00711   0.00144  -0.0837   0.6550   0.3142
  -1.250   0.2534   0.00707   0.00142  -0.0836   0.6497   0.3249
  -1.000   0.2805   0.00704   0.00140  -0.0834   0.6439   0.3368
  -0.750   0.3074   0.00703   0.00139  -0.0831   0.6387   0.3481
  -0.500   0.3350   0.00699   0.00138  -0.0830   0.6334   0.3592
  -0.250   0.3621   0.00698   0.00137  -0.0827   0.6278   0.3705
   0.000   0.3890   0.00696   0.00138  -0.0825   0.6224   0.3830
   0.250   0.4162   0.00693   0.00138  -0.0823   0.6163   0.3963
   0.500   0.4426   0.00693   0.00140  -0.0819   0.6097   0.4124
   0.750   0.4696   0.00689   0.00142  -0.0817   0.6026   0.4298
   1.000   0.4958   0.00690   0.00144  -0.0813   0.5948   0.4475
   1.250   0.5226   0.00688   0.00147  -0.0810   0.5870   0.4666
   1.500   0.5484   0.00689   0.00151  -0.0806   0.5783   0.4875
   1.750   0.5747   0.00689   0.00155  -0.0802   0.5681   0.5093
   2.000   0.6004   0.00690   0.00160  -0.0797   0.5567   0.5304
   2.250   0.6255   0.00694   0.00166  -0.0791   0.5420   0.5528
   2.500   0.6494   0.00700   0.00173  -0.0783   0.5222   0.5779
   2.750   0.6721   0.00711   0.00181  -0.0772   0.4945   0.6057
   3.000   0.6918   0.00728   0.00195  -0.0756   0.4575   0.6472
   3.250   0.7060   0.00737   0.00215  -0.0729   0.4148   0.7433
   3.500   0.8164   0.00772   0.00271  -0.0917   0.3551   0.9982
   3.750   0.8480   0.00796   0.00287  -0.0927   0.3400   1.0000
   4.250   0.8926   0.00837   0.00316  -0.0906   0.3170   1.0000
   4.500   0.9149   0.00856   0.00332  -0.0895   0.3080   1.0000
   4.750   0.9375   0.00875   0.00347  -0.0884   0.3002   1.0000
   5.000   0.9600   0.00893   0.00362  -0.0874   0.2918   1.0000
   5.250   0.9820   0.00913   0.00379  -0.0863   0.2839   1.0000
