  
       XFOIL         Version 6.96
  
 Calculated polar for: BOEING-VERTOL VR-12 AIRFOIL                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.500  -0.5045   0.09470   0.09259  -0.0106   1.0000   0.0201
  -9.250  -0.5066   0.08827   0.08618  -0.0162   1.0000   0.0201
  -9.000  -0.5092   0.08132   0.07926  -0.0235   1.0000   0.0202
  -8.750  -0.5157   0.07430   0.07219  -0.0307   1.0000   0.0202
  -8.500  -0.5221   0.06837   0.06617  -0.0337   1.0000   0.0202
  -8.250  -0.5254   0.06260   0.06026  -0.0357   1.0000   0.0202
  -8.000  -0.5550   0.05001   0.04738  -0.0367   0.9946   0.0165
  -7.750  -0.5369   0.04740   0.04467  -0.0383   0.9873   0.0167
  -7.500  -0.5280   0.04158   0.03854  -0.0387   0.9779   0.0153
  -7.250  -0.5627   0.02485   0.02015  -0.0307   0.9607   0.0168
  -7.000  -0.5401   0.02532   0.02070  -0.0298   0.9529   0.0172
  -6.750  -0.5198   0.02546   0.02083  -0.0284   0.9456   0.0179
  -6.500  -0.5049   0.02258   0.01737  -0.0256   0.9372   0.0199
  -6.250  -0.4888   0.02083   0.01534  -0.0234   0.9305   0.0210
  -6.000  -0.4644   0.02078   0.01534  -0.0229   0.9236   0.0219
  -5.750  -0.4417   0.02057   0.01506  -0.0218   0.9175   0.0235
  -5.500  -0.4198   0.01933   0.01344  -0.0202   0.9115   0.0255
  -5.250  -0.3961   0.01880   0.01298  -0.0197   0.9050   0.0268
  -5.000  -0.3728   0.01836   0.01247  -0.0186   0.8999   0.0283
  -4.750  -0.3469   0.01733   0.01125  -0.0179   0.8937   0.0294
  -4.500  -0.3213   0.01703   0.01076  -0.0170   0.8882   0.0307
  -4.250  -0.2974   0.01533   0.00893  -0.0161   0.8838   0.0321
  -4.000  -0.2706   0.01460   0.00820  -0.0158   0.8780   0.0332
  -3.750  -0.2451   0.01407   0.00762  -0.0151   0.8717   0.0346
  -3.500  -0.2194   0.01360   0.00709  -0.0144   0.8641   0.0362
  -3.250  -0.1939   0.01308   0.00650  -0.0135   0.8557   0.0373
  -3.000  -0.1675   0.01269   0.00605  -0.0129   0.8479   0.0381
  -2.750  -0.1434   0.01182   0.00512  -0.0119   0.8401   0.0395
  -2.500  -0.1183   0.01130   0.00460  -0.0112   0.8317   0.0415
  -2.250  -0.0926   0.01095   0.00421  -0.0105   0.8233   0.0432
  -2.000  -0.0662   0.01062   0.00386  -0.0100   0.8146   0.0448
