  
       XFOIL         Version 6.96
  
 Calculated polar for: BOEING-VERTOL VR-12 AIRFOIL                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.750  -0.4759   0.08912   0.08585  -0.0167   1.0000   0.0416
  -8.500  -0.4758   0.08462   0.08139  -0.0204   1.0000   0.0426
  -8.250  -0.4801   0.07942   0.07622  -0.0259   1.0000   0.0434
  -8.000  -0.4854   0.07463   0.07140  -0.0295   1.0000   0.0444
  -7.750  -0.4915   0.06926   0.06590  -0.0334   1.0000   0.0463
  -7.500  -0.5142   0.06651   0.06281  -0.0316   1.0000   0.0474
  -7.250  -0.5298   0.06505   0.06118  -0.0268   1.0000   0.0475
  -7.000  -0.5470   0.06134   0.05737  -0.0226   1.0000   0.0479
  -6.750  -0.5469   0.05726   0.05347  -0.0204   1.0000   0.0488
  -6.500  -0.5260   0.05442   0.05067  -0.0217   0.9969   0.0506
  -6.250  -0.4982   0.05342   0.04886  -0.0236   0.9904   0.0587
  -6.000  -0.4236   0.03271   0.02886  -0.0333   0.9780   0.0649
  -5.750  -0.4059   0.02789   0.02352  -0.0343   0.9731   0.0736
  -5.500  -0.3793   0.02556   0.02124  -0.0356   0.9694   0.0802
  -5.250  -0.4031   0.03784   0.03271  -0.0297   0.9735   0.0876
  -5.000  -0.3719   0.03552   0.03040  -0.0315   0.9704   0.0946
  -4.750  -0.3482   0.03320   0.02787  -0.0317   0.9644   0.1059
  -4.500  -0.3089   0.02709   0.02010  -0.0289   0.9608   0.0590
  -4.250  -0.2729   0.02364   0.01641  -0.0306   0.9589   0.0570
  -4.000  -0.2453   0.02255   0.01504  -0.0302   0.9528   0.0580
  -3.750  -0.2114   0.02103   0.01331  -0.0311   0.9490   0.0581
  -3.500  -0.1751   0.01983   0.01193  -0.0324   0.9461   0.0591
  -3.250  -0.1459   0.01836   0.01048  -0.0327   0.9413   0.0619
  -3.000  -0.1163   0.01760   0.00971  -0.0329   0.9355   0.0638
  -2.750  -0.0814   0.01683   0.00894  -0.0338   0.9306   0.0665
  -2.500  -0.0569   0.01633   0.00842  -0.0326   0.9198   0.0698
  -2.250  -0.0319   0.01570   0.00777  -0.0312   0.9102   0.0722
  -2.000  -0.0094   0.01499   0.00710  -0.0294   0.9012   0.0763
  -1.750   0.0127   0.01460   0.00672  -0.0277   0.8911   0.0826
  -1.500   0.0350   0.01408   0.00620  -0.0257   0.8835   0.0945
  -1.250   0.0496   0.01274   0.00574  -0.0230   0.8727   0.2987
  -1.000   0.1428   0.01130   0.00644  -0.0330   0.8700   0.9722
  -0.750   0.2252   0.01129   0.00627  -0.0435   0.8625   1.0000
  -0.500   0.2450   0.01113   0.00599  -0.0415   0.8528   1.0000
  -0.250   0.2677   0.01100   0.00578  -0.0403   0.8406   1.0000
   0.000   0.2902   0.01088   0.00557  -0.0390   0.8287   1.0000
   0.250   0.3127   0.01075   0.00535  -0.0376   0.8166   1.0000
   0.500   0.3353   0.01061   0.00513  -0.0362   0.8037   1.0000
   0.750   0.3583   0.01050   0.00492  -0.0348   0.7892   1.0000
   1.000   0.3820   0.01040   0.00474  -0.0336   0.7728   1.0000
   1.250   0.4061   0.01032   0.00459  -0.0325   0.7537   1.0000
   1.500   0.4302   0.01025   0.00443  -0.0314   0.7316   1.0000
   1.750   0.4547   0.01020   0.00430  -0.0305   0.7036   1.0000
   2.000   0.4788   0.01018   0.00413  -0.0294   0.6645   1.0000
