  
       XFOIL         Version 6.96
  
 Calculated polar for: AG45ct -02f                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.500  -0.5945   0.13580   0.13079   0.0281   1.0000   0.0393
 -10.250  -0.5931   0.13249   0.12752   0.0249   1.0000   0.0397
 -10.000  -0.5907   0.12892   0.12398   0.0221   1.0000   0.0399
  -9.750  -0.5875   0.12518   0.12028   0.0195   1.0000   0.0401
  -9.500  -0.5842   0.12132   0.11646   0.0170   1.0000   0.0402
  -9.250  -0.5809   0.11735   0.11252   0.0145   1.0000   0.0402
  -9.000  -0.5775   0.11328   0.10849   0.0119   1.0000   0.0403
  -8.750  -0.5735   0.10912   0.10437   0.0094   1.0000   0.0403
  -8.500  -0.5692   0.10486   0.10014   0.0067   1.0000   0.0403
  -8.250  -0.5661   0.09964   0.09500   0.0055   1.0000   0.0406
  -8.000  -0.5561   0.09592   0.09127   0.0101   1.0000   0.0424
  -7.750  -0.5490   0.09273   0.08811   0.0098   1.0000   0.0444
  -7.250  -0.5344   0.07867   0.07404  -0.0076   1.0000   0.0286
  -7.000  -0.5260   0.07404   0.06940  -0.0100   1.0000   0.0281
  -6.750  -0.5152   0.06905   0.06439  -0.0136   1.0000   0.0276
  -6.500  -0.5025   0.06386   0.05912  -0.0174   1.0000   0.0267
  -6.250  -0.4875   0.05830   0.05345  -0.0214   1.0000   0.0256
  -6.000  -0.4701   0.05229   0.04723  -0.0253   1.0000   0.0244
  -5.750  -0.4506   0.04592   0.04052  -0.0286   1.0000   0.0232
  -5.500  -0.4293   0.03969   0.03380  -0.0308   1.0000   0.0221
  -5.250  -0.4062   0.03421   0.02764  -0.0320   1.0000   0.0214
  -5.000  -0.3822   0.03043   0.02327  -0.0323   1.0000   0.0213
  -4.750  -0.3574   0.02740   0.01976  -0.0322   1.0000   0.0214
  -4.500  -0.3319   0.02490   0.01684  -0.0319   1.0000   0.0219
  -4.250  -0.3060   0.02281   0.01439  -0.0316   1.0000   0.0226
  -4.000  -0.2799   0.02130   0.01263  -0.0312   1.0000   0.0249
  -3.750  -0.2534   0.01997   0.01101  -0.0306   1.0000   0.0279
  -3.500  -0.2274   0.01836   0.00921  -0.0300   1.0000   0.0298
  -3.250  -0.2021   0.01705   0.00789  -0.0295   1.0000   0.0329
