  
       XFOIL         Version 6.96
  
 Calculated polar for: AG45ct -02f                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -7.000  -0.5841   0.02207   0.01893  -0.0322   1.0000   0.0033
  -6.750  -0.5627   0.01826   0.01457  -0.0322   1.0000   0.0033
  -6.500  -0.5383   0.01649   0.01250  -0.0320   1.0000   0.0034
  -6.250  -0.5153   0.01360   0.00912  -0.0316   1.0000   0.0038
  -6.000  -0.4892   0.01291   0.00830  -0.0314   1.0000   0.0039
  -5.750  -0.4629   0.01234   0.00766  -0.0311   1.0000   0.0042
  -5.500  -0.4363   0.01174   0.00697  -0.0309   0.9995   0.0044
  -5.250  -0.4030   0.01109   0.00622  -0.0321   0.9839   0.0046
  -5.000  -0.3673   0.01046   0.00546  -0.0338   0.9489   0.0049
  -4.750  -0.3426   0.01016   0.00486  -0.0328   0.8658   0.0051
  -4.500  -0.3187   0.01000   0.00432  -0.0317   0.7830   0.0052
  -4.250  -0.2923   0.00973   0.00384  -0.0313   0.7451   0.0054
  -4.000  -0.2651   0.00953   0.00351  -0.0311   0.7266   0.0056
  -3.750  -0.2378   0.00916   0.00302  -0.0309   0.7143   0.0060
  -3.500  -0.2102   0.00881   0.00257  -0.0307   0.7059   0.0064
  -3.250  -0.1824   0.00855   0.00224  -0.0306   0.6980   0.0069
  -3.000  -0.1544   0.00834   0.00198  -0.0305   0.6881   0.0078
  -2.750  -0.1265   0.00817   0.00176  -0.0304   0.6771   0.0088
  -2.500  -0.0985   0.00798   0.00154  -0.0303   0.6647   0.0122
  -2.250  -0.0706   0.00783   0.00136  -0.0302   0.6512   0.0178
  -2.000  -0.0427   0.00770   0.00121  -0.0301   0.6359   0.0276
  -1.750  -0.0150   0.00752   0.00108  -0.0300   0.6200   0.0528
  -1.500   0.0128   0.00734   0.00097  -0.0299   0.6029   0.0880
  -1.250   0.0405   0.00718   0.00087  -0.0299   0.5843   0.1305
