  
       XFOIL         Version 6.96
  
 Calculated polar for: AG47c -03f                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -7.250  -0.6253   0.10062   0.09724   0.0314   1.0000   0.0202
  -7.000  -0.6214   0.09676   0.09340   0.0291   1.0000   0.0205
  -6.750  -0.6175   0.09283   0.08950   0.0265   1.0000   0.0208
  -6.500  -0.6126   0.08871   0.08541   0.0231   1.0000   0.0211
  -6.250  -0.6035   0.08404   0.08076   0.0181   1.0000   0.0213
  -6.000  -0.5918   0.07904   0.07576   0.0125   1.0000   0.0215
  -5.750  -0.5774   0.07374   0.07043   0.0066   1.0000   0.0215
  -5.500  -0.5607   0.06808   0.06473   0.0006   1.0000   0.0210
  -5.250  -0.5384   0.05975   0.05622  -0.0072   1.0000   0.0151
  -5.000  -0.5185   0.05399   0.05032  -0.0116   1.0000   0.0139
  -4.750  -0.4947   0.04671   0.04276  -0.0162   1.0000   0.0125
  -4.250  -0.4413   0.03244   0.02751  -0.0208   1.0000   0.0106
  -4.000  -0.4161   0.02777   0.02231  -0.0217   1.0000   0.0105
  -3.750  -0.3897   0.02396   0.01791  -0.0219   1.0000   0.0106
  -3.500  -0.3629   0.02071   0.01408  -0.0219   1.0000   0.0110
  -3.250  -0.3365   0.01852   0.01157  -0.0219   1.0000   0.0118
  -3.000  -0.3098   0.01779   0.01068  -0.0219   1.0000   0.0138
  -2.750  -0.2824   0.01641   0.00904  -0.0215   1.0000   0.0153
  -2.500  -0.2551   0.01496   0.00737  -0.0211   1.0000   0.0159
  -2.250  -0.2279   0.01385   0.00611  -0.0207   1.0000   0.0167
  -2.000  -0.2012   0.01256   0.00476  -0.0204   1.0000   0.0187
  -1.750  -0.1740   0.01198   0.00413  -0.0202   1.0000   0.0231
  -1.500  -0.1467   0.01130   0.00341  -0.0199   1.0000   0.0298
  -1.250  -0.1193   0.01076   0.00290  -0.0198   1.0000   0.0441
  -1.000  -0.0920   0.01025   0.00251  -0.0197   1.0000   0.0766
  -0.750  -0.0650   0.00969   0.00226  -0.0197   1.0000   0.1483
  -0.500  -0.0385   0.00900   0.00206  -0.0198   1.0000   0.2828
  -0.250  -0.0141   0.00796   0.00197  -0.0196   1.0000   0.5324
   0.000   0.0094   0.00690   0.00197  -0.0177   0.9637   0.8449
   0.250   0.0608   0.00677   0.00178  -0.0220   0.8872   1.0000
   0.500   0.0894   0.00695   0.00163  -0.0215   0.8156   1.0000
   1.000   0.1405   0.00734   0.00152  -0.0198   0.7484   1.0000
   1.250   0.1668   0.00752   0.00152  -0.0193   0.7276   1.0000
   1.500   0.1933   0.00772   0.00154  -0.0188   0.7094   1.0000
   1.750   0.2202   0.00787   0.00159  -0.0184   0.6905   1.0000
   2.000   0.2473   0.00799   0.00163  -0.0181   0.6683   1.0000
   2.250   0.2744   0.00809   0.00165  -0.0178   0.6425   1.0000
   2.500   0.3013   0.00821   0.00168  -0.0174   0.6123   1.0000
   2.750   0.3280   0.00835   0.00170  -0.0170   0.5762   1.0000
   3.000   0.3546   0.00854   0.00173  -0.0166   0.5348   1.0000
   3.250   0.3810   0.00880   0.00179  -0.0162   0.4872   1.0000
   3.500   0.4074   0.00911   0.00192  -0.0159   0.4350   1.0000
   3.750   0.4338   0.00948   0.00206  -0.0156   0.3789   1.0000
   4.000   0.4602   0.00989   0.00225  -0.0155   0.3218   1.0000
   4.250   0.4866   0.01034   0.00248  -0.0154   0.2666   1.0000
   4.500   0.5130   0.01083   0.00276  -0.0153   0.2146   1.0000
   4.750   0.5396   0.01129   0.00311  -0.0152   0.1755   1.0000
   5.250   0.5926   0.01223   0.00384  -0.0150   0.1190   1.0000
   5.500   0.6192   0.01270   0.00427  -0.0149   0.1022   1.0000
   5.750   0.6457   0.01316   0.00475  -0.0148   0.0872   1.0000
   6.000   0.6720   0.01367   0.00525  -0.0147   0.0752   1.0000
   6.250   0.6983   0.01417   0.00580  -0.0145   0.0654   1.0000
   6.500   0.7246   0.01469   0.00638  -0.0143   0.0562   1.0000
   6.750   0.7504   0.01536   0.00708  -0.0141   0.0493   1.0000
   7.000   0.7763   0.01595   0.00780  -0.0139   0.0428   1.0000
   7.250   0.8017   0.01670   0.00862  -0.0137   0.0369   1.0000
   7.500   0.8271   0.01746   0.00951  -0.0134   0.0327   1.0000
   7.750   0.8509   0.01870   0.01081  -0.0131   0.0286   1.0000
   8.000   0.8762   0.01945   0.01175  -0.0128   0.0258   1.0000
   8.250   0.9008   0.02042   0.01292  -0.0125   0.0231   1.0000
   8.500   0.9245   0.02159   0.01423  -0.0121   0.0211   1.0000
   8.750   0.9455   0.02380   0.01662  -0.0116   0.0195   1.0000
   9.000   0.9683   0.02537   0.01851  -0.0111   0.0184   1.0000
   9.250   0.9907   0.02691   0.02038  -0.0107   0.0167   1.0000
   9.500   1.0117   0.02872   0.02249  -0.0104   0.0154   1.0000
   9.750   1.0312   0.03080   0.02487  -0.0100   0.0145   1.0000
  10.000   1.0488   0.03311   0.02747  -0.0098   0.0137   1.0000
  10.250   1.0610   0.03661   0.03142  -0.0096   0.0131   1.0000
  10.500   1.0642   0.04184   0.03721  -0.0097   0.0126   1.0000
  10.750   1.0673   0.04634   0.04222  -0.0103   0.0122   1.0000
  11.000   1.0602   0.05202   0.04836  -0.0121   0.0119   1.0000
  11.250   1.0427   0.05847   0.05513  -0.0162   0.0119   1.0000
  11.500   1.0214   0.06791   0.06474  -0.0262   0.0123   1.0000
  11.750   0.9373   0.10030   0.09718  -0.0483   0.0142   1.0000
