  
       XFOIL         Version 6.96
  
 Calculated polar for: BOEING VERTOL V13006-.7 AIRFOIL                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.750  -0.6662   0.09297   0.09136   0.0208   1.0000   0.0061
  -8.500  -0.6670   0.08828   0.08668   0.0176   1.0000   0.0060
  -8.250  -0.6692   0.08314   0.08156   0.0130   1.0000   0.0060
  -8.000  -0.6668   0.07670   0.07511   0.0052   1.0000   0.0059
  -7.750  -0.6612   0.06989   0.06825  -0.0016   1.0000   0.0058
  -7.500  -0.6538   0.06298   0.06124  -0.0069   1.0000   0.0058
  -7.250  -0.6446   0.05584   0.05394  -0.0109   1.0000   0.0059
  -7.000  -0.6346   0.04778   0.04564  -0.0137   1.0000   0.0061
  -6.750  -0.6240   0.03846   0.03592  -0.0148   1.0000   0.0065
  -6.500  -0.6124   0.02897   0.02589  -0.0142   1.0000   0.0067
  -6.250  -0.6047   0.01766   0.01342  -0.0120   1.0000   0.0069
  -6.000  -0.5827   0.01522   0.01060  -0.0113   1.0000   0.0071
  -5.750  -0.5579   0.01418   0.00941  -0.0108   1.0000   0.0073
  -5.500  -0.5330   0.01316   0.00823  -0.0103   1.0000   0.0074
  -5.250  -0.5076   0.01239   0.00734  -0.0099   1.0000   0.0076
  -5.000  -0.4822   0.01170   0.00656  -0.0094   1.0000   0.0078
  -4.750  -0.4567   0.01110   0.00588  -0.0089   1.0000   0.0081
  -4.500  -0.4313   0.01054   0.00526  -0.0084   1.0000   0.0084
  -4.250  -0.4059   0.01004   0.00469  -0.0079   1.0000   0.0088
  -4.000  -0.3807   0.00960   0.00420  -0.0073   1.0000   0.0091
  -3.750  -0.3555   0.00923   0.00379  -0.0068   1.0000   0.0094
  -3.500  -0.3229   0.00885   0.00339  -0.0078   0.9962   0.0097
  -3.250  -0.2891   0.00853   0.00302  -0.0092   0.9890   0.0099
  -3.000  -0.2566   0.00799   0.00243  -0.0103   0.9796   0.0106
  -2.750  -0.2236   0.00772   0.00216  -0.0114   0.9649   0.0114
  -2.500  -0.1937   0.00754   0.00194  -0.0117   0.9376   0.0124
  -2.250  -0.1687   0.00745   0.00172  -0.0107   0.8949   0.0131
  -2.000  -0.1438   0.00741   0.00152  -0.0098   0.8487   0.0137
  -1.750  -0.1180   0.00736   0.00131  -0.0093   0.8081   0.0147
  -1.500  -0.0917   0.00735   0.00116  -0.0088   0.7639   0.0169
  -1.250  -0.0652   0.00740   0.00104  -0.0084   0.7148   0.0196
  -1.000  -0.0383   0.00741   0.00095  -0.0082   0.6732   0.0273
  -0.750  -0.0114   0.00748   0.00087  -0.0080   0.6223   0.0359
  -0.500   0.0157   0.00751   0.00080  -0.0078   0.5767   0.0527
  -0.250   0.0426   0.00737   0.00075  -0.0077   0.5419   0.1200
   0.000   0.0673   0.00648   0.00066  -0.0077   0.5090   0.4183
   0.250   0.0901   0.00572   0.00064  -0.0071   0.4581   0.6995
   0.500   0.1112   0.00542   0.00070  -0.0056   0.3982   0.8606
   0.750   0.1352   0.00546   0.00074  -0.0045   0.3570   0.9135
   1.000   0.1618   0.00567   0.00080  -0.0041   0.2997   0.9548
   1.250   0.1998   0.00605   0.00088  -0.0065   0.2218   0.9872
   1.500   0.2346   0.00636   0.00095  -0.0082   0.1659   0.9951
   1.750   0.2678   0.00656   0.00102  -0.0095   0.1407   0.9982
   2.000   0.2971   0.00692   0.00113  -0.0100   0.0813   1.0000
   2.250   0.3224   0.00728   0.00130  -0.0095   0.0342   1.0000
   2.500   0.3484   0.00742   0.00140  -0.0091   0.0273   1.0000
   2.750   0.3744   0.00764   0.00154  -0.0087   0.0143   1.0000
   3.000   0.4007   0.00780   0.00168  -0.0084   0.0131   1.0000
   3.250   0.4271   0.00796   0.00184  -0.0080   0.0125   1.0000
   3.500   0.4536   0.00815   0.00202  -0.0077   0.0117   1.0000
   3.750   0.4802   0.00836   0.00224  -0.0074   0.0111   1.0000
   4.000   0.5068   0.00859   0.00249  -0.0072   0.0108   1.0000
   4.250   0.5333   0.00884   0.00277  -0.0069   0.0106   1.0000
   4.500   0.5599   0.00909   0.00304  -0.0066   0.0105   1.0000
   4.750   0.5865   0.00936   0.00333  -0.0064   0.0103   1.0000
   5.000   0.6130   0.00966   0.00365  -0.0061   0.0101   1.0000
   5.250   0.6394   0.00999   0.00402  -0.0059   0.0099   1.0000
   5.500   0.6656   0.01036   0.00443  -0.0056   0.0096   1.0000
   5.750   0.6917   0.01077   0.00489  -0.0053   0.0093   1.0000
   6.000   0.7176   0.01122   0.00539  -0.0050   0.0091   1.0000
   6.250   0.7433   0.01172   0.00595  -0.0047   0.0089   1.0000
   6.500   0.7689   0.01220   0.00648  -0.0044   0.0086   1.0000
   6.750   0.7943   0.01270   0.00702  -0.0041   0.0083   1.0000
   7.000   0.8194   0.01330   0.00767  -0.0038   0.0082   1.0000
   7.250   0.8440   0.01398   0.00842  -0.0034   0.0080   1.0000
   7.500   0.8681   0.01478   0.00929  -0.0030   0.0079   1.0000
   7.750   0.8912   0.01583   0.01043  -0.0025   0.0077   1.0000
   8.000   0.9119   0.01755   0.01232  -0.0017   0.0075   1.0000
   8.250   0.9360   0.01827   0.01315  -0.0013   0.0074   1.0000
   8.500   0.9597   0.01905   0.01405  -0.0009   0.0074   1.0000
   8.750   0.9829   0.01993   0.01506  -0.0004   0.0073   1.0000
   9.000   1.0055   0.02092   0.01620   0.0001   0.0072   1.0000
   9.250   1.0272   0.02206   0.01750   0.0006   0.0070   1.0000
   9.500   1.0477   0.02340   0.01904   0.0013   0.0069   1.0000
   9.750   1.0670   0.02494   0.02079   0.0019   0.0067   1.0000
  10.000   1.0855   0.02649   0.02255   0.0026   0.0064   1.0000
  10.250   1.1027   0.02815   0.02442   0.0033   0.0062   1.0000
  10.500   1.1173   0.03016   0.02665   0.0041   0.0060   1.0000
  10.750   1.1291   0.03245   0.02918   0.0050   0.0059   1.0000
  11.000   1.1378   0.03501   0.03198   0.0058   0.0058   1.0000
  11.250   1.1426   0.03781   0.03502   0.0066   0.0057   1.0000
  11.500   1.1417   0.04101   0.03845   0.0074   0.0057   1.0000
  11.750   1.1294   0.04460   0.04225   0.0083   0.0056   1.0000
  12.000   1.1078   0.05051   0.04839   0.0047   0.0056   1.0000
  12.250   1.0639   0.06795   0.06618  -0.0131   0.0057   1.0000
