  
       XFOIL         Version 6.96
  
 Calculated polar for: BOEING VERTOL V13006-.7 AIRFOIL                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.750  -0.6543   0.09401   0.09242   0.0184   1.0000   0.0100
  -8.500  -0.6659   0.08712   0.08556   0.0142   1.0000   0.0102
  -8.250  -0.6664   0.08228   0.08073   0.0093   1.0000   0.0103
  -8.000  -0.6612   0.07689   0.07532   0.0033   1.0000   0.0104
  -7.750  -0.6535   0.07196   0.07034  -0.0012   1.0000   0.0105
  -7.500  -0.6440   0.06727   0.06561  -0.0048   1.0000   0.0106
  -7.250  -0.6328   0.06272   0.06098  -0.0078   1.0000   0.0107
  -7.000  -0.6197   0.05840   0.05657  -0.0103   1.0000   0.0109
  -6.750  -0.6049   0.05422   0.05228  -0.0122   1.0000   0.0113
  -6.500  -0.5887   0.04993   0.04786  -0.0137   1.0000   0.0117
  -6.250  -0.5709   0.04541   0.04318  -0.0148   1.0000   0.0123
  -6.000  -0.5460   0.04067   0.03818  -0.0148   1.0000   0.0135
  -5.750  -0.5254   0.03656   0.03381  -0.0146   1.0000   0.0137
  -5.500  -0.5060   0.03237   0.02933  -0.0140   1.0000   0.0137
  -4.250  -0.4009   0.01545   0.01071  -0.0096   1.0000   0.0140
  -4.000  -0.3764   0.01405   0.00914  -0.0088   1.0000   0.0140
  -3.750  -0.3519   0.01263   0.00761  -0.0080   1.0000   0.0135
  -3.500  -0.3276   0.01129   0.00612  -0.0070   1.0000   0.0136
  -3.250  -0.3036   0.01006   0.00477  -0.0061   1.0000   0.0140
  -3.000  -0.2799   0.00904   0.00371  -0.0053   1.0000   0.0148
  -2.750  -0.2552   0.00862   0.00328  -0.0046   1.0000   0.0154
  -2.500  -0.2305   0.00826   0.00291  -0.0039   1.0000   0.0161
  -2.000  -0.1603   0.00762   0.00225  -0.0071   0.9944   0.0183
  -1.750  -0.1250   0.00713   0.00171  -0.0087   0.9888   0.0207
  -1.500  -0.0898   0.00689   0.00150  -0.0102   0.9808   0.0239
  -1.250  -0.0558   0.00663   0.00124  -0.0114   0.9683   0.0312
  -1.000  -0.0254   0.00641   0.00106  -0.0118   0.9466   0.0514
  -0.750  -0.0005   0.00570   0.00091  -0.0113   0.9190   0.2426
  -0.500   0.0211   0.00469   0.00078  -0.0104   0.8879   0.5483
  -0.250   0.0419   0.00401   0.00074  -0.0088   0.8532   0.7695
   0.000   0.0591   0.00367   0.00079  -0.0057   0.8143   0.9263
   0.250   0.0937   0.00383   0.00083  -0.0067   0.7661   0.9846
   0.500   0.1334   0.00410   0.00082  -0.0092   0.6984   0.9952
   0.750   0.1712   0.00438   0.00081  -0.0115   0.6276   1.0000
   1.000   0.1974   0.00458   0.00081  -0.0112   0.5757   1.0000
   1.250   0.2235   0.00479   0.00082  -0.0108   0.5221   1.0000
   1.500   0.2490   0.00513   0.00085  -0.0105   0.4405   1.0000
   1.750   0.2746   0.00545   0.00090  -0.0101   0.3717   1.0000
   2.000   0.3001   0.00580   0.00097  -0.0098   0.3035   1.0000
   2.250   0.3258   0.00606   0.00105  -0.0094   0.2610   1.0000
   2.500   0.3518   0.00625   0.00114  -0.0091   0.2311   1.0000
   2.750   0.3775   0.00654   0.00123  -0.0087   0.1878   1.0000
   3.000   0.4035   0.00678   0.00136  -0.0084   0.1585   1.0000
   3.250   0.4291   0.00719   0.00152  -0.0081   0.1024   1.0000
   3.500   0.4538   0.00791   0.00191  -0.0077   0.0258   1.0000
   3.750   0.4802   0.00818   0.00215  -0.0073   0.0183   1.0000
   4.000   0.5068   0.00842   0.00240  -0.0070   0.0168   1.0000
   4.250   0.5334   0.00869   0.00267  -0.0067   0.0157   1.0000
   4.500   0.5599   0.00901   0.00303  -0.0064   0.0150   1.0000
   4.750   0.5862   0.00940   0.00346  -0.0061   0.0145   1.0000
   5.000   0.6122   0.00991   0.00405  -0.0057   0.0141   1.0000
   5.250   0.6374   0.01062   0.00486  -0.0052   0.0136   1.0000
   5.500   0.6633   0.01109   0.00538  -0.0049   0.0134   1.0000
   5.750   0.6889   0.01167   0.00603  -0.0045   0.0132   1.0000
   6.000   0.7138   0.01242   0.00685  -0.0040   0.0129   1.0000
   6.250   0.7383   0.01335   0.00786  -0.0034   0.0128   1.0000
   6.500   0.7630   0.01420   0.00880  -0.0029   0.0126   1.0000
   6.750   0.7874   0.01521   0.00990  -0.0024   0.0124   1.0000
   7.000   0.8111   0.01656   0.01138  -0.0017   0.0124   1.0000
   7.250   0.8343   0.01813   0.01312  -0.0010   0.0125   1.0000
   7.500   0.8566   0.02005   0.01526  -0.0002   0.0126   1.0000
   7.750   0.8771   0.02256   0.01804   0.0007   0.0128   1.0000
   8.750   0.9154   0.04203   0.03905   0.0049   0.0137   1.0000
   9.000   0.9199   0.04597   0.04329   0.0055   0.0137   1.0000
   9.250   0.9200   0.05010   0.04771   0.0058   0.0136   1.0000
  13.500   0.6214   0.14419   0.14261  -0.0318   0.0124   1.0000
  13.750   0.6182   0.14713   0.14556  -0.0328   0.0118   1.0000
