  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 80-140                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.750  -0.2615   0.08922   0.08519  -0.0485   0.5764   0.0320
  -9.500  -0.2545   0.08663   0.08260  -0.0493   0.5746   0.0323
  -9.250  -0.3936   0.05302   0.04901  -0.0732   0.5783   0.0273
  -9.000  -0.3995   0.05146   0.04744  -0.0715   0.5765   0.0275
  -8.750  -0.4034   0.04881   0.04472  -0.0709   0.5746   0.0276
  -8.500  -0.4043   0.04613   0.04193  -0.0701   0.5729   0.0278
  -8.250  -0.4274   0.03875   0.03417  -0.0685   0.5718   0.0263
  -8.000  -0.4584   0.02887   0.02331  -0.0647   0.5712   0.0262
  -7.750  -0.4519   0.02529   0.01905  -0.0623   0.5695   0.0270
  -7.500  -0.4359   0.02321   0.01657  -0.0608   0.5677   0.0275
  -7.250  -0.4135   0.02231   0.01560  -0.0602   0.5654   0.0281
  -7.000  -0.3899   0.02161   0.01483  -0.0596   0.5637   0.0286
  -6.750  -0.3664   0.02076   0.01386  -0.0589   0.5623   0.0292
  -6.500  -0.3427   0.01989   0.01282  -0.0581   0.5606   0.0300
  -6.250  -0.3186   0.01906   0.01177  -0.0573   0.5588   0.0309
  -6.000  -0.2942   0.01815   0.01067  -0.0566   0.5570   0.0315
  -5.750  -0.2692   0.01734   0.00985  -0.0561   0.5550   0.0323
  -5.500  -0.2436   0.01682   0.00927  -0.0557   0.5530   0.0330
  -5.250  -0.2177   0.01632   0.00870  -0.0551   0.5511   0.0339
  -5.000  -0.1917   0.01585   0.00812  -0.0546   0.5493   0.0349
  -4.750  -0.1658   0.01541   0.00756  -0.0541   0.5473   0.0361
  -4.500  -0.1403   0.01498   0.00715  -0.0536   0.5455   0.0373
  -4.250  -0.1140   0.01461   0.00678  -0.0532   0.5442   0.0386
  -4.000  -0.0877   0.01426   0.00639  -0.0527   0.5426   0.0402
  -3.750  -0.0624   0.01376   0.00589  -0.0521   0.5409   0.0418
  -3.500  -0.0362   0.01347   0.00562  -0.0516   0.5392   0.0440
  -3.250  -0.0100   0.01319   0.00530  -0.0511   0.5376   0.0467
  -3.000   0.0163   0.01294   0.00509  -0.0507   0.5361   0.0500
  -2.750   0.0426   0.01269   0.00482  -0.0503   0.5345   0.0540
  -2.500   0.0696   0.01256   0.00468  -0.0499   0.5329   0.0583
  -2.250   0.0960   0.01235   0.00448  -0.0495   0.5313   0.0630
  -2.000   0.1227   0.01225   0.00435  -0.0491   0.5294   0.0686
  -1.750   0.1493   0.01222   0.00432  -0.0488   0.5274   0.0750
  -1.500   0.1758   0.01201   0.00418  -0.0484   0.5262   0.0850
  -1.250   0.2021   0.01179   0.00407  -0.0480   0.5248   0.1055
  -1.000   0.2272   0.01145   0.00398  -0.0474   0.5231   0.1628
  -0.750   0.2505   0.01094   0.00391  -0.0467   0.5209   0.2876
  -0.500   0.2712   0.01030   0.00384  -0.0454   0.5189   0.4631
  -0.250   0.2889   0.00968   0.00385  -0.0433   0.5169   0.6515
   0.000   0.3089   0.00935   0.00390  -0.0413   0.5152   0.7722
   0.250   0.3342   0.00921   0.00394  -0.0403   0.5134   0.8496
   0.500   0.3679   0.00920   0.00401  -0.0411   0.5115   0.9048
   0.750   0.4131   0.00941   0.00420  -0.0445   0.5091   0.9410
   1.000   0.4639   0.00943   0.00422  -0.0491   0.5075   0.9621
   1.250   0.5104   0.00950   0.00427  -0.0528   0.5056   0.9775
   1.500   0.5586   0.00958   0.00432  -0.0569   0.5033   0.9870
   1.750   0.6163   0.00963   0.00432  -0.0630   0.5006   0.9974
   2.000   0.6515   0.00965   0.00430  -0.0646   0.4984   1.0000
   2.250   0.6737   0.00969   0.00430  -0.0635   0.4965   1.0000
   2.500   0.6964   0.00976   0.00432  -0.0625   0.4946   1.0000
   2.750   0.7194   0.00990   0.00441  -0.0616   0.4924   1.0000
   3.000   0.7423   0.01003   0.00454  -0.0606   0.4900   1.0000
   3.250   0.7656   0.01004   0.00458  -0.0597   0.4876   1.0000
   3.500   0.7896   0.01009   0.00464  -0.0589   0.4850   1.0000
   3.750   0.8141   0.01015   0.00470  -0.0582   0.4826   1.0000
   4.000   0.8392   0.01020   0.00474  -0.0576   0.4802   1.0000
   4.250   0.8648   0.01024   0.00475  -0.0571   0.4779   1.0000
   4.500   0.8905   0.01033   0.00480  -0.0566   0.4752   1.0000
   4.750   0.9156   0.01044   0.00493  -0.0561   0.4723   1.0000
   5.000   0.9409   0.01045   0.00499  -0.0555   0.4690   1.0000
   5.250   0.9666   0.01045   0.00501  -0.0551   0.4654   1.0000
   5.500   0.9928   0.01045   0.00499  -0.0547   0.4621   1.0000
   5.750   1.0191   0.01048   0.00498  -0.0543   0.4587   1.0000
   6.000   1.0447   0.01056   0.00511  -0.0539   0.4551   1.0000
   6.250   1.0703   0.01061   0.00522  -0.0535   0.4514   1.0000
   6.500   1.0963   0.01064   0.00527  -0.0531   0.4475   1.0000
   6.750   1.1224   0.01066   0.00529  -0.0527   0.4436   1.0000
   7.000   1.1480   0.01076   0.00540  -0.0524   0.4395   1.0000
   7.250   1.1735   0.01081   0.00554  -0.0519   0.4345   1.0000
   7.500   1.1992   0.01084   0.00559  -0.0516   0.4291   1.0000
   7.750   1.2245   0.01090   0.00566  -0.0511   0.4227   1.0000
   8.000   1.2498   0.01096   0.00577  -0.0507   0.4149   1.0000
   8.250   1.2745   0.01105   0.00588  -0.0502   0.4062   1.0000
   8.500   1.2990   0.01119   0.00602  -0.0497   0.3973   1.0000
   8.750   1.3231   0.01137   0.00623  -0.0492   0.3879   1.0000
   9.000   1.3461   0.01163   0.00647  -0.0485   0.3781   1.0000
   9.250   1.3691   0.01190   0.00676  -0.0479   0.3670   1.0000
   9.500   1.3916   0.01221   0.00708  -0.0472   0.3551   1.0000
   9.750   1.4126   0.01261   0.00746  -0.0463   0.3404   1.0000
  10.000   1.4326   0.01307   0.00789  -0.0454   0.3255   1.0000
  10.250   1.4511   0.01362   0.00841  -0.0442   0.3092   1.0000
  10.500   1.4680   0.01426   0.00902  -0.0430   0.2909   1.0000
  10.750   1.4820   0.01507   0.00975  -0.0414   0.2711   1.0000
  11.000   1.4938   0.01598   0.01060  -0.0396   0.2508   1.0000
  11.250   1.5012   0.01712   0.01167  -0.0375   0.2292   1.0000
  11.500   1.5005   0.01851   0.01298  -0.0344   0.2117   1.0000
  11.750   1.4976   0.02041   0.01488  -0.0325   0.1973   1.0000
  12.000   1.4938   0.02339   0.01786  -0.0328   0.1829   1.0000
  12.250   1.4903   0.02659   0.02106  -0.0332   0.1700   1.0000
  12.500   1.4834   0.02998   0.02444  -0.0333   0.1584   1.0000
  12.750   1.4765   0.03323   0.02770  -0.0331   0.1484   1.0000
  13.000   1.4672   0.03665   0.03109  -0.0328   0.1374   1.0000
  13.250   1.4585   0.03998   0.03440  -0.0325   0.1259   1.0000
  13.750   1.4390   0.04686   0.04123  -0.0318   0.1043   1.0000
  14.000   1.4281   0.05053   0.04486  -0.0316   0.0911   1.0000
  14.250   1.4180   0.05429   0.04856  -0.0316   0.0782   1.0000
  14.500   1.4076   0.05823   0.05245  -0.0317   0.0675   1.0000
  14.750   1.3993   0.06201   0.05618  -0.0318   0.0574   1.0000
  15.000   1.3907   0.06591   0.06005  -0.0321   0.0500   1.0000
  15.250   1.3857   0.06950   0.06365  -0.0324   0.0458   1.0000
  15.500   1.3805   0.07313   0.06731  -0.0328   0.0428   1.0000
  15.750   1.3775   0.07657   0.07080  -0.0332   0.0406   1.0000
  16.000   1.3697   0.08069   0.07494  -0.0338   0.0385   1.0000
  16.250   1.3693   0.08391   0.07824  -0.0342   0.0367   1.0000
  16.500   1.3682   0.08721   0.08161  -0.0348   0.0356   1.0000
  16.750   1.3629   0.09117   0.08561  -0.0355   0.0343   1.0000
