  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 80-129                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.2526   0.08812   0.08551  -0.0686   0.7511   0.0036
  -9.750  -0.2599   0.08110   0.07853  -0.0727   0.7495   0.0034
  -9.500  -0.2448   0.08000   0.07742  -0.0744   0.7476   0.0044
  -9.250  -0.2703   0.06824   0.06572  -0.0828   0.7458   0.0032
  -9.000  -0.2622   0.06499   0.06248  -0.0873   0.7435   0.0034
  -8.750  -0.3067   0.05156   0.04895  -0.0978   0.7407   0.0032
  -8.500  -0.3161   0.04595   0.04319  -0.0985   0.7384   0.0032
  -8.250  -0.3233   0.04057   0.03765  -0.0974   0.7364   0.0033
  -8.000  -0.3635   0.02805   0.02458  -0.0911   0.7337   0.0035
  -7.750  -0.3735   0.02229   0.01821  -0.0861   0.7314   0.0035
  -7.500  -0.3213   0.02744   0.02382  -0.0902   0.7293   0.0041
  -7.250  -0.3301   0.02147   0.01720  -0.0848   0.7271   0.0040
  -7.000  -0.3149   0.01980   0.01527  -0.0830   0.7252   0.0041
  -6.750  -0.2952   0.01880   0.01412  -0.0819   0.7232   0.0044
  -6.500  -0.2753   0.01769   0.01282  -0.0806   0.7210   0.0047
  -6.250  -0.2579   0.01590   0.01074  -0.0789   0.7186   0.0046
  -6.000  -0.2366   0.01486   0.00951  -0.0778   0.7161   0.0047
  -5.750  -0.2141   0.01402   0.00851  -0.0769   0.7139   0.0050
  -5.500  -0.1921   0.01307   0.00738  -0.0758   0.7117   0.0050
  -5.250  -0.1677   0.01257   0.00680  -0.0753   0.7096   0.0051
  -5.000  -0.1447   0.01179   0.00588  -0.0744   0.7071   0.0051
  -4.750  -0.1217   0.01114   0.00512  -0.0735   0.7045   0.0052
  -4.500  -0.0979   0.01067   0.00456  -0.0728   0.7019   0.0053
  -4.250  -0.0742   0.01024   0.00404  -0.0720   0.6997   0.0054
  -4.000  -0.0498   0.00992   0.00365  -0.0714   0.6972   0.0056
  -3.750  -0.0251   0.00959   0.00327  -0.0709   0.6950   0.0056
  -3.500  -0.0017   0.00914   0.00272  -0.0700   0.6924   0.0069
  -3.250   0.0241   0.00898   0.00251  -0.0697   0.6896   0.0066
  -3.000   0.0492   0.00877   0.00226  -0.0693   0.6867   0.0079
  -2.750   0.0749   0.00863   0.00209  -0.0690   0.6840   0.0086
  -2.500   0.1012   0.00850   0.00193  -0.0687   0.6813   0.0086
  -2.250   0.1272   0.00836   0.00177  -0.0685   0.6785   0.0108
  -2.000   0.1523   0.00816   0.00163  -0.0681   0.6755   0.0273
  -1.750   0.1768   0.00794   0.00153  -0.0675   0.6727   0.0615
  -1.500   0.2023   0.00782   0.00144  -0.0672   0.6697   0.0814
  -1.250   0.2275   0.00763   0.00137  -0.0669   0.6668   0.1194
  -1.000   0.2495   0.00726   0.00130  -0.0660   0.6633   0.2206
  -0.750   0.2705   0.00687   0.00123  -0.0649   0.6600   0.3355
  -0.500   0.2934   0.00665   0.00119  -0.0641   0.6570   0.4083
  -0.250   0.3156   0.00637   0.00116  -0.0632   0.6536   0.4943
   0.000   0.3304   0.00584   0.00113  -0.0606   0.6499   0.6556
   0.250   0.3451   0.00549   0.00115  -0.0578   0.6464   0.7793
   0.500   0.3673   0.00535   0.00120  -0.0566   0.6430   0.8498
   0.750   0.3966   0.00529   0.00124  -0.0570   0.6391   0.8889
   1.000   0.4286   0.00529   0.00128  -0.0580   0.6354   0.9098
   1.500   0.5007   0.00536   0.00136  -0.0621   0.6282   0.9415
   1.750   0.5426   0.00541   0.00141  -0.0655   0.6238   0.9500
   2.000   0.5737   0.00547   0.00145  -0.0664   0.6188   0.9559
   2.250   0.6101   0.00553   0.00149  -0.0686   0.6135   0.9578
   2.500   0.6443   0.00558   0.00154  -0.0704   0.6084   0.9598
   2.750   0.6766   0.00566   0.00160  -0.0716   0.6036   0.9624
   3.000   0.7071   0.00572   0.00167  -0.0725   0.5992   0.9657
   3.250   0.7359   0.00578   0.00174  -0.0730   0.5946   0.9693
   3.500   0.7685   0.00588   0.00182  -0.0744   0.5886   0.9709
   3.750   0.8004   0.00596   0.00191  -0.0756   0.5826   0.9727
   4.000   0.8310   0.00606   0.00201  -0.0766   0.5765   0.9751
   4.250   0.8609   0.00615   0.00214  -0.0773   0.5709   0.9779
   4.500   0.8885   0.00626   0.00225  -0.0776   0.5642   0.9815
   4.750   0.9198   0.00640   0.00239  -0.0788   0.5526   0.9828
   5.000   0.9486   0.00670   0.00259  -0.0795   0.5241   0.9849
   5.250   0.9729   0.00725   0.00294  -0.0795   0.4746   0.9887
   5.500   0.9771   0.00984   0.00439  -0.0773   0.2667   0.9967
   5.750   0.9798   0.01118   0.00528  -0.0737   0.1779   1.0000
   6.000   0.9592   0.01243   0.00614  -0.0651   0.1004   1.0000
   6.250   0.9696   0.01280   0.00650  -0.0622   0.0917   1.0000
   6.500   0.9750   0.01356   0.00716  -0.0590   0.0659   1.0000
   6.750   0.9761   0.01480   0.00820  -0.0556   0.0226   1.0000
   7.000   0.9888   0.01558   0.00893  -0.0540   0.0105   1.0000
   7.250   1.0024   0.01636   0.00967  -0.0525   0.0042   1.0000
   7.500   1.0178   0.01706   0.01042  -0.0513   0.0029   1.0000
   7.750   1.0323   0.01784   0.01127  -0.0500   0.0028   1.0000
   8.000   1.0500   0.01843   0.01187  -0.0492   0.0027   1.0000
   8.250   1.0666   0.01909   0.01255  -0.0483   0.0025   1.0000
   8.500   1.0810   0.01992   0.01343  -0.0472   0.0024   1.0000
   8.750   1.0927   0.02095   0.01455  -0.0457   0.0024   1.0000
   9.000   1.1053   0.02193   0.01558  -0.0444   0.0024   1.0000
   9.250   1.1181   0.02291   0.01661  -0.0432   0.0022   1.0000
   9.500   1.1313   0.02386   0.01761  -0.0421   0.0021   1.0000
   9.750   1.1435   0.02490   0.01873  -0.0409   0.0021   1.0000
  10.000   1.1552   0.02597   0.01986  -0.0398   0.0021   1.0000
  10.250   1.1649   0.02722   0.02117  -0.0384   0.0020   1.0000
  10.500   1.1796   0.02809   0.02203  -0.0377   0.0014   1.0000
  10.750   1.1804   0.03007   0.02413  -0.0355   0.0011   1.0000
  11.000   1.1850   0.03177   0.02592  -0.0339   0.0012   1.0000
  11.250   1.1958   0.03302   0.02723  -0.0329   0.0012   1.0000
  11.500   1.2027   0.03463   0.02891  -0.0316   0.0013   1.0000
  11.750   1.2011   0.03701   0.03143  -0.0296   0.0012   1.0000
  12.000   1.2065   0.03882   0.03333  -0.0283   0.0012   1.0000
  12.250   1.2119   0.04068   0.03528  -0.0270   0.0012   1.0000
  12.500   1.2232   0.04206   0.03673  -0.0264   0.0011   1.0000
  12.750   1.2258   0.04425   0.03905  -0.0249   0.0010   1.0000
  13.000   1.2363   0.04571   0.04057  -0.0244   0.0011   1.0000
  13.250   1.2434   0.04754   0.04251  -0.0236   0.0011   1.0000
  13.500   1.2450   0.04993   0.04504  -0.0222   0.0011   1.0000
  13.750   1.2474   0.05231   0.04755  -0.0210   0.0011   1.0000
  14.000   1.2548   0.05423   0.04956  -0.0206   0.0011   1.0000
  14.250   1.2579   0.05667   0.05213  -0.0198   0.0011   1.0000
  14.500   1.2577   0.05946   0.05506  -0.0190   0.0011   1.0000
  14.750   1.2544   0.06279   0.05859  -0.0179   0.0011   1.0000
  15.000   1.2474   0.06669   0.06271  -0.0169   0.0010   1.0000
  15.250   1.2477   0.06968   0.06581  -0.0170   0.0011   1.0000
  15.500   1.2392   0.07401   0.07033  -0.0167   0.0011   1.0000
  15.750   1.2361   0.07770   0.07415  -0.0171   0.0011   1.0000
  16.000   1.2185   0.08363   0.08034  -0.0173   0.0010   1.0000
  16.250   1.1987   0.09020   0.08714  -0.0182   0.0010   1.0000
  16.500   1.1888   0.09542   0.09249  -0.0197   0.0010   1.0000
  16.750   1.1592   0.10434   0.10169  -0.0220   0.0010   1.0000
  17.000   1.1560   0.10879   0.10621  -0.0239   0.0011   1.0000
  17.250   1.1299   0.11777   0.11540  -0.0274   0.0011   1.0000
  17.500   1.1024   0.12780   0.12564  -0.0318   0.0011   1.0000
  17.750   1.0918   0.13454   0.13249  -0.0354   0.0011   1.0000
  18.000   1.0817   0.14153   0.13957  -0.0392   0.0011   1.0000
  18.250   1.0572   0.15256   0.15076  -0.0452   0.0011   1.0000
  18.500   1.0358   0.16377   0.16210  -0.0514   0.0012   1.0000
