  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 80-129                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.250  -0.1860   0.09544   0.09123  -0.0833   0.8224   0.0153
 -10.000  -0.1848   0.09115   0.08695  -0.0852   0.8205   0.0151
  -9.750  -0.1810   0.08793   0.08376  -0.0867   0.8180   0.0147
  -9.250  -0.1788   0.08055   0.07642  -0.0900   0.8125   0.0131
  -9.000  -0.1792   0.07678   0.07268  -0.0921   0.8096   0.0139
  -8.750  -0.1821   0.07263   0.06853  -0.0942   0.8072   0.0126
  -8.500  -0.1879   0.06842   0.06439  -0.0969   0.8039   0.0126
  -8.250  -0.1956   0.06459   0.06058  -0.0995   0.7999   0.0130
  -8.000  -0.2191   0.05909   0.05503  -0.0998   0.7962   0.0114
  -7.750  -0.2330   0.05210   0.04785  -0.0997   0.7935   0.0102
  -7.500  -0.2210   0.05339   0.04916  -0.0991   0.7906   0.0148
  -7.250  -0.2239   0.05002   0.04568  -0.0979   0.7872   0.0138
  -7.000  -0.2232   0.04648   0.04195  -0.0965   0.7842   0.0138
  -6.750  -0.2213   0.04259   0.03779  -0.0945   0.7816   0.0140
  -6.500  -0.2184   0.03853   0.03339  -0.0921   0.7795   0.0136
  -6.250  -0.2121   0.03510   0.02965  -0.0897   0.7761   0.0132
  -6.000  -0.2035   0.03167   0.02582  -0.0870   0.7729   0.0128
  -5.750  -0.1919   0.02845   0.02212  -0.0844   0.7702   0.0127
  -5.500  -0.1760   0.02587   0.01906  -0.0823   0.7681   0.0126
  -5.250  -0.1565   0.02373   0.01644  -0.0807   0.7663   0.0125
  -5.000  -0.1354   0.02202   0.01439  -0.0794   0.7633   0.0127
  -4.750  -0.1129   0.02062   0.01275  -0.0784   0.7602   0.0132
  -4.500  -0.0893   0.01950   0.01142  -0.0776   0.7575   0.0137
  -4.250  -0.0655   0.01850   0.01025  -0.0768   0.7553   0.0146
  -4.000  -0.0415   0.01772   0.00932  -0.0760   0.7534   0.0158
  -3.750  -0.0188   0.01705   0.00855  -0.0751   0.7510   0.0171
  -3.500   0.0023   0.01648   0.00792  -0.0741   0.7474   0.0207
  -3.250   0.0253   0.01605   0.00740  -0.0732   0.7444   0.0223
  -3.000   0.0486   0.01556   0.00679  -0.0722   0.7420   0.0271
  -2.750   0.0721   0.01508   0.00632  -0.0714   0.7400   0.0447
  -2.500   0.0959   0.01476   0.00604  -0.0708   0.7378   0.0717
  -2.250   0.1145   0.01425   0.00595  -0.0695   0.7337   0.1560
  -2.000   0.1307   0.01349   0.00576  -0.0678   0.7306   0.3143
  -1.750   0.1453   0.01275   0.00558  -0.0654   0.7281   0.4821
  -1.500   0.1593   0.01191   0.00552  -0.0623   0.7261   0.6990
  -1.250   0.2081   0.01174   0.00565  -0.0660   0.7243   0.8576
  -1.000   0.2535   0.01190   0.00578  -0.0695   0.7208   0.9026
  -0.750   0.3111   0.01213   0.00588  -0.0753   0.7184   0.9392
  -0.500   0.3592   0.01226   0.00589  -0.0794   0.7160   0.9533
  -0.250   0.4081   0.01233   0.00582  -0.0838   0.7141   0.9630
   0.000   0.4464   0.01232   0.00571  -0.0861   0.7121   0.9707
   0.250   0.4838   0.01238   0.00573  -0.0886   0.7086   0.9759
   0.500   0.5153   0.01244   0.00575  -0.0898   0.7049   0.9815
   0.750   0.5510   0.01240   0.00566  -0.0918   0.7020   0.9849
   1.000   0.5849   0.01235   0.00555  -0.0934   0.6995   0.9887
   1.250   0.6186   0.01234   0.00551  -0.0951   0.6965   0.9922
   1.500   0.6513   0.01241   0.00562  -0.0967   0.6923   0.9958
   1.750   0.6843   0.01240   0.00560  -0.0982   0.6888   0.9991
   2.000   0.7111   0.01236   0.00553  -0.0983   0.6860   1.0000
   2.250   0.7322   0.01241   0.00559  -0.0974   0.6822   1.0000
   2.500   0.7523   0.01250   0.00575  -0.0962   0.6774   1.0000
   2.750   0.7744   0.01251   0.00577  -0.0954   0.6739   1.0000
   3.000   0.7977   0.01250   0.00574  -0.0946   0.6712   1.0000
   3.250   0.8161   0.01267   0.00600  -0.0932   0.6657   1.0000
   3.500   0.8374   0.01273   0.00608  -0.0922   0.6613   1.0000
   3.750   0.8608   0.01270   0.00607  -0.0915   0.6579   1.0000
   4.000   0.8792   0.01289   0.00638  -0.0900   0.6522   1.0000
   4.250   0.9005   0.01295   0.00649  -0.0889   0.6473   1.0000
   4.500   0.9243   0.01294   0.00651  -0.0883   0.6436   1.0000
   4.750   0.9418   0.01318   0.00686  -0.0867   0.6375   1.0000
   5.000   0.9637   0.01326   0.00700  -0.0857   0.6328   1.0000
   5.250   0.9851   0.01336   0.00722  -0.0846   0.6275   1.0000
   5.500   1.0045   0.01353   0.00749  -0.0833   0.6211   1.0000
   5.750   1.0287   0.01355   0.00758  -0.0827   0.6166   1.0000
   6.000   1.0457   0.01382   0.00801  -0.0809   0.6094   1.0000
   6.250   1.0656   0.01385   0.00812  -0.0794   0.5982   1.0000
   6.500   1.0797   0.01377   0.00800  -0.0765   0.5691   1.0000
   6.750   1.0831   0.01400   0.00791  -0.0717   0.5102   1.0000
   7.000   1.0799   0.01473   0.00834  -0.0661   0.4507   1.0000
   7.250   1.0521   0.01617   0.00924  -0.0568   0.3714   1.0000
