  
       XFOIL         Version 6.96
  
 Calculated polar for: AG47ct  -02f rot.                               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.500  -0.6248   0.10397   0.10179   0.0286   1.0000   0.0113
  -8.250  -0.6209   0.09982   0.09765   0.0262   1.0000   0.0113
  -8.000  -0.6289   0.09351   0.09139   0.0242   1.0000   0.0118
  -7.750  -0.6245   0.09016   0.08806   0.0229   1.0000   0.0121
  -7.500  -0.6181   0.08661   0.08450   0.0204   1.0000   0.0125
  -7.250  -0.6084   0.08244   0.08034   0.0162   1.0000   0.0129
  -7.000  -0.5963   0.07780   0.07569   0.0109   1.0000   0.0134
  -6.750  -0.5815   0.07274   0.07061   0.0050   1.0000   0.0140
  -6.500  -0.5638   0.06731   0.06514  -0.0012   1.0000   0.0147
  -6.250  -0.5404   0.06140   0.05914  -0.0080   1.0000   0.0162
  -6.000  -0.5073   0.05646   0.05403  -0.0136   1.0000   0.0174
  -5.750  -0.4840   0.05123   0.04863  -0.0170   1.0000   0.0175
  -5.500  -0.4613   0.04617   0.04335  -0.0195   1.0000   0.0176
  -5.250  -0.4468   0.03672   0.03357  -0.0234   1.0000   0.0188
  -5.000  -0.4246   0.03399   0.03072  -0.0242   1.0000   0.0195
  -4.750  -0.4006   0.03118   0.02773  -0.0249   1.0000   0.0204
  -4.500  -0.3751   0.02824   0.02456  -0.0254   1.0000   0.0218
  -4.250  -0.3482   0.02534   0.02133  -0.0255   1.0000   0.0238
  -4.000  -0.3179   0.02556   0.02126  -0.0245   1.0000   0.0267
  -3.750  -0.2910   0.01535   0.01004  -0.0242   1.0000   0.0141
  -3.500  -0.2632   0.01264   0.00689  -0.0234   1.0000   0.0131
  -3.250  -0.2360   0.01151   0.00563  -0.0230   1.0000   0.0141
  -3.000  -0.2089   0.01065   0.00468  -0.0226   1.0000   0.0155
  -2.750  -0.1817   0.01026   0.00425  -0.0222   1.0000   0.0173
  -2.500  -0.1549   0.00904   0.00292  -0.0218   1.0000   0.0201
