  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 88-K-130/20                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.000  -0.4673   0.12053   0.11501  -0.0208   1.0000   0.2176
  -7.750  -0.4633   0.11737   0.11189  -0.0187   1.0000   0.2284
  -7.500  -0.4919   0.11666   0.11130  -0.0175   1.0000   0.2329
  -7.250  -0.4887   0.11361   0.10829  -0.0151   1.0000   0.2460
  -7.000  -0.4914   0.11105   0.10578  -0.0127   1.0000   0.2591
  -6.750  -0.4975   0.10868   0.10347  -0.0102   1.0000   0.2724
  -6.500  -0.5069   0.10653   0.10139  -0.0074   1.0000   0.2869
  -6.250  -0.5434   0.10563   0.10063  -0.0050   1.0000   0.2908
  -6.000  -0.5307   0.10257   0.09759  -0.0011   1.0000   0.3171
  -5.750  -0.5490   0.10066   0.09577   0.0016   1.0000   0.3336
  -5.500  -0.5436   0.09816   0.09330   0.0057   1.0000   0.3611
  -5.250  -0.5472   0.09603   0.09122   0.0099   1.0000   0.3909
  -5.000  -0.5331   0.09352   0.08868   0.0150   1.0000   0.4317
  -3.500  -0.4140   0.07747   0.07261   0.0315   1.0000   0.7011
  -3.250  -0.4258   0.05236   0.04425  -0.0408   1.0000   0.1470
  -3.000  -0.3977   0.04870   0.04020  -0.0414   1.0000   0.1294
  -2.750  -0.3665   0.04606   0.03678  -0.0420   1.0000   0.1167
  -2.500  -0.3399   0.04369   0.03402  -0.0421   1.0000   0.1132
  -2.250  -0.3139   0.04206   0.03196  -0.0421   1.0000   0.1138
  -2.000  -0.2878   0.04066   0.03011  -0.0417   1.0000   0.1162
  -1.750  -0.2625   0.03944   0.02850  -0.0410   1.0000   0.1176
  -1.500  -0.2396   0.03827   0.02723  -0.0401   1.0000   0.1235
  -1.250  -0.2182   0.03761   0.02643  -0.0387   1.0000   0.1345
  -1.000  -0.1966   0.03702   0.02573  -0.0370   1.0000   0.1470
  -0.750  -0.1724   0.03639   0.02523  -0.0366   1.0000   0.1773
  -0.500  -0.1481   0.03365   0.02558  -0.0350   1.0000   0.6526
  -0.250  -0.1640   0.03237   0.02454  -0.0228   1.0000   1.0000
   0.000  -0.1422   0.03289   0.02434  -0.0226   1.0000   1.0000
   0.250  -0.1208   0.03346   0.02443  -0.0228   1.0000   1.0000
   0.500  -0.0995   0.03408   0.02469  -0.0231   1.0000   1.0000
   0.750  -0.0782   0.03474   0.02504  -0.0234   1.0000   1.0000
   1.000  -0.0569   0.03545   0.02548  -0.0238   1.0000   1.0000
   1.250  -0.0358   0.03620   0.02599  -0.0242   1.0000   1.0000
   1.500  -0.0149   0.03699   0.02654  -0.0246   1.0000   1.0000
   1.750   0.0060   0.03782   0.02717  -0.0250   1.0000   1.0000
   2.000   0.0266   0.03869   0.02787  -0.0254   1.0000   1.0000
   2.250   0.0470   0.03959   0.02863  -0.0258   1.0000   1.0000
   2.500   0.0671   0.04054   0.02942  -0.0262   1.0000   1.0000
   2.750   0.0871   0.04152   0.03028  -0.0267   1.0000   1.0000
   3.000   0.1067   0.04254   0.03121  -0.0271   1.0000   1.0000
   3.250   0.1261   0.04361   0.03220  -0.0275   1.0000   1.0000
   3.500   0.1453   0.04472   0.03325  -0.0279   1.0000   1.0000
   3.750   0.1641   0.04587   0.03434  -0.0284   1.0000   1.0000
   4.000   0.1826   0.04708   0.03551  -0.0288   1.0000   1.0000
   4.250   0.2009   0.04833   0.03674  -0.0293   1.0000   1.0000
   4.500   0.2188   0.04963   0.03803  -0.0298   1.0000   1.0000
   4.750   0.2364   0.05099   0.03940  -0.0303   1.0000   1.0000
   5.000   0.2578   0.05266   0.04108  -0.0317   0.9977   1.0000
   5.500   0.3255   0.05788   0.04638  -0.0393   0.9748   1.0000
   5.750   0.3562   0.06030   0.04889  -0.0425   0.9609   1.0000
   6.000   0.3853   0.06266   0.05133  -0.0453   0.9466   1.0000
   6.250   0.4137   0.06504   0.05381  -0.0480   0.9318   1.0000
   6.500   0.4424   0.06757   0.05645  -0.0506   0.9169   1.0000
   6.750   0.4664   0.06979   0.05883  -0.0524   0.9018   1.0000
   7.000   0.4830   0.07128   0.06045  -0.0530   0.8836   1.0000
   7.250   0.5085   0.07355   0.06287  -0.0550   0.8654   1.0000
   7.500   0.5434   0.07668   0.06617  -0.0583   0.8476   1.0000
   7.750   0.5540   0.07802   0.06765  -0.0580   0.8279   1.0000
   8.000   0.5878   0.08060   0.07049  -0.0605   0.8039   1.0000
   8.250   0.6707   0.07811   0.06835  -0.0627   0.7140   1.0000
   8.500   0.7038   0.07871   0.06925  -0.0635   0.6882   1.0000
   8.750   0.7383   0.07921   0.07005  -0.0642   0.6641   1.0000
   9.000   0.7807   0.07896   0.07015  -0.0649   0.6383   1.0000
   9.250   0.8307   0.07761   0.06929  -0.0653   0.6119   1.0000
   9.500   0.8727   0.07546   0.06760  -0.0642   0.5822   1.0000
   9.750   1.0118   0.05470   0.04825  -0.0562   0.5206   1.0000
  10.000   1.0362   0.04465   0.03645  -0.0411   0.2538   1.0000
  10.250   1.0201   0.04867   0.03944  -0.0374   0.1862   1.0000
  10.500   1.0268   0.05155   0.04163  -0.0347   0.1393   1.0000
  10.750   1.2093   0.05497   0.04457  -0.0432   0.0845   1.0000
  11.000   1.2242   0.05810   0.04840  -0.0415   0.0803   1.0000
  11.250   1.2488   0.06258   0.05343  -0.0410   0.0784   1.0000
  11.500   1.2568   0.06690   0.05825  -0.0391   0.0785   1.0000
  11.750   1.2535   0.07102   0.06281  -0.0364   0.0791   1.0000
  12.000   1.2448   0.07514   0.06731  -0.0337   0.0800   1.0000
  12.250   1.2321   0.07933   0.07184  -0.0312   0.0808   1.0000
  12.500   1.2170   0.08364   0.07645  -0.0291   0.0816   1.0000
  12.750   1.1997   0.08817   0.08125  -0.0274   0.0825   1.0000
  13.000   1.1836   0.09307   0.08637  -0.0263   0.0833   1.0000
  13.250   1.1698   0.09838   0.09186  -0.0258   0.0841   1.0000
  13.500   1.1649   0.10441   0.09802  -0.0259   0.0849   1.0000
  13.750   1.0957   0.10942   0.10346  -0.0273   0.0873   1.0000
  14.000   1.0479   0.11786   0.11209  -0.0316   0.0890   1.0000
  14.250   1.0041   0.12867   0.12292  -0.0387   0.0918   1.0000
  14.500   0.9823   0.13861   0.13286  -0.0446   0.0950   1.0000
  14.750   0.9897   0.14427   0.13852  -0.0456   0.0976   1.0000
  15.000   0.9345   0.16599   0.16003  -0.0629   0.1190   1.0000
