  
       XFOIL         Version 6.96
  
 Calculated polar for: BOEING-VERTOL VR-8 AIRFOIL                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.500  -0.5697   0.08902   0.08240  -0.0185   1.0000   0.0584
  -8.250  -0.5641   0.08487   0.07825  -0.0185   1.0000   0.0573
  -8.000  -0.5629   0.08052   0.07390  -0.0200   1.0000   0.0561
  -7.750  -0.5624   0.07608   0.06946  -0.0218   1.0000   0.0549
  -7.500  -0.5620   0.07152   0.06484  -0.0237   1.0000   0.0537
  -7.250  -0.5603   0.06689   0.06010  -0.0253   1.0000   0.0522
  -7.000  -0.5571   0.06209   0.05509  -0.0267   1.0000   0.0503
  -6.750  -0.5534   0.05746   0.04966  -0.0278   1.0000   0.0466
  -6.500  -0.5411   0.05321   0.04532  -0.0275   1.0000   0.0458
  -6.250  -0.5283   0.04932   0.04117  -0.0271   1.0000   0.0452
  -6.000  -0.5140   0.04563   0.03714  -0.0265   1.0000   0.0448
  -5.750  -0.4977   0.04217   0.03326  -0.0257   1.0000   0.0445
  -5.500  -0.4795   0.03903   0.02962  -0.0247   1.0000   0.0452
  -5.250  -0.4603   0.03621   0.02629  -0.0237   1.0000   0.0474
  -5.000  -0.4401   0.03368   0.02360  -0.0229   1.0000   0.0499
  -4.750  -0.4173   0.03126   0.02080  -0.0219   1.0000   0.0506
  -4.500  -0.3936   0.02912   0.01828  -0.0208   1.0000   0.0516
  -4.250  -0.3695   0.02732   0.01623  -0.0197   1.0000   0.0538
  -4.000  -0.3452   0.02595   0.01456  -0.0185   1.0000   0.0581
  -3.750  -0.3217   0.02444   0.01297  -0.0173   1.0000   0.0603
  -3.500  -0.2994   0.02318   0.01165  -0.0160   1.0000   0.0625
  -3.250  -0.2776   0.02218   0.01053  -0.0148   1.0000   0.0653
  -3.000  -0.2558   0.02130   0.00945  -0.0137   1.0000   0.0690
  -2.750  -0.2347   0.02052   0.00853  -0.0125   1.0000   0.0739
  -2.500  -0.2143   0.01975   0.00772  -0.0115   1.0000   0.0844
  -2.250  -0.1944   0.01879   0.00700  -0.0106   1.0000   0.1179
  -2.000  -0.1910   0.01595   0.00698  -0.0063   1.0000   0.6549
  -1.750  -0.0665   0.01559   0.00668  -0.0201   1.0000   0.9987
