  
       XFOIL         Version 6.96
  
 Calculated polar for: BOEING-VERTOL VR-8 AIRFOIL                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.750  -0.4682   0.11061   0.10907   0.0031   1.0000   0.0084
 -10.500  -0.4673   0.10606   0.10453   0.0013   1.0000   0.0089
  -6.250  -0.5444   0.02960   0.02659  -0.0230   1.0000   0.0093
  -6.000  -0.5333   0.02554   0.02217  -0.0205   1.0000   0.0093
  -5.750  -0.5214   0.02166   0.01790  -0.0180   1.0000   0.0089
  -5.500  -0.4999   0.01766   0.01336  -0.0167   0.9988   0.0092
  -5.250  -0.4517   0.01507   0.01029  -0.0213   0.9890   0.0104
  -5.000  -0.4122   0.01422   0.00946  -0.0243   0.9742   0.0111
  -4.750  -0.3753   0.01330   0.00842  -0.0263   0.9471   0.0119
  -4.500  -0.3469   0.01261   0.00746  -0.0261   0.8934   0.0129
  -4.250  -0.3234   0.01320   0.00770  -0.0248   0.8226   0.0141
  -4.000  -0.3021   0.01157   0.00590  -0.0239   0.7754   0.0167
  -3.750  -0.2769   0.01164   0.00573  -0.0234   0.7308   0.0207
  -3.500  -0.2525   0.01075   0.00464  -0.0226   0.6946   0.0207
  -3.250  -0.2286   0.00992   0.00363  -0.0218   0.6582   0.0214
  -3.000  -0.2043   0.00956   0.00302  -0.0212   0.6027   0.0228
  -2.750  -0.1805   0.00963   0.00260  -0.0205   0.4782   0.0234
  -2.500  -0.1600   0.01072   0.00245  -0.0198   0.0459   0.0231
  -2.250  -0.1330   0.01050   0.00214  -0.0196   0.0396   0.0233
  -2.000  -0.1058   0.01033   0.00190  -0.0194   0.0362   0.0229
  -1.750  -0.0784   0.01019   0.00169  -0.0193   0.0359   0.0225
  -1.500  -0.0510   0.01007   0.00151  -0.0192   0.0355   0.0223
  -1.250  -0.0234   0.00998   0.00136  -0.0192   0.0352   0.0225
  -1.000   0.0042   0.00992   0.00123  -0.0191   0.0351   0.0233
  -0.750   0.0318   0.00988   0.00115  -0.0190   0.0350   0.0242
  -0.500   0.0593   0.00983   0.00109  -0.0190   0.0350   0.0265
  -0.250   0.0870   0.00981   0.00107  -0.0190   0.0339   0.0269
   0.000   0.1146   0.00980   0.00104  -0.0190   0.0325   0.0341
   0.250   0.1422   0.00981   0.00098  -0.0189   0.0284   0.0366
   0.500   0.1693   0.00996   0.00096  -0.0188   0.0276   0.0409
   0.750   0.1973   0.00988   0.00102  -0.0189   0.0251   0.0406
   1.000   0.2249   0.00990   0.00105  -0.0189   0.0245   0.0416
   1.250   0.2525   0.00993   0.00110  -0.0189   0.0243   0.0449
   1.500   0.2772   0.00868   0.00110  -0.0192   0.0241   0.5062
   1.750   0.3036   0.00832   0.00120  -0.0192   0.0238   0.6484
   2.000   0.3267   0.00777   0.00133  -0.0182   0.0234   0.8439
   2.250   0.3377   0.00768   0.00153  -0.0138   0.0233   0.9407
   2.500   0.3581   0.00785   0.00172  -0.0119   0.0230   0.9783
   2.750   0.3969   0.00796   0.00185  -0.0143   0.0229   0.9890
   3.000   0.4724   0.00809   0.00197  -0.0249   0.0232   0.9994
   3.250   0.5000   0.00825   0.00214  -0.0249   0.0233   1.0000
