  
       XFOIL         Version 6.96
  
 Calculated polar for: BOEING-VERTOL VR-8 AIRFOIL WITH TAB             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.750  -0.7287   0.09117   0.08984   0.0346   1.0000   0.0024
  -8.500  -0.7362   0.08394   0.08264   0.0281   1.0000   0.0024
  -8.250  -0.7441   0.07357   0.07222   0.0148   0.9772   0.0024
  -8.000  -0.7474   0.06450   0.06300   0.0077   0.9705   0.0024
  -7.750  -0.7459   0.05696   0.05527   0.0042   0.9647   0.0025
  -7.500  -0.7385   0.04949   0.04754   0.0018   0.9598   0.0026
  -7.250  -0.7278   0.04232   0.04005   0.0007   0.9547   0.0028
  -7.000  -0.7287   0.02070   0.01676   0.0009   0.9508   0.0035
  -6.750  -0.7037   0.01676   0.01223   0.0008   0.9451   0.0038
  -6.500  -0.6772   0.01490   0.01005   0.0008   0.9368   0.0040
  -6.000  -0.6280   0.01327   0.00810   0.0020   0.9111   0.0050
  -5.750  -0.6026   0.01319   0.00797   0.0025   0.8929   0.0056
  -5.500  -0.5764   0.01292   0.00758   0.0029   0.8688   0.0062
  -5.250  -0.5494   0.01233   0.00682   0.0030   0.8435   0.0069
  -5.000  -0.5213   0.01236   0.00674   0.0029   0.8168   0.0074
  -4.750  -0.4927   0.01232   0.00655   0.0026   0.7812   0.0081
  -4.500  -0.4627   0.01224   0.00608   0.0021   0.6998   0.0096
  -4.250  -0.4327   0.01213   0.00568   0.0015   0.6452   0.0107
  -4.000  -0.4029   0.01213   0.00550   0.0007   0.5947   0.0113
  -3.500  -0.3365   0.01310   0.00486  -0.0030   0.0394   0.0132
  -3.250  -0.3072   0.01307   0.00472  -0.0033   0.0357   0.0138
  -3.000  -0.2781   0.01274   0.00432  -0.0038   0.0333   0.0145
  -2.750  -0.2487   0.01223   0.00378  -0.0043   0.0234   0.0149
  -2.500  -0.2194   0.01184   0.00339  -0.0049   0.0203   0.0154
  -2.250  -0.1898   0.01157   0.00309  -0.0054   0.0194   0.0156
  -2.000  -0.1602   0.01136   0.00283  -0.0059   0.0191   0.0156
  -1.750  -0.1305   0.01116   0.00260  -0.0064   0.0189   0.0157
  -1.500  -0.1008   0.01098   0.00239  -0.0069   0.0189   0.0160
  -1.250  -0.0711   0.01084   0.00222  -0.0074   0.0189   0.0163
  -1.000  -0.0414   0.01072   0.00208  -0.0080   0.0189   0.0168
  -0.750  -0.0117   0.01064   0.00199  -0.0085   0.0190   0.0173
  -0.500   0.0179   0.01059   0.00193  -0.0089   0.0191   0.0178
  -0.250   0.0475   0.01058   0.00190  -0.0094   0.0193   0.0180
   0.000   0.0772   0.01054   0.00184  -0.0099   0.0194   0.0183
   0.250   0.1068   0.01052   0.00180  -0.0104   0.0196   0.0185
   0.500   0.1365   0.01055   0.00181  -0.0110   0.0194   0.0194
   0.750   0.1661   0.01058   0.00183  -0.0114   0.0188   0.0198
   1.000   0.1956   0.01063   0.00189  -0.0119   0.0184   0.0197
   1.250   0.2252   0.01070   0.00197  -0.0124   0.0182   0.0197
   1.500   0.2547   0.01079   0.00207  -0.0129   0.0180   0.0198
   1.750   0.2843   0.01091   0.00220  -0.0135   0.0176   0.0200
   2.000   0.3139   0.01107   0.00237  -0.0140   0.0173   0.0203
   2.250   0.3438   0.01139   0.00269  -0.0147   0.0168   0.0209
   2.750   0.4028   0.01187   0.00322  -0.0159   0.0160   0.0321
   3.000   0.4321   0.01210   0.00346  -0.0165   0.0159   0.0330
   3.250   0.4613   0.01234   0.00372  -0.0170   0.0158   0.0375
   3.500   0.4905   0.01264   0.00406  -0.0175   0.0158   0.0406
   3.750   0.5195   0.01302   0.00446  -0.0181   0.0159   0.0424
   4.000   0.5523   0.01246   0.00504  -0.0204   0.0160   0.5601
   4.500   0.6085   0.01179   0.00553  -0.0209   0.0172   0.8824
   4.750   0.6289   0.01187   0.00578  -0.0191   0.0178   0.9344
   5.000   0.6553   0.01234   0.00626  -0.0191   0.0184   0.9566
   5.500   0.7059   0.01337   0.00732  -0.0185   0.0152   1.0000
   5.750   0.7340   0.01384   0.00781  -0.0190   0.0144   1.0000
   6.000   0.7601   0.01509   0.00883  -0.0192   0.0135   1.0000
   6.250   0.7885   0.01529   0.00917  -0.0197   0.0130   1.0000
   6.500   0.8176   0.01517   0.00925  -0.0201   0.0122   1.0000
   6.750   0.8459   0.01530   0.00946  -0.0205   0.0111   1.0000
   7.000   0.8740   0.01539   0.00956  -0.0210   0.0103   1.0000
   7.250   0.9022   0.01564   0.01001  -0.0213   0.0085   1.0000
   7.500   0.9299   0.01595   0.01038  -0.0216   0.0066   1.0000
   7.750   0.9585   0.01577   0.01017  -0.0221   0.0058   1.0000
   8.000   0.9864   0.01590   0.01030  -0.0224   0.0048   1.0000
   8.250   1.0125   0.01663   0.01111  -0.0227   0.0044   1.0000
   8.500   1.0382   0.01744   0.01201  -0.0228   0.0040   1.0000
   8.750   1.0637   0.01822   0.01289  -0.0230   0.0035   1.0000
   9.000   1.0890   0.01899   0.01374  -0.0231   0.0031   1.0000
   9.250   1.1137   0.01987   0.01474  -0.0232   0.0027   1.0000
   9.500   1.1374   0.02096   0.01598  -0.0231   0.0025   1.0000
   9.750   1.1607   0.02202   0.01718  -0.0231   0.0024   1.0000
  10.000   1.1832   0.02318   0.01850  -0.0230   0.0024   1.0000
  10.250   1.2047   0.02450   0.01998  -0.0228   0.0023   1.0000
  10.500   1.2249   0.02594   0.02162  -0.0225   0.0022   1.0000
  10.750   1.2437   0.02756   0.02343  -0.0222   0.0021   1.0000
  11.000   1.2606   0.02933   0.02541  -0.0217   0.0020   1.0000
  11.250   1.2753   0.03131   0.02761  -0.0211   0.0019   1.0000
  11.500   1.2870   0.03351   0.03003  -0.0204   0.0019   1.0000
  11.750   1.2956   0.03586   0.03261  -0.0196   0.0018   1.0000
  12.000   1.2993   0.03852   0.03550  -0.0186   0.0017   1.0000
  12.250   1.2916   0.04156   0.03877  -0.0170   0.0017   1.0000
  12.500   1.2828   0.04482   0.04221  -0.0165   0.0017   1.0000
  12.750   1.2703   0.04925   0.04685  -0.0178   0.0017   1.0000
  13.000   1.2584   0.05427   0.05205  -0.0203   0.0016   1.0000
  13.250   1.2371   0.06145   0.05944  -0.0247   0.0016   1.0000
  13.500   1.2078   0.07081   0.06902  -0.0309   0.0017   1.0000
  13.750   1.1716   0.08271   0.08112  -0.0390   0.0017   1.0000
