  
       XFOIL         Version 6.96
  
 Calculated polar for: BOEING-VERTOL VR-8 AIRFOIL WITH TAB             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.250  -0.6472   0.12045   0.11420   0.0317   1.0000   0.1179
  -9.000  -0.6442   0.11641   0.11021   0.0298   1.0000   0.1215
  -8.750  -0.6706   0.11386   0.10782   0.0190   1.0000   0.1272
  -8.500  -0.6495   0.10798   0.10193   0.0228   1.0000   0.1294
  -8.250  -0.6418   0.10353   0.09750   0.0220   1.0000   0.1315
  -8.000  -0.6385   0.09913   0.09314   0.0197   1.0000   0.1336
  -7.750  -0.6440   0.09461   0.08868   0.0128   1.0000   0.1400
  -7.500  -0.6336   0.07923   0.07286  -0.0048   1.0000   0.0538
  -7.250  -0.6235   0.07454   0.06819  -0.0054   1.0000   0.0513
  -7.000  -0.6150   0.06919   0.06270  -0.0083   1.0000   0.0489
  -6.750  -0.6047   0.06337   0.05660  -0.0116   1.0000   0.0463
  -6.250  -0.5716   0.05284   0.04492  -0.0161   1.0000   0.0419
  -6.000  -0.5512   0.04871   0.04025  -0.0171   1.0000   0.0423
  -5.750  -0.5321   0.04467   0.03610  -0.0181   1.0000   0.0450
  -5.500  -0.5087   0.04133   0.03239  -0.0188   1.0000   0.0471
  -5.250  -0.4827   0.03776   0.02827  -0.0192   1.0000   0.0471
  -5.000  -0.4552   0.03457   0.02455  -0.0195   1.0000   0.0473
  -4.750  -0.4270   0.03188   0.02140  -0.0195   1.0000   0.0486
  -4.500  -0.3983   0.02981   0.01886  -0.0196   1.0000   0.0529
  -4.250  -0.3693   0.02784   0.01649  -0.0193   1.0000   0.0545
  -4.000  -0.3418   0.02583   0.01434  -0.0189   1.0000   0.0559
  -3.750  -0.3148   0.02428   0.01273  -0.0184   1.0000   0.0580
  -3.500  -0.2880   0.02304   0.01136  -0.0180   1.0000   0.0608
  -3.250  -0.2607   0.02206   0.01018  -0.0179   1.0000   0.0668
  -3.000  -0.2340   0.02099   0.00906  -0.0180   1.0000   0.0737
  -2.750  -0.2067   0.02011   0.00802  -0.0182   1.0000   0.0819
  -2.500  -0.1794   0.01904   0.00701  -0.0186   1.0000   0.1029
  -2.250  -0.1652   0.01600   0.00664  -0.0170   1.0000   0.5971
  -2.000  -0.1561   0.01534   0.00689  -0.0099   1.0000   0.8415
  -1.750  -0.1005   0.01516   0.00645  -0.0137   1.0000   0.9777
  -1.500  -0.0632   0.01499   0.00597  -0.0168   1.0000   1.0000
  -1.250  -0.0508   0.01503   0.00583  -0.0154   1.0000   1.0000
  -1.000  -0.0183   0.01518   0.00572  -0.0176   0.9884   1.0000
  -0.750   0.0259   0.01536   0.00565  -0.0218   0.9712   1.0000
  -0.500   0.0674   0.01557   0.00564  -0.0252   0.9516   1.0000
  -0.250   0.1016   0.01571   0.00563  -0.0268   0.9210   1.0000
   0.000   0.1326   0.01582   0.00558  -0.0272   0.8919   1.0000
   0.250   0.1589   0.01593   0.00553  -0.0265   0.8642   1.0000
   0.500   0.1837   0.01605   0.00552  -0.0255   0.8404   1.0000
   0.750   0.2081   0.01619   0.00553  -0.0245   0.8207   1.0000
   1.000   0.2329   0.01635   0.00560  -0.0237   0.8017   1.0000
   1.250   0.2573   0.01651   0.00567  -0.0228   0.7827   1.0000
   1.500   0.2821   0.01668   0.00579  -0.0219   0.7654   1.0000
   1.750   0.3080   0.01688   0.00596  -0.0215   0.7511   1.0000
   2.000   0.3337   0.01708   0.00614  -0.0209   0.7359   1.0000
   2.250   0.3592   0.01728   0.00634  -0.0203   0.7197   1.0000
   2.500   0.3849   0.01749   0.00659  -0.0196   0.7033   1.0000
   2.750   0.4112   0.01771   0.00686  -0.0192   0.6882   1.0000
   3.000   0.4381   0.01796   0.00721  -0.0191   0.6745   1.0000
   3.250   0.4646   0.01820   0.00754  -0.0187   0.6592   1.0000
   3.500   0.4907   0.01842   0.00792  -0.0181   0.6420   1.0000
   3.750   0.5171   0.01866   0.00830  -0.0177   0.6241   1.0000
   4.000   0.5435   0.01889   0.00870  -0.0172   0.6023   1.0000
   4.250   0.5677   0.01899   0.00884  -0.0159   0.5623   1.0000
   4.500   0.5921   0.01912   0.00901  -0.0148   0.5094   1.0000
   4.750   0.6158   0.01942   0.00922  -0.0137   0.4115   1.0000
   5.000   0.6337   0.02126   0.00969  -0.0130   0.1951   1.0000
   5.250   0.6563   0.02332   0.01117  -0.0136   0.0990   1.0000
   5.500   0.6799   0.02492   0.01266  -0.0138   0.0786   1.0000
   5.750   0.7037   0.02625   0.01415  -0.0136   0.0690   1.0000
   6.000   0.7263   0.02769   0.01569  -0.0134   0.0630   1.0000
   6.250   0.7490   0.02906   0.01737  -0.0129   0.0595   1.0000
   6.500   0.7714   0.03055   0.01907  -0.0121   0.0571   1.0000
   6.750   0.7942   0.03218   0.02085  -0.0112   0.0551   1.0000
   7.000   0.8178   0.03414   0.02291  -0.0103   0.0534   1.0000
   7.250   0.8432   0.03638   0.02542  -0.0094   0.0515   1.0000
   7.500   0.8671   0.03873   0.02818  -0.0088   0.0476   1.0000
   7.750   0.8901   0.04172   0.03161  -0.0082   0.0458   1.0000
   8.000   0.9095   0.04482   0.03491  -0.0080   0.0429   1.0000
