  
       XFOIL         Version 6.96
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.750  -0.5460   0.07996   0.07771  -0.0352   1.0000   0.0066
 -10.500  -0.5748   0.07410   0.07189  -0.0360   1.0000   0.0064
 -10.250  -0.5977   0.06624   0.06403  -0.0418   1.0000   0.0063
 -10.000  -0.6029   0.02701   0.02373  -0.0913   0.9973   0.0060
  -9.750  -0.5706   0.02329   0.01955  -0.0960   0.9961   0.0062
  -9.500  -0.5380   0.02085   0.01674  -0.0991   0.9949   0.0064
  -9.250  -0.5059   0.01856   0.01413  -0.1018   0.9933   0.0069
  -9.000  -0.4734   0.01719   0.01255  -0.1037   0.9913   0.0073
  -8.750  -0.4403   0.01610   0.01126  -0.1055   0.9895   0.0079
  -8.500  -0.4071   0.01521   0.01020  -0.1071   0.9879   0.0086
  -8.250  -0.3739   0.01443   0.00921  -0.1086   0.9867   0.0093
  -8.000  -0.3419   0.01345   0.00802  -0.1098   0.9851   0.0105
  -7.750  -0.3109   0.01270   0.00713  -0.1108   0.9826   0.0120
  -7.500  -0.2785   0.01210   0.00641  -0.1119   0.9805   0.0138
  -7.250  -0.2453   0.01152   0.00577  -0.1132   0.9787   0.0190
  -7.000  -0.2122   0.01119   0.00548  -0.1144   0.9770   0.0285
  -6.750  -0.1815   0.01098   0.00520  -0.1150   0.9733   0.0329
  -6.500  -0.1503   0.01088   0.00509  -0.1156   0.9691   0.0369
  -6.250  -0.1175   0.01076   0.00490  -0.1166   0.9657   0.0395
  -6.000  -0.0878   0.01048   0.00457  -0.1170   0.9604   0.0420
  -5.750  -0.0569   0.01028   0.00434  -0.1176   0.9556   0.0449
  -5.500  -0.0257   0.01011   0.00413  -0.1183   0.9507   0.0475
  -5.250   0.0038   0.00990   0.00387  -0.1185   0.9435   0.0495
  -5.000   0.0346   0.00966   0.00355  -0.1191   0.9376   0.0508
  -4.750   0.0636   0.00945   0.00328  -0.1192   0.9297   0.0516
  -4.500   0.0935   0.00916   0.00293  -0.1196   0.9224   0.0533
  -4.250   0.1225   0.00890   0.00263  -0.1197   0.9131   0.0559
  -4.000   0.1514   0.00872   0.00241  -0.1198   0.9035   0.0585
  -3.750   0.1800   0.00858   0.00222  -0.1199   0.8937   0.0612
  -3.500   0.2084   0.00847   0.00206  -0.1198   0.8824   0.0641
  -3.250   0.2366   0.00838   0.00190  -0.1198   0.8697   0.0671
  -3.000   0.2648   0.00826   0.00177  -0.1197   0.8556   0.0741
  -2.750   0.2928   0.00818   0.00166  -0.1196   0.8417   0.0836
  -2.500   0.3210   0.00807   0.00158  -0.1197   0.8282   0.1056
  -2.250   0.3491   0.00797   0.00153  -0.1197   0.8145   0.1345
  -2.000   0.3772   0.00792   0.00149  -0.1197   0.8007   0.1561
  -1.750   0.4052   0.00788   0.00146  -0.1197   0.7868   0.1789
  -1.500   0.4332   0.00785   0.00146  -0.1197   0.7727   0.2057
  -1.250   0.4608   0.00786   0.00146  -0.1196   0.7549   0.2333
  -1.000   0.4883   0.00788   0.00146  -0.1195   0.7332   0.2559
  -0.500   0.5429   0.00790   0.00158  -0.1193   0.6834   0.3671
  -0.250   0.5702   0.00797   0.00163  -0.1192   0.6588   0.3988
   0.000   0.5976   0.00799   0.00168  -0.1191   0.6361   0.4299
   0.250   0.6248   0.00801   0.00177  -0.1191   0.6095   0.4831
   0.500   0.6519   0.00796   0.00190  -0.1191   0.5854   0.5908
   0.750   0.6782   0.00783   0.00204  -0.1189   0.5652   0.7204
   1.000   0.6982   0.00738   0.00203  -0.1168   0.5510   1.0000
   1.250   0.7257   0.00755   0.00215  -0.1168   0.5378   1.0000
   1.500   0.7531   0.00774   0.00227  -0.1167   0.5219   1.0000
   1.750   0.7803   0.00793   0.00240  -0.1166   0.5051   1.0000
   2.000   0.8077   0.00811   0.00254  -0.1165   0.4798   1.0000
   2.500   0.8585   0.00892   0.00294  -0.1159   0.3966   1.0000
   2.750   0.8849   0.00921   0.00318  -0.1157   0.3722   1.0000
   3.000   0.9060   0.01025   0.00359  -0.1149   0.2392   1.0000
   3.500   0.9548   0.01139   0.00433  -0.1141   0.1580   1.0000
   3.750   0.9801   0.01180   0.00465  -0.1138   0.1326   1.0000
   4.000   1.0044   0.01235   0.00500  -0.1133   0.0931   1.0000
   4.250   1.0274   0.01306   0.00549  -0.1127   0.0542   1.0000
   4.500   1.0508   0.01371   0.00599  -0.1121   0.0266   1.0000
   4.750   1.0745   0.01429   0.00651  -0.1115   0.0157   1.0000
   5.000   1.0992   0.01472   0.00702  -0.1110   0.0131   1.0000
   5.250   1.1235   0.01520   0.00756  -0.1104   0.0116   1.0000
   5.500   1.1468   0.01579   0.00820  -0.1097   0.0102   1.0000
   5.750   1.1688   0.01655   0.00905  -0.1087   0.0089   1.0000
   6.000   1.1923   0.01706   0.00962  -0.1081   0.0083   1.0000
   6.250   1.2148   0.01767   0.01030  -0.1073   0.0076   1.0000
   6.500   1.2366   0.01835   0.01104  -0.1064   0.0071   1.0000
   6.750   1.2578   0.01908   0.01186  -0.1054   0.0067   1.0000
   7.000   1.2771   0.02000   0.01286  -0.1041   0.0063   1.0000
   7.250   1.2934   0.02127   0.01423  -0.1023   0.0059   1.0000
   7.500   1.3125   0.02215   0.01522  -0.1010   0.0057   1.0000
   7.750   1.3311   0.02305   0.01623  -0.0996   0.0054   1.0000
   8.000   1.3493   0.02396   0.01724  -0.0982   0.0051   1.0000
   8.250   1.3669   0.02486   0.01824  -0.0968   0.0048   1.0000
   8.500   1.3833   0.02586   0.01934  -0.0952   0.0046   1.0000
   8.750   1.3983   0.02695   0.02053  -0.0934   0.0044   1.0000
   9.000   1.4119   0.02810   0.02177  -0.0914   0.0043   1.0000
   9.250   1.4231   0.02936   0.02317  -0.0891   0.0041   1.0000
   9.500   1.4296   0.03094   0.02489  -0.0861   0.0040   1.0000
   9.750   1.4307   0.03300   0.02714  -0.0824   0.0039   1.0000
  10.000   1.4357   0.03462   0.02894  -0.0794   0.0038   1.0000
  10.250   1.4392   0.03643   0.03096  -0.0764   0.0038   1.0000
  10.500   1.4402   0.03854   0.03327  -0.0734   0.0037   1.0000
  10.750   1.4391   0.04090   0.03586  -0.0705   0.0036   1.0000
  11.000   1.4355   0.04358   0.03877  -0.0678   0.0036   1.0000
  11.250   1.4294   0.04662   0.04206  -0.0654   0.0035   1.0000
  11.500   1.4207   0.05010   0.04578  -0.0634   0.0035   1.0000
  11.750   1.4097   0.05404   0.04996  -0.0619   0.0034   1.0000
  12.000   1.3966   0.05853   0.05469  -0.0612   0.0034   1.0000
  12.250   1.3812   0.06368   0.06007  -0.0613   0.0034   1.0000
  12.500   1.3643   0.06941   0.06602  -0.0623   0.0034   1.0000
  12.750   1.3457   0.07597   0.07280  -0.0643   0.0034   1.0000
  13.000   1.3257   0.08328   0.08032  -0.0674   0.0034   1.0000
  13.250   1.3050   0.09137   0.08860  -0.0713   0.0034   1.0000
