  
       XFOIL         Version 6.96
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.750  -0.4042   0.09641   0.09149  -0.0261   1.0000   0.0959
  -8.500  -0.4199   0.09533   0.09055  -0.0300   1.0000   0.0980
  -8.250  -0.4233   0.09192   0.08724  -0.0367   1.0000   0.0990
  -8.000  -0.4103   0.08771   0.08299  -0.0271   1.0000   0.1019
  -7.750  -0.4053   0.08515   0.08047  -0.0263   1.0000   0.1072
  -7.500  -0.4016   0.08168   0.07698  -0.0445   1.0000   0.1126
  -7.250  -0.4009   0.07852   0.07394  -0.0313   1.0000   0.1157
  -7.000  -0.3939   0.07588   0.07132  -0.0305   1.0000   0.1214
  -6.750  -0.3813   0.07097   0.06637  -0.0403   1.0000   0.1283
  -6.500  -0.3543   0.06708   0.06222  -0.0520   1.0000   0.1412
  -6.250  -0.3539   0.06361   0.05894  -0.0451   1.0000   0.1428
  -6.000  -0.3474   0.06179   0.05718  -0.0407   1.0000   0.1504
  -5.750  -0.3300   0.05811   0.05344  -0.0436   1.0000   0.1615
  -5.500  -0.2421   0.03879   0.03256  -0.0735   1.0000   0.1123
  -5.250  -0.2110   0.03386   0.02722  -0.0766   1.0000   0.1114
  -5.000  -0.1855   0.03138   0.02457  -0.0776   1.0000   0.1167
  -4.750  -0.1523   0.02821   0.02087  -0.0799   1.0000   0.1185
  -4.500  -0.1206   0.02601   0.01815  -0.0815   1.0000   0.1224
  -4.250  -0.0882   0.02429   0.01578  -0.0827   1.0000   0.1263
  -4.000  -0.0579   0.02272   0.01400  -0.0837   1.0000   0.1295
  -3.750  -0.0299   0.02186   0.01298  -0.0841   1.0000   0.1341
  -3.500  -0.0016   0.02121   0.01204  -0.0844   1.0000   0.1421
  -3.250   0.0255   0.02057   0.01140  -0.0847   1.0000   0.1490
  -3.000   0.0535   0.02000   0.01068  -0.0850   1.0000   0.1570
  -2.750   0.0805   0.01960   0.01029  -0.0853   1.0000   0.1682
  -2.500   0.1070   0.01934   0.01011  -0.0856   1.0000   0.1865
  -2.250   0.1336   0.01914   0.01002  -0.0859   1.0000   0.2143
  -2.000   0.1633   0.01867   0.00984  -0.0869   1.0000   0.2679
  -1.750   0.1906   0.01858   0.01015  -0.0875   1.0000   0.3451
  -1.500   0.2220   0.01842   0.01034  -0.0889   0.9988   0.4421
  -1.250   0.2576   0.01702   0.01039  -0.0897   0.9945   0.8639
  -1.000   0.3048   0.01724   0.01029  -0.0943   0.9837   1.0000
  -0.750   0.3486   0.01747   0.01033  -0.0980   0.9733   1.0000
