  
       XFOIL         Version 6.96
  
 Calculated polar for: AG455ct -02f rot.                               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.750  -0.5827   0.10284   0.10065   0.0223   1.0000   0.0092
  -8.500  -0.5791   0.09877   0.09660   0.0202   1.0000   0.0092
  -8.250  -0.5757   0.09466   0.09250   0.0180   1.0000   0.0092
  -7.750  -0.4737   0.07335   0.07134   0.0055   1.0000   0.0083
  -7.500  -0.4764   0.06888   0.06689   0.0038   1.0000   0.0078
  -7.250  -0.4808   0.06399   0.06203   0.0012   1.0000   0.0074
  -7.000  -0.4925   0.05176   0.04979  -0.0099   1.0000   0.0060
  -6.500  -0.5152   0.05240   0.05006  -0.0205   1.0000   0.0057
  -6.250  -0.4955   0.04480   0.04224  -0.0257   1.0000   0.0055
  -6.000  -0.4747   0.03631   0.03338  -0.0295   1.0000   0.0054
  -5.750  -0.4549   0.02496   0.02120  -0.0317   1.0000   0.0052
  -5.500  -0.4316   0.01884   0.01419  -0.0318   1.0000   0.0054
  -5.250  -0.4059   0.01652   0.01142  -0.0315   1.0000   0.0057
  -5.000  -0.3799   0.01476   0.00931  -0.0312   1.0000   0.0060
  -4.750  -0.3539   0.01344   0.00778  -0.0309   1.0000   0.0064
  -4.500  -0.3274   0.01269   0.00693  -0.0307   1.0000   0.0067
  -4.250  -0.3008   0.01212   0.00629  -0.0304   1.0000   0.0073
  -4.000  -0.2742   0.01165   0.00576  -0.0301   1.0000   0.0081
  -3.750  -0.2476   0.01102   0.00505  -0.0298   1.0000   0.0086
  -3.500  -0.2133   0.01029   0.00420  -0.0311   0.9843   0.0089
  -3.250  -0.1758   0.00964   0.00345  -0.0330   0.9513   0.0094
  -3.000  -0.1432   0.00917   0.00280  -0.0337   0.8766   0.0109
  -2.750  -0.1198   0.00916   0.00244  -0.0322   0.7932   0.0127
  -2.500  -0.0937   0.00904   0.00210  -0.0316   0.7514   0.0165
  -2.250  -0.0668   0.00889   0.00186  -0.0313   0.7288   0.0268
  -2.000  -0.0395   0.00872   0.00167  -0.0311   0.7133   0.0481
  -1.750  -0.0120   0.00851   0.00153  -0.0310   0.7009   0.0846
  -1.500   0.0156   0.00825   0.00141  -0.0310   0.6868   0.1373
  -1.250   0.0432   0.00798   0.00130  -0.0310   0.6717   0.2027
  -1.000   0.0707   0.00771   0.00121  -0.0309   0.6550   0.2814
  -0.750   0.0979   0.00738   0.00114  -0.0309   0.6367   0.3840
  -0.500   0.1248   0.00698   0.00108  -0.0309   0.6170   0.5157
  -0.250   0.1505   0.00653   0.00105  -0.0304   0.5963   0.6724
   0.000   0.1736   0.00615   0.00106  -0.0291   0.5757   0.8153
   0.500   0.2324   0.00600   0.00099  -0.0290   0.5290   1.0000
   0.750   0.2601   0.00613   0.00099  -0.0288   0.5057   1.0000
   1.250   0.3153   0.00642   0.00102  -0.0286   0.4578   1.0000
   1.500   0.3429   0.00657   0.00105  -0.0285   0.4331   1.0000
   1.750   0.3705   0.00674   0.00110  -0.0284   0.4090   1.0000
   2.000   0.3981   0.00691   0.00116  -0.0283   0.3852   1.0000
   2.250   0.4257   0.00709   0.00124  -0.0282   0.3619   1.0000
   2.500   0.4533   0.00728   0.00134  -0.0281   0.3388   1.0000
   2.750   0.4808   0.00748   0.00144  -0.0280   0.3163   1.0000
   3.000   0.5083   0.00769   0.00156  -0.0279   0.2940   1.0000
   3.500   0.5631   0.00813   0.00183  -0.0278   0.2509   1.0000
   3.750   0.5904   0.00837   0.00201  -0.0277   0.2306   1.0000
   4.000   0.6177   0.00862   0.00218  -0.0276   0.2099   1.0000
   4.250   0.6449   0.00887   0.00238  -0.0275   0.1915   1.0000
   4.500   0.6721   0.00915   0.00259  -0.0275   0.1722   1.0000
   4.750   0.6992   0.00942   0.00283  -0.0274   0.1555   1.0000
   5.000   0.7261   0.00974   0.00308  -0.0273   0.1375   1.0000
   5.250   0.7530   0.01005   0.00335  -0.0272   0.1227   1.0000
   5.500   0.7798   0.01038   0.00364  -0.0270   0.1077   1.0000
   5.750   0.8065   0.01072   0.00396  -0.0269   0.0947   1.0000
   6.000   0.8331   0.01108   0.00430  -0.0268   0.0816   1.0000
   6.250   0.8595   0.01146   0.00465  -0.0266   0.0698   1.0000
   6.750   0.9120   0.01228   0.00547  -0.0263   0.0489   1.0000
   7.000   0.9380   0.01272   0.00591  -0.0261   0.0404   1.0000
   7.250   0.9638   0.01319   0.00639  -0.0259   0.0333   1.0000
   7.500   0.9893   0.01373   0.00693  -0.0257   0.0267   1.0000
   7.750   1.0149   0.01421   0.00746  -0.0255   0.0223   1.0000
   8.000   1.0398   0.01486   0.00812  -0.0252   0.0178   1.0000
   8.250   1.0651   0.01537   0.00875  -0.0249   0.0157   1.0000
   8.500   1.0897   0.01602   0.00945  -0.0246   0.0133   1.0000
   8.750   1.1138   0.01677   0.01029  -0.0243   0.0113   1.0000
   9.000   1.1381   0.01740   0.01102  -0.0239   0.0100   1.0000
   9.250   1.1617   0.01816   0.01186  -0.0236   0.0089   1.0000
   9.500   1.1839   0.01917   0.01298  -0.0231   0.0079   1.0000
   9.750   1.2057   0.02021   0.01417  -0.0226   0.0073   1.0000
  10.000   1.2279   0.02111   0.01524  -0.0221   0.0067   1.0000
  10.250   1.2496   0.02202   0.01628  -0.0216   0.0061   1.0000
  10.500   1.2710   0.02293   0.01730  -0.0211   0.0056   1.0000
  10.750   1.2907   0.02407   0.01855  -0.0206   0.0051   1.0000
  11.000   1.3053   0.02596   0.02063  -0.0197   0.0047   1.0000
  11.250   1.3225   0.02730   0.02215  -0.0190   0.0045   1.0000
  11.500   1.3379   0.02881   0.02385  -0.0182   0.0043   1.0000
  11.750   1.3508   0.03053   0.02577  -0.0173   0.0041   1.0000
  12.000   1.3612   0.03240   0.02784  -0.0164   0.0039   1.0000
  12.250   1.3682   0.03448   0.03015  -0.0154   0.0038   1.0000
  12.500   1.3694   0.03673   0.03259  -0.0142   0.0036   1.0000
  12.750   1.3649   0.03956   0.03561  -0.0137   0.0036   1.0000
  13.000   1.3578   0.04368   0.03993  -0.0158   0.0035   1.0000
  13.250   1.3485   0.04910   0.04555  -0.0197   0.0035   1.0000
  13.500   1.3361   0.05557   0.05221  -0.0244   0.0034   1.0000
  13.750   1.3187   0.06325   0.06009  -0.0297   0.0034   1.0000
  14.000   1.2972   0.07181   0.06881  -0.0351   0.0035   1.0000
  14.250   1.2718   0.08105   0.07821  -0.0404   0.0035   1.0000
  14.500   1.2450   0.09056   0.08785  -0.0455   0.0036   1.0000
  14.750   1.2176   0.10026   0.09767  -0.0504   0.0037   1.0000
