  
       XFOIL         Version 6.96
  
 Calculated polar for: AG455ct -02f rot.                               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.750  -0.5889   0.10375   0.10220   0.0261   1.0000   0.0078
  -8.500  -0.5851   0.09978   0.09824   0.0240   1.0000   0.0082
  -8.250  -0.5813   0.09553   0.09401   0.0214   1.0000   0.0086
  -8.000  -0.5769   0.09118   0.08967   0.0182   1.0000   0.0089
  -7.750  -0.5720   0.08713   0.08564   0.0153   1.0000   0.0090
  -7.500  -0.5657   0.08264   0.08116   0.0109   1.0000   0.0091
  -7.250  -0.5543   0.07734   0.07586   0.0045   1.0000   0.0091
  -7.000  -0.5400   0.07157   0.07008  -0.0025   1.0000   0.0091
  -6.750  -0.5232   0.06545   0.06392  -0.0095   1.0000   0.0091
  -6.500  -0.5043   0.05908   0.05748  -0.0158   1.0000   0.0092
  -6.250  -0.4839   0.05254   0.05083  -0.0211   1.0000   0.0092
  -6.000  -0.4625   0.04587   0.04400  -0.0253   1.0000   0.0092
  -5.750  -0.4475   0.03318   0.03081  -0.0306   1.0000   0.0096
  -5.500  -0.4263   0.02909   0.02645  -0.0318   1.0000   0.0099
  -5.250  -0.4029   0.02657   0.02374  -0.0323   1.0000   0.0103
  -5.000  -0.3786   0.02399   0.02093  -0.0325   1.0000   0.0107
  -4.750  -0.3531   0.01681   0.01293  -0.0319   1.0000   0.0080
  -4.500  -0.3270   0.01256   0.00802  -0.0312   1.0000   0.0073
  -4.250  -0.3004   0.01153   0.00685  -0.0308   1.0000   0.0080
  -4.000  -0.2737   0.01077   0.00598  -0.0303   1.0000   0.0085
  -3.750  -0.2471   0.01012   0.00525  -0.0299   1.0000   0.0089
  -3.500  -0.2205   0.00957   0.00463  -0.0295   1.0000   0.0091
  -3.250  -0.1901   0.00856   0.00351  -0.0300   0.9970   0.0096
  -3.000  -0.1520   0.00783   0.00270  -0.0322   0.9824   0.0107
  -2.750  -0.1145   0.00740   0.00219  -0.0340   0.9432   0.0117
  -2.500  -0.0911   0.00739   0.00184  -0.0324   0.8426   0.0135
  -2.250  -0.0659   0.00732   0.00146  -0.0315   0.7713   0.0209
  -2.000  -0.0388   0.00712   0.00124  -0.0313   0.7414   0.0496
  -1.750  -0.0114   0.00693   0.00112  -0.0312   0.7235   0.0942
  -1.500   0.0161   0.00666   0.00103  -0.0311   0.7102   0.1664
  -1.250   0.0437   0.00640   0.00096  -0.0311   0.6987   0.2442
  -1.000   0.0713   0.00603   0.00091  -0.0312   0.6856   0.3566
  -0.750   0.0987   0.00558   0.00086  -0.0312   0.6708   0.5010
  -0.500   0.1247   0.00499   0.00083  -0.0310   0.6541   0.7033
  -0.250   0.1480   0.00456   0.00083  -0.0297   0.6360   0.8575
   0.000   0.1734   0.00436   0.00080  -0.0286   0.6160   0.9719
   0.250   0.2067   0.00444   0.00076  -0.0297   0.5932   1.0000
   0.500   0.2346   0.00454   0.00074  -0.0296   0.5702   1.0000
   0.750   0.2625   0.00465   0.00074  -0.0295   0.5466   1.0000
   1.000   0.2903   0.00478   0.00075  -0.0294   0.5223   1.0000
   1.250   0.3181   0.00490   0.00077  -0.0293   0.4977   1.0000
