  
       XFOIL         Version 6.96
  
 Calculated polar for: AG24 Bubble Dancer DLG by Mark Drela            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.000  -0.4682   0.10178   0.09524   0.0012   1.0000   0.2447
  -7.750  -0.4687   0.09888   0.09243   0.0003   1.0000   0.2558
  -7.500  -0.4812   0.09760   0.09129  -0.0019   1.0000   0.2670
  -7.250  -0.4593   0.09246   0.08609   0.0004   1.0000   0.2839
  -6.750  -0.4485   0.08598   0.07973   0.0011   1.0000   0.3130
  -6.500  -0.4441   0.08278   0.07661   0.0011   1.0000   0.3269
  -6.250  -0.4380   0.07946   0.07336   0.0010   1.0000   0.3413
  -6.000  -0.4317   0.07614   0.07010   0.0009   1.0000   0.3558
  -5.750  -0.4257   0.07281   0.06684   0.0006   1.0000   0.3699
  -5.500  -0.4000   0.04763   0.04034  -0.0501   1.0000   0.1263
  -5.250  -0.3767   0.04139   0.03327  -0.0533   1.0000   0.1152
  -5.000  -0.3533   0.03733   0.02871  -0.0538   1.0000   0.1126
  -4.750  -0.3280   0.03363   0.02443  -0.0542   1.0000   0.1125
  -4.500  -0.3041   0.03092   0.02152  -0.0540   1.0000   0.1202
  -4.250  -0.2764   0.02832   0.01822  -0.0538   1.0000   0.1278
  -4.000  -0.2508   0.02597   0.01577  -0.0532   1.0000   0.1388
  -3.750  -0.2257   0.02413   0.01392  -0.0525   1.0000   0.1634
  -3.500  -0.2002   0.02225   0.01214  -0.0516   1.0000   0.2026
  -3.250  -0.1753   0.02033   0.01073  -0.0507   1.0000   0.3021
  -3.000  -0.1542   0.01878   0.01015  -0.0486   1.0000   0.4806
  -2.750  -0.1393   0.01805   0.00998  -0.0445   1.0000   0.6111
  -2.500  -0.1289   0.01750   0.00978  -0.0391   1.0000   0.7169
  -2.250  -0.1248   0.01690   0.00946  -0.0322   1.0000   0.8165
  -2.000  -0.0894   0.01589   0.00838  -0.0326   1.0000   1.0000
  -1.750  -0.0566   0.01578   0.00765  -0.0364   1.0000   1.0000
  -1.500  -0.0281   0.01587   0.00730  -0.0380   1.0000   1.0000
  -1.250  -0.0015   0.01603   0.00712  -0.0389   1.0000   1.0000
  -1.000   0.0241   0.01624   0.00704  -0.0395   1.0000   1.0000
  -0.750   0.0491   0.01650   0.00703  -0.0400   1.0000   1.0000
  -0.500   0.0734   0.01681   0.00713  -0.0405   1.0000   1.0000
  -0.250   0.0973   0.01717   0.00732  -0.0409   1.0000   1.0000
   0.000   0.1207   0.01759   0.00760  -0.0414   1.0000   1.0000
   0.250   0.1436   0.01808   0.00795  -0.0418   1.0000   1.0000
   0.500   0.1658   0.01864   0.00841  -0.0424   1.0000   1.0000
   0.750   0.1875   0.01928   0.00897  -0.0430   1.0000   1.0000
   1.000   0.2085   0.02000   0.00965  -0.0436   1.0000   1.0000
   1.250   0.2288   0.02083   0.01044  -0.0444   1.0000   1.0000
   1.500   0.2740   0.02186   0.01145  -0.0497   0.9876   1.0000
   1.750   0.3383   0.02287   0.01249  -0.0580   0.9644   1.0000
   2.000   0.4017   0.02365   0.01337  -0.0655   0.9407   1.0000
   2.250   0.4558   0.02420   0.01402  -0.0708   0.9148   1.0000
   2.500   0.5071   0.02456   0.01452  -0.0750   0.8887   1.0000
   2.750   0.5544   0.02474   0.01489  -0.0778   0.8628   1.0000
   3.000   0.5968   0.02477   0.01507  -0.0791   0.8369   1.0000
   3.250   0.6350   0.02468   0.01512  -0.0793   0.8110   1.0000
