  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 79-100 B AIRFOIL                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -6.750  -0.2506   0.10586   0.10166  -0.0462   0.9680   0.0690
  -6.500  -0.2547   0.10470   0.10053  -0.0477   0.9596   0.0708
  -6.250  -0.2532   0.10403   0.09991  -0.0587   0.9489   0.0724
  -6.000  -0.2408   0.09877   0.09468  -0.0599   0.9442   0.0736
  -5.750  -0.2206   0.09465   0.09053  -0.0565   0.9421   0.0768
  -5.500  -0.2166   0.09237   0.08827  -0.0566   0.9345   0.0796
  -5.250  -0.1947   0.08879   0.08466  -0.0643   0.9285   0.0847
  -5.000  -0.1676   0.08410   0.07991  -0.0837   0.9182   0.0881
  -4.750  -0.1632   0.08124   0.07711  -0.0753   0.9152   0.0903
  -4.500  -0.1506   0.07879   0.07464  -0.0751   0.9100   0.0942
  -4.250  -0.1046   0.07251   0.06822  -0.0946   0.9028   0.1041
  -4.000  -0.0893   0.07028   0.06602  -0.0910   0.8995   0.1083
  -3.750  -0.0582   0.06596   0.06158  -0.1011   0.8926   0.1208
  -3.500  -0.0215   0.06218   0.05771  -0.1080   0.8880   0.1364
  -3.250   0.0370   0.05802   0.05332  -0.1197   0.8851   0.1632
  -3.000   0.0631   0.05507   0.05029  -0.1232   0.8786   0.1816
  -2.500   0.2586   0.03967   0.03287  -0.1599   0.8763   0.1169
  -2.250   0.3231   0.03576   0.02817  -0.1673   0.8741   0.0995
  -2.000   0.3773   0.03357   0.02547  -0.1723   0.8716   0.0974
  -1.750   0.4299   0.03217   0.02361  -0.1766   0.8695   0.1014
  -1.500   0.4481   0.03208   0.02333  -0.1754   0.8607   0.1026
  -1.250   0.4920   0.03075   0.02201  -0.1783   0.8575   0.1084
  -1.000   0.5387   0.02976   0.02105  -0.1815   0.8551   0.1240
  -0.750   0.5556   0.03000   0.02136  -0.1802   0.8462   0.1371
  -0.500   0.6125   0.02798   0.02099  -0.1858   0.8438   0.5959
  -0.250   0.6458   0.02745   0.02069  -0.1849   0.8406   0.7395
   0.000   0.6513   0.02792   0.02128  -0.1806   0.8302   0.8074
