  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 63-K-127/24                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -11.000  -0.2090   0.09828   0.09528  -0.0858   0.7426   0.0053
 -10.750  -0.2057   0.09467   0.09168  -0.0875   0.7422   0.0051
 -10.500  -0.2033   0.09081   0.08784  -0.0893   0.7417   0.0050
 -10.250  -0.2025   0.08668   0.08374  -0.0912   0.7411   0.0048
 -10.000  -0.2016   0.08264   0.07972  -0.0932   0.7405   0.0046
  -9.750  -0.2050   0.07767   0.07478  -0.0956   0.7399   0.0045
  -9.500  -0.2106   0.07239   0.06953  -0.0984   0.7393   0.0042
  -9.250  -0.2260   0.06512   0.06232  -0.1028   0.7385   0.0041
  -9.000  -0.2397   0.05837   0.05561  -0.1093   0.7375   0.0042
  -8.750  -0.2982   0.04774   0.04486  -0.1114   0.7362   0.0039
  -8.500  -0.3091   0.04255   0.03952  -0.1109   0.7351   0.0039
  -8.250  -0.3268   0.03495   0.03160  -0.1089   0.7341   0.0040
  -8.000  -0.3347   0.02834   0.02455  -0.1063   0.7333   0.0042
  -7.750  -0.3261   0.02486   0.02073  -0.1047   0.7326   0.0044
  -7.500  -0.3090   0.02298   0.01861  -0.1039   0.7318   0.0047
  -7.250  -0.2943   0.02013   0.01538  -0.1025   0.7311   0.0049
  -7.000  -0.2740   0.01844   0.01343  -0.1017   0.7303   0.0051
  -6.750  -0.2520   0.01702   0.01178  -0.1011   0.7295   0.0052
  -6.500  -0.2285   0.01594   0.01054  -0.1007   0.7287   0.0053
  -6.250  -0.2042   0.01498   0.00943  -0.1004   0.7278   0.0054
  -6.000  -0.1798   0.01402   0.00833  -0.1000   0.7268   0.0055
  -5.750  -0.1544   0.01339   0.00760  -0.0998   0.7257   0.0056
  -5.500  -0.1281   0.01294   0.00709  -0.0997   0.7246   0.0058
  -5.250  -0.1021   0.01245   0.00652  -0.0996   0.7235   0.0059
  -5.000  -0.0766   0.01181   0.00581  -0.0994   0.7224   0.0060
  -4.750  -0.0508   0.01127   0.00519  -0.0992   0.7213   0.0060
  -4.500  -0.0249   0.01077   0.00462  -0.0990   0.7203   0.0060
  -4.250   0.0016   0.01036   0.00415  -0.0989   0.7193   0.0060
  -4.000   0.0276   0.00985   0.00356  -0.0987   0.7182   0.0063
  -3.750   0.0542   0.00946   0.00311  -0.0987   0.7171   0.0069
  -3.500   0.0816   0.00923   0.00286  -0.0987   0.7158   0.0074
  -3.250   0.1091   0.00903   0.00265  -0.0988   0.7143   0.0082
  -3.000   0.1368   0.00885   0.00246  -0.0990   0.7125   0.0092
  -2.750   0.1645   0.00866   0.00227  -0.0991   0.7108   0.0117
  -2.500   0.1924   0.00850   0.00212  -0.0992   0.7091   0.0153
  -2.250   0.2201   0.00830   0.00196  -0.0994   0.7074   0.0289
  -2.000   0.2469   0.00795   0.00181  -0.0995   0.7059   0.0872
  -1.750   0.2735   0.00756   0.00167  -0.0996   0.7044   0.1720
  -1.500   0.2997   0.00711   0.00157  -0.0998   0.7028   0.2873
  -1.250   0.3235   0.00631   0.00147  -0.0997   0.7007   0.5148
  -1.000   0.3502   0.00601   0.00142  -0.0997   0.6985   0.6015
  -0.750   0.3767   0.00577   0.00143  -0.0996   0.6962   0.6834
  -0.500   0.4041   0.00568   0.00143  -0.0996   0.6940   0.7267
  -0.250   0.4320   0.00564   0.00142  -0.0997   0.6919   0.7503
   0.000   0.4603   0.00563   0.00140  -0.0999   0.6898   0.7617
   0.250   0.4887   0.00563   0.00143  -0.1001   0.6869   0.7714
   0.500   0.5170   0.00563   0.00144  -0.1003   0.6837   0.7797
   0.750   0.5453   0.00563   0.00144  -0.1005   0.6805   0.7877
