  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 63-K-127/24                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.500  -0.2061   0.09700   0.09232  -0.0907   0.7964   0.0218
 -10.250  -0.2010   0.09362   0.08895  -0.0916   0.7957   0.0222
 -10.000  -0.1993   0.08968   0.08506  -0.0939   0.7949   0.0220
  -9.750  -0.1959   0.08621   0.08159  -0.0950   0.7941   0.0223
  -9.250  -0.1865   0.07904   0.07447  -0.1004   0.7918   0.0213
  -8.750  -0.1989   0.06781   0.06336  -0.1039   0.7892   0.0137
  -8.500  -0.2077   0.06231   0.05787  -0.1083   0.7877   0.0137
  -8.250  -0.2204   0.05851   0.05404  -0.1094   0.7862   0.0135
  -8.000  -0.2298   0.05480   0.05024  -0.1097   0.7847   0.0133
  -7.750  -0.2341   0.05103   0.04632  -0.1097   0.7832   0.0131
  -7.500  -0.2352   0.04689   0.04197  -0.1093   0.7819   0.0134
  -7.250  -0.2319   0.04343   0.03831  -0.1086   0.7803   0.0133
  -7.000  -0.2232   0.04011   0.03457  -0.1075   0.7785   0.0141
  -6.250  -0.1852   0.03194   0.02536  -0.1045   0.7737   0.0142
  -6.000  -0.1678   0.02945   0.02251  -0.1036   0.7722   0.0140
  -5.750  -0.1479   0.02734   0.02004  -0.1028   0.7709   0.0139
  -5.500  -0.1259   0.02555   0.01790  -0.1021   0.7698   0.0139
  -5.250  -0.1032   0.02403   0.01613  -0.1015   0.7680   0.0140
  -5.000  -0.0794   0.02275   0.01463  -0.1009   0.7660   0.0141
  -4.750  -0.0551   0.02169   0.01338  -0.1004   0.7642   0.0142
  -4.500  -0.0315   0.02035   0.01194  -0.0998   0.7623   0.0147
  -4.250  -0.0078   0.01940   0.01092  -0.0993   0.7606   0.0152
  -4.000   0.0163   0.01871   0.01018  -0.0988   0.7590   0.0162
  -3.750   0.0410   0.01819   0.00960  -0.0985   0.7576   0.0179
  -3.500   0.0664   0.01786   0.00917  -0.0982   0.7562   0.0206
  -3.250   0.0895   0.01732   0.00861  -0.0977   0.7535   0.0236
  -3.000   0.1142   0.01696   0.00818  -0.0973   0.7510   0.0280
  -2.750   0.1391   0.01653   0.00779  -0.0969   0.7487   0.0454
  -2.500   0.1620   0.01572   0.00751  -0.0967   0.7467   0.1698
  -2.250   0.1822   0.01457   0.00728  -0.0963   0.7449   0.4167
  -2.000   0.1952   0.01386   0.00773  -0.0927   0.7435   0.7263
  -1.750   0.2166   0.01405   0.00796  -0.0911   0.7401   0.7705
  -1.500   0.2397   0.01421   0.00809  -0.0900   0.7371   0.7953
  -1.250   0.2634   0.01436   0.00817  -0.0888   0.7345   0.8190
  -1.000   0.2879   0.01445   0.00817  -0.0879   0.7325   0.8336
  -0.750   0.3129   0.01449   0.00813  -0.0871   0.7309   0.8444
  -0.500   0.3361   0.01457   0.00818  -0.0861   0.7282   0.8547
  -0.250   0.3574   0.01468   0.00828  -0.0848   0.7241   0.8660
   0.000   0.3812   0.01470   0.00826  -0.0839   0.7213   0.8764
   0.250   0.4063   0.01464   0.00817  -0.0833   0.7192   0.8827
   0.500   0.4339   0.01458   0.00803  -0.0833   0.7175   0.8884
   0.750   0.4572   0.01463   0.00810  -0.0826   0.7136   0.8931
   1.000   0.4812   0.01467   0.00814  -0.0821   0.7096   0.8981
   1.250   0.5080   0.01463   0.00807  -0.0821   0.7070   0.9033
   1.500   0.5346   0.01451   0.00795  -0.0818   0.7050   0.9078
   2.000   0.5826   0.01456   0.00806  -0.0808   0.6973   0.9194
   2.250   0.6088   0.01448   0.00800  -0.0806   0.6942   0.9242
   2.500   0.6369   0.01435   0.00787  -0.0807   0.6920   0.9290
   2.750   0.6663   0.01419   0.00773  -0.0811   0.6903   0.9333
   3.000   0.6885   0.01438   0.00801  -0.0805   0.6837   0.9393
   3.250   0.7164   0.01428   0.00796  -0.0807   0.6805   0.9446
   3.500   0.7473   0.01412   0.00783  -0.0814   0.6782   0.9491
   3.750   0.7750   0.01418   0.00800  -0.0817   0.6733   0.9552
   4.000   0.8048   0.01418   0.00808  -0.0825   0.6686   0.9610
   4.250   0.8383   0.01405   0.00801  -0.0838   0.6656   0.9666
   4.500   0.8713   0.01400   0.00807  -0.0852   0.6614   0.9743
   4.750   0.9034   0.01396   0.00814  -0.0864   0.6540   0.9880
   5.000   0.9319   0.01373   0.00797  -0.0867   0.6452   1.0000
   5.250   0.9605   0.01339   0.00766  -0.0867   0.6355   1.0000
   5.500   0.9870   0.01323   0.00757  -0.0865   0.6232   1.0000
   5.750   1.0135   0.01311   0.00747  -0.0863   0.6094   1.0000
   6.000   1.0387   0.01305   0.00743  -0.0858   0.5912   1.0000
   6.250   1.0632   0.01303   0.00733  -0.0852   0.5664   1.0000
   6.500   1.0836   0.01324   0.00743  -0.0838   0.5328   1.0000
   6.750   1.1005   0.01365   0.00771  -0.0821   0.4965   1.0000
   7.000   1.1136   0.01423   0.00814  -0.0797   0.4565   1.0000
   7.250   1.1191   0.01507   0.00875  -0.0763   0.4049   1.0000
   7.500   1.1112   0.01627   0.00961  -0.0708   0.3420   1.0000
   7.750   1.0976   0.01794   0.01090  -0.0651   0.2768   1.0000
   8.000   1.0856   0.01997   0.01256  -0.0607   0.2153   1.0000
   8.250   1.0809   0.02194   0.01426  -0.0577   0.1677   1.0000
   8.500   1.0825   0.02360   0.01574  -0.0554   0.1359   1.0000
   8.750   1.0880   0.02503   0.01708  -0.0535   0.1136   1.0000
   9.000   1.0942   0.02644   0.01840  -0.0518   0.0946   1.0000
   9.250   1.1022   0.02775   0.01970  -0.0502   0.0779   1.0000
   9.500   1.1102   0.02909   0.02100  -0.0487   0.0620   1.0000
   9.750   1.1174   0.03051   0.02237  -0.0472   0.0484   1.0000
  10.000   1.1248   0.03195   0.02379  -0.0457   0.0379   1.0000
  10.250   1.1316   0.03348   0.02532  -0.0442   0.0292   1.0000
  10.500   1.1377   0.03512   0.02695  -0.0427   0.0234   1.0000
  10.750   1.1450   0.03669   0.02855  -0.0414   0.0183   1.0000
  11.000   1.1507   0.03844   0.03037  -0.0400   0.0159   1.0000
  11.250   1.1589   0.04002   0.03206  -0.0389   0.0138   1.0000
  11.500   1.1651   0.04181   0.03394  -0.0377   0.0123   1.0000
  11.750   1.1675   0.04401   0.03626  -0.0363   0.0112   1.0000
  12.000   1.1720   0.04610   0.03848  -0.0352   0.0105   1.0000
  12.250   1.1774   0.04816   0.04068  -0.0341   0.0101   1.0000
  12.500   1.1829   0.05028   0.04294  -0.0332   0.0096   1.0000
  12.750   1.1881   0.05250   0.04529  -0.0323   0.0092   1.0000
  13.000   1.1937   0.05474   0.04767  -0.0314   0.0087   1.0000
  13.250   1.1995   0.05702   0.05008  -0.0307   0.0084   1.0000
  13.500   1.2048   0.05937   0.05254  -0.0302   0.0080   1.0000
