  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 79-100 B AIRFOIL                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.250  -0.1345   0.10095   0.09756  -0.0788   0.9612   0.0351
  -8.000  -0.1175   0.09763   0.09423  -0.0859   0.9561   0.0354
  -7.750  -0.1080   0.09469   0.09130  -0.0901   0.9474   0.0356
  -7.500  -0.0915   0.08871   0.08533  -0.0916   0.9451   0.0363
  -7.250  -0.0677   0.08475   0.08134  -0.0925   0.9436   0.0374
  -7.000  -0.0442   0.08114   0.07772  -0.0964   0.9415   0.0392
  -6.750  -0.0371   0.07872   0.07530  -0.0975   0.9320   0.0402
  -6.500  -0.0147   0.07491   0.07148  -0.1032   0.9286   0.0419
  -6.250   0.0067   0.07101   0.06758  -0.1157   0.9176   0.0456
  -6.000   0.0427   0.06361   0.06013  -0.1304   0.9144   0.0468
  -5.750   0.0602   0.06182   0.05834  -0.1256   0.9136   0.0494
  -5.500   0.0738   0.05928   0.05579  -0.1277   0.9049   0.0518
  -5.000   0.1770   0.04496   0.04115  -0.1615   0.8988   0.0612
  -4.750   0.1904   0.04332   0.03950  -0.1608   0.8899   0.0640
  -4.500   0.2522   0.03636   0.03204  -0.1768   0.8868   0.0752
  -3.500   0.4391   0.02052   0.01396  -0.2002   0.8723   0.0603
  -3.250   0.4802   0.01885   0.01204  -0.2033   0.8696   0.0626
  -3.000   0.5076   0.01780   0.01074  -0.2033   0.8628   0.0618
  -2.750   0.5421   0.01679   0.00956  -0.2046   0.8585   0.0628
  -2.500   0.5792   0.01599   0.00864  -0.2064   0.8551   0.0662
  -2.250   0.6046   0.01564   0.00823  -0.2059   0.8477   0.0702
  -2.000   0.6382   0.01495   0.00747  -0.2069   0.8427   0.0738
  -1.750   0.6726   0.01436   0.00691  -0.2083   0.8383   0.0829
  -1.500   0.7012   0.01406   0.00664  -0.2087   0.8317   0.1010
  -1.250   0.7426   0.01272   0.00648  -0.2125   0.8275   0.4784
  -1.000   0.7706   0.01274   0.00663  -0.2123   0.8219   0.5817
  -0.750   0.7967   0.01276   0.00671  -0.2117   0.8152   0.6328
  -0.500   0.8272   0.01269   0.00664  -0.2118   0.8104   0.6787
  -0.250   0.8489   0.01280   0.00684  -0.2103   0.8027   0.7199
   0.000   0.8747   0.01277   0.00686  -0.2095   0.7976   0.7653
   0.250   0.8980   0.01280   0.00694  -0.2082   0.7920   0.8031
   0.500   0.9205   0.01278   0.00697  -0.2070   0.7854   0.8378
   0.750   0.9420   0.01259   0.00680  -0.2052   0.7807   0.8900
   1.000   0.9648   0.01258   0.00682  -0.2043   0.7731   1.0000
   1.250   0.9987   0.01264   0.00675  -0.2056   0.7673   1.0000
   1.500   1.0273   0.01281   0.00685  -0.2059   0.7600   1.0000
   1.750   1.0573   0.01289   0.00686  -0.2064   0.7534   1.0000
   2.000   1.0862   0.01305   0.00696  -0.2067   0.7471   1.0000
   2.250   1.1134   0.01321   0.00710  -0.2066   0.7401   1.0000
   2.500   1.1446   0.01330   0.00711  -0.2072   0.7348   1.0000
   2.750   1.1689   0.01350   0.00736  -0.2066   0.7263   1.0000
   3.000   1.1999   0.01357   0.00735  -0.2071   0.7206   1.0000
   3.250   1.2237   0.01376   0.00759  -0.2064   0.7116   1.0000
   3.500   1.2537   0.01381   0.00760  -0.2067   0.7048   1.0000
   3.750   1.2779   0.01395   0.00779  -0.2059   0.6952   1.0000
   4.000   1.3051   0.01407   0.00791  -0.2058   0.6872   1.0000
   4.250   1.3316   0.01417   0.00803  -0.2054   0.6782   1.0000
   4.500   1.3561   0.01431   0.00822  -0.2047   0.6679   1.0000
   4.750   1.3830   0.01439   0.00830  -0.2044   0.6585   1.0000
   5.000   1.4083   0.01448   0.00840  -0.2038   0.6475   1.0000
   5.250   1.4316   0.01460   0.00857  -0.2028   0.6348   1.0000
   5.500   1.4549   0.01472   0.00873  -0.2017   0.6211   1.0000
   5.750   1.4777   0.01485   0.00890  -0.2006   0.6067   1.0000
   6.000   1.5004   0.01503   0.00911  -0.1995   0.5924   1.0000
   6.250   1.5225   0.01523   0.00932  -0.1983   0.5767   1.0000
   6.500   1.5440   0.01548   0.00960  -0.1970   0.5600   1.0000
   6.750   1.5647   0.01579   0.00991  -0.1956   0.5427   1.0000
   7.000   1.5837   0.01614   0.01030  -0.1939   0.5238   1.0000
   7.250   1.6013   0.01655   0.01070  -0.1919   0.5027   1.0000
   7.500   1.6164   0.01704   0.01119  -0.1895   0.4780   1.0000
   7.750   1.6286   0.01765   0.01172  -0.1866   0.4497   1.0000
   8.000   1.6375   0.01839   0.01236  -0.1831   0.4179   1.0000
   8.250   1.6409   0.01928   0.01312  -0.1788   0.3834   1.0000
   8.500   1.6419   0.02034   0.01403  -0.1742   0.3475   1.0000
   8.750   1.6409   0.02162   0.01515  -0.1695   0.3087   1.0000
   9.000   1.6363   0.02325   0.01658  -0.1647   0.2638   1.0000
   9.250   1.6274   0.02537   0.01842  -0.1596   0.2140   1.0000
   9.500   1.6155   0.02799   0.02070  -0.1548   0.1617   1.0000
   9.750   1.6033   0.03095   0.02333  -0.1504   0.1137   1.0000
  10.000   1.5944   0.03389   0.02605  -0.1467   0.0841   1.0000
  10.250   1.5882   0.03679   0.02887  -0.1436   0.0667   1.0000
  10.500   1.5812   0.03992   0.03201  -0.1407   0.0539   1.0000
  10.750   1.5722   0.04343   0.03555  -0.1379   0.0456   1.0000
  11.000   1.5679   0.04660   0.03879  -0.1358   0.0396   1.0000
  11.250   1.5601   0.05028   0.04256  -0.1336   0.0363   1.0000
  11.500   1.5614   0.05309   0.04550  -0.1320   0.0330   1.0000
  11.750   1.5615   0.05607   0.04856  -0.1307   0.0307   1.0000
  12.000   1.5546   0.06003   0.05256  -0.1290   0.0288   1.0000
  12.250   1.5601   0.06256   0.05524  -0.1280   0.0272   1.0000
  12.500   1.5637   0.06537   0.05817  -0.1269   0.0258   1.0000
  12.750   1.5677   0.06819   0.06109  -0.1259   0.0247   1.0000
  13.000   1.5726   0.07094   0.06391  -0.1249   0.0238   1.0000
  13.250   1.5793   0.07360   0.06660  -0.1236   0.0228   1.0000
  13.500   1.5965   0.07564   0.06873  -0.1215   0.0219   1.0000
  13.750   1.6040   0.07834   0.07166  -0.1206   0.0213   1.0000
  14.000   1.6101   0.08126   0.07482  -0.1198   0.0207   1.0000
  14.250   1.6132   0.08449   0.07827  -0.1193   0.0198   1.0000
  14.500   1.6174   0.08780   0.08181  -0.1187   0.0194   1.0000
  14.750   1.6197   0.09153   0.08579  -0.1181   0.0191   1.0000
  15.000   1.6189   0.09571   0.09023  -0.1179   0.0189   1.0000
  15.250   1.6142   0.10045   0.09526  -0.1180   0.0188   1.0000
  15.500   1.6068   0.10550   0.10058  -0.1186   0.0186   1.0000
  15.750   1.5943   0.11154   0.10695  -0.1198   0.0187   1.0000
  16.000   1.5799   0.11794   0.11365  -0.1217   0.0189   1.0000
  16.250   1.5626   0.12507   0.12109  -0.1244   0.0191   1.0000
  16.500   1.5445   0.13262   0.12893  -0.1279   0.0192   1.0000
  16.750   1.5259   0.14058   0.13714  -0.1321   0.0195   1.0000
  17.000   1.5060   0.14926   0.14608  -0.1373   0.0198   1.0000
  17.250   1.4858   0.15848   0.15552  -0.1434   0.0199   1.0000
  17.500   1.4661   0.16818   0.16542  -0.1501   0.0203   1.0000
  17.750   1.4461   0.17863   0.17603  -0.1578   0.0207   1.0000
