  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 79-100 B AIRFOIL                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -7.000  -0.2286   0.10784   0.10165  -0.0509   0.9598   0.0979
  -6.750  -0.2315   0.10684   0.10071  -0.0544   0.9503   0.1016
  -6.500  -0.2250   0.10504   0.09894  -0.0639   0.9400   0.1028
  -6.250  -0.2060   0.09970   0.09358  -0.0573   0.9390   0.1085
  -6.000  -0.1987   0.09733   0.09123  -0.0601   0.9307   0.1150
  -5.750  -0.1920   0.09502   0.08898  -0.0706   0.9196   0.1186
  -5.500  -0.1780   0.09098   0.08493  -0.0660   0.9166   0.1220
  -5.250  -0.1620   0.08780   0.08173  -0.0685   0.9113   0.1266
  -5.000  -0.1452   0.08451   0.07843  -0.0804   0.9017   0.1342
  -4.750  -0.0992   0.07416   0.06772  -0.0966   0.8963   0.0723
  -4.500  -0.0918   0.07174   0.06535  -0.0940   0.8899   0.0704
  -4.250  -0.0566   0.06657   0.06002  -0.1023   0.8857   0.0694
  -4.000  -0.0237   0.06178   0.05506  -0.1098   0.8802   0.0679
  -3.750   0.0241   0.05564   0.04857  -0.1210   0.8754   0.0642
  -3.500   0.0855   0.04966   0.04204  -0.1338   0.8727   0.0644
  -3.250   0.1491   0.04483   0.03649  -0.1451   0.8708   0.0674
  -3.000   0.2086   0.04094   0.03181  -0.1537   0.8689   0.0680
  -2.750   0.2468   0.03902   0.02921  -0.1573   0.8629   0.0716
  -2.500   0.2890   0.03712   0.02691  -0.1610   0.8593   0.0750
  -2.250   0.3306   0.03561   0.02506  -0.1639   0.8563   0.0779
  -2.000   0.3614   0.03482   0.02397  -0.1648   0.8511   0.0824
  -1.750   0.3919   0.03418   0.02308  -0.1656   0.8455   0.0892
  -1.500   0.4292   0.03335   0.02211  -0.1673   0.8420   0.0962
  -1.250   0.4613   0.03290   0.02150  -0.1684   0.8369   0.1070
  -1.000   0.4923   0.03260   0.02112  -0.1694   0.8306   0.1231
  -0.750   0.5371   0.03175   0.02040  -0.1729   0.8272   0.1686
  -0.500   0.5799   0.03048   0.02052  -0.1761   0.8240   0.5429
  -0.250   0.5931   0.03073   0.02103  -0.1730   0.8155   0.6739
   0.250   0.6141   0.03036   0.02098  -0.1650   0.8009   1.0000
   0.500   0.6551   0.03049   0.02072  -0.1676   0.7969   1.0000
   0.750   0.6795   0.03118   0.02119  -0.1678   0.7886   1.0000
   1.000   0.7151   0.03138   0.02114  -0.1694   0.7833   1.0000
   1.250   0.7436   0.03183   0.02140  -0.1699   0.7761   1.0000
   1.500   0.7741   0.03215   0.02156  -0.1706   0.7692   1.0000
   1.750   0.8152   0.03203   0.02127  -0.1726   0.7655   1.0000
   2.000   0.8306   0.03296   0.02214  -0.1712   0.7548   1.0000
   2.250   0.8698   0.03289   0.02196  -0.1729   0.7510   1.0000
   2.500   0.8841   0.03391   0.02294  -0.1714   0.7403   1.0000
   2.750   0.9220   0.03385   0.02282  -0.1728   0.7362   1.0000
   3.250   0.9744   0.03472   0.02368  -0.1726   0.7212   1.0000
   3.500   0.9881   0.03575   0.02472  -0.1709   0.7101   1.0000
   3.750   1.0280   0.03544   0.02441  -0.1723   0.7060   1.0000
   4.000   1.0401   0.03652   0.02557  -0.1703   0.6944   1.0000
   4.500   1.0902   0.03739   0.02654  -0.1696   0.6785   1.0000
   4.750   1.1060   0.03837   0.02759  -0.1681   0.6683   1.0000
   5.000   1.1400   0.03826   0.02760  -0.1687   0.6627   1.0000
   5.250   1.1523   0.03941   0.02885  -0.1668   0.6514   1.0000
   5.500   1.1919   0.03886   0.02842  -0.1678   0.6468   1.0000
   5.750   1.2022   0.04006   0.02972  -0.1656   0.6346   1.0000
   6.000   1.2176   0.04097   0.03079  -0.1641   0.6236   1.0000
   6.250   1.2544   0.04046   0.03044  -0.1645   0.6177   1.0000
   6.500   1.2639   0.04177   0.03189  -0.1624   0.6056   1.0000
   6.750   1.2808   0.04258   0.03286  -0.1610   0.5950   1.0000
   7.000   1.3188   0.04178   0.03229  -0.1613   0.5882   1.0000
   7.250   1.3304   0.04282   0.03350  -0.1592   0.5756   1.0000
   7.500   1.3455   0.04368   0.03454  -0.1575   0.5640   1.0000
   7.750   1.3888   0.04246   0.03360  -0.1581   0.5575   1.0000
   8.000   1.3982   0.04364   0.03498  -0.1558   0.5443   1.0000
   8.250   1.4116   0.04451   0.03605  -0.1538   0.5313   1.0000
   8.500   1.4285   0.04508   0.03685  -0.1521   0.5184   1.0000
   8.750   1.4482   0.04533   0.03732  -0.1504   0.5049   1.0000
   9.000   1.4709   0.04475   0.03697  -0.1484   0.4864   1.0000
   9.250   1.4801   0.04503   0.03735  -0.1452   0.4624   1.0000
   9.500   1.4895   0.04528   0.03764  -0.1420   0.4348   1.0000
   9.750   1.4960   0.04623   0.03864  -0.1392   0.4087   1.0000
  10.000   1.4970   0.04811   0.04069  -0.1366   0.3859   1.0000
  10.250   1.5025   0.04961   0.04228  -0.1342   0.3618   1.0000
  10.500   1.5010   0.05185   0.04464  -0.1318   0.3338   1.0000
  10.750   1.4955   0.05459   0.04737  -0.1294   0.3004   1.0000
  11.000   1.4872   0.05776   0.05039  -0.1271   0.2609   1.0000
