  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 79-100 B AIRFOIL                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.750  -0.1015   0.10090   0.09919  -0.0858   0.9785   0.0107
  -9.500  -0.0920   0.09787   0.09616  -0.0874   0.9714   0.0117
  -9.000  -0.0686   0.08998   0.08827  -0.0953   0.9567   0.0125
  -8.750  -0.0510   0.08599   0.08426  -0.0999   0.9499   0.0126
  -8.500  -0.0275   0.08141   0.07964  -0.1064   0.9440   0.0126
  -8.250  -0.0041   0.07569   0.07390  -0.1141   0.9376   0.0129
  -8.000   0.0291   0.07200   0.07016  -0.1213   0.9305   0.0131
  -7.750   0.0673   0.06818   0.06628  -0.1303   0.9222   0.0135
  -7.500   0.1025   0.06380   0.06180  -0.1397   0.9068   0.0138
  -7.250   0.1233   0.06029   0.05817  -0.1452   0.8852   0.0140
  -7.000   0.1305   0.05779   0.05557  -0.1467   0.8647   0.0145
  -6.750   0.1288   0.05090   0.04860  -0.1531   0.8454   0.0121
  -6.500   0.1602   0.01157   0.00706  -0.2044   0.8248   0.0133
  -6.250   0.1878   0.01163   0.00712  -0.2044   0.8179   0.0140
  -6.000   0.2157   0.01161   0.00703  -0.2045   0.8117   0.0152
  -5.750   0.2441   0.01153   0.00686  -0.2047   0.8060   0.0163
  -5.500   0.2732   0.01093   0.00615  -0.2055   0.8003   0.0178
  -5.250   0.3011   0.01107   0.00625  -0.2055   0.7950   0.0189
  -5.000   0.3295   0.01093   0.00606  -0.2058   0.7897   0.0203
  -4.750   0.3578   0.01084   0.00587  -0.2059   0.7841   0.0211
  -4.500   0.3883   0.00979   0.00465  -0.2070   0.7792   0.0226
  -4.250   0.4168   0.00967   0.00452  -0.2072   0.7742   0.0239
  -4.000   0.4450   0.00961   0.00442  -0.2074   0.7691   0.0253
  -3.750   0.4739   0.00931   0.00403  -0.2077   0.7639   0.0262
  -3.500   0.5031   0.00895   0.00362  -0.2081   0.7583   0.0268
  -3.250   0.5320   0.00873   0.00332  -0.2084   0.7530   0.0273
  -3.000   0.5628   0.00823   0.00273  -0.2092   0.7484   0.0287
  -2.750   0.5929   0.00793   0.00240  -0.2099   0.7440   0.0301
  -2.500   0.6222   0.00779   0.00221  -0.2102   0.7395   0.0314
  -2.250   0.6512   0.00769   0.00206  -0.2105   0.7350   0.0329
  -2.000   0.6804   0.00757   0.00192  -0.2109   0.7303   0.0347
  -1.750   0.7098   0.00742   0.00172  -0.2112   0.7251   0.0391
  -1.500   0.7384   0.00738   0.00165  -0.2114   0.7202   0.0459
  -1.250   0.7680   0.00721   0.00156  -0.2119   0.7148   0.0732
  -1.000   0.7977   0.00701   0.00153  -0.2125   0.7093   0.1484
  -0.750   0.8285   0.00670   0.00155  -0.2136   0.7044   0.3032
  -0.500   0.8585   0.00649   0.00161  -0.2143   0.6996   0.4192
  -0.250   0.8871   0.00644   0.00167  -0.2145   0.6946   0.4850
   0.000   0.9153   0.00646   0.00173  -0.2146   0.6896   0.5286
   0.250   0.9436   0.00646   0.00177  -0.2148   0.6844   0.5523
   0.500   0.9714   0.00649   0.00182  -0.2148   0.6790   0.5798
   0.750   0.9992   0.00651   0.00189  -0.2148   0.6732   0.6079
   1.000   1.0271   0.00652   0.00195  -0.2148   0.6666   0.6364
   1.250   1.0543   0.00659   0.00202  -0.2148   0.6603   0.6578
   1.500   1.0821   0.00660   0.00209  -0.2148   0.6535   0.6772
   2.000   1.1366   0.00669   0.00224  -0.2146   0.6382   0.7287
   2.250   1.1630   0.00676   0.00234  -0.2143   0.6278   0.7604
   2.500   1.1888   0.00682   0.00245  -0.2139   0.6155   0.8036
   2.750   1.2134   0.00680   0.00256  -0.2132   0.6042   0.8677
   3.000   1.2337   0.00673   0.00259  -0.2115   0.5943   1.0000
   3.250   1.2601   0.00688   0.00269  -0.2113   0.5843   1.0000
   3.500   1.2864   0.00704   0.00282  -0.2111   0.5739   1.0000
   3.750   1.3128   0.00719   0.00295  -0.2109   0.5630   1.0000
   4.000   1.3384   0.00738   0.00309  -0.2105   0.5494   1.0000
   4.250   1.3626   0.00765   0.00327  -0.2099   0.5287   1.0000
   4.500   1.3869   0.00792   0.00346  -0.2093   0.5101   1.0000
   4.750   1.4115   0.00817   0.00366  -0.2088   0.4942   1.0000
   5.000   1.4354   0.00846   0.00388  -0.2081   0.4738   1.0000
   5.250   1.4572   0.00890   0.00418  -0.2071   0.4445   1.0000
   5.500   1.4794   0.00930   0.00447  -0.2061   0.4208   1.0000
