  
       XFOIL         Version 6.96
  
 Calculated polar for: AG38                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.250  -0.5347   0.08648   0.08422  -0.0056   1.0000   0.0089
  -9.000  -0.5333   0.08303   0.08080  -0.0077   1.0000   0.0087
  -8.750  -0.5292   0.07872   0.07651  -0.0118   1.0000   0.0085
  -8.500  -0.5220   0.07363   0.07141  -0.0172   1.0000   0.0083
  -8.250  -0.5129   0.06796   0.06571  -0.0230   1.0000   0.0081
  -8.000  -0.5021   0.06176   0.05944  -0.0286   1.0000   0.0079
  -7.750  -0.4902   0.05507   0.05265  -0.0335   1.0000   0.0077
  -7.500  -0.4775   0.04790   0.04528  -0.0371   1.0000   0.0075
  -7.250  -0.4639   0.04032   0.03740  -0.0392   1.0000   0.0075
  -7.000  -0.4487   0.03234   0.02896  -0.0401   1.0000   0.0076
  -6.750  -0.4329   0.02234   0.01799  -0.0398   1.0000   0.0081
  -6.500  -0.4115   0.01822   0.01321  -0.0390   1.0000   0.0085
  -6.250  -0.3865   0.01657   0.01119  -0.0385   0.9996   0.0090
  -6.000  -0.3550   0.01495   0.00927  -0.0395   0.9978   0.0095
  -5.750  -0.3227   0.01393   0.00811  -0.0405   0.9959   0.0099
  -5.500  -0.2900   0.01308   0.00714  -0.0416   0.9941   0.0103
  -5.250  -0.2586   0.01233   0.00627  -0.0424   0.9916   0.0108
  -5.000  -0.2261   0.01164   0.00548  -0.0433   0.9888   0.0115
  -4.750  -0.1924   0.01103   0.00479  -0.0446   0.9862   0.0122
  -4.500  -0.1584   0.01051   0.00420  -0.0458   0.9835   0.0129
  -4.250  -0.1276   0.01000   0.00368  -0.0465   0.9779   0.0143
  -4.000  -0.0946   0.00970   0.00336  -0.0475   0.9724   0.0161
  -3.750  -0.0633   0.00937   0.00299  -0.0481   0.9651   0.0174
  -3.500  -0.0316   0.00898   0.00258  -0.0488   0.9564   0.0198
  -3.250  -0.0025   0.00876   0.00233  -0.0489   0.9444   0.0230
  -3.000   0.0260   0.00852   0.00209  -0.0488   0.9304   0.0287
  -2.750   0.0535   0.00832   0.00189  -0.0485   0.9107   0.0380
  -2.500   0.0791   0.00812   0.00168  -0.0476   0.8624   0.0629
  -2.250   0.1036   0.00799   0.00150  -0.0466   0.8167   0.1145
  -2.000   0.1297   0.00777   0.00142  -0.0463   0.7816   0.2066
  -1.750   0.1561   0.00743   0.00137  -0.0462   0.7490   0.3439
  -1.500   0.1820   0.00689   0.00134  -0.0461   0.7146   0.5455
  -1.250   0.2039   0.00624   0.00136  -0.0447   0.6639   0.7904
  -1.000   0.2288   0.00604   0.00131  -0.0433   0.6127   0.9764
  -0.750   0.2603   0.00621   0.00128  -0.0442   0.5831   1.0000
  -0.500   0.2878   0.00636   0.00129  -0.0441   0.5617   1.0000
  -0.250   0.3154   0.00650   0.00131  -0.0440   0.5438   1.0000
   0.000   0.3431   0.00663   0.00134  -0.0439   0.5275   1.0000
   0.500   0.3986   0.00688   0.00142  -0.0439   0.4968   1.0000
   0.750   0.4264   0.00701   0.00147  -0.0439   0.4807   1.0000
   1.000   0.4542   0.00713   0.00154  -0.0439   0.4621   1.0000
   1.250   0.4819   0.00728   0.00160  -0.0439   0.4389   1.0000
   1.500   0.5093   0.00747   0.00167  -0.0438   0.4100   1.0000
   1.750   0.5366   0.00770   0.00176  -0.0438   0.3781   1.0000
   2.000   0.5637   0.00796   0.00189  -0.0438   0.3455   1.0000
   2.250   0.5907   0.00825   0.00204  -0.0438   0.3118   1.0000
   2.500   0.6177   0.00856   0.00220  -0.0438   0.2779   1.0000
   2.750   0.6445   0.00889   0.00239  -0.0437   0.2444   1.0000
   3.000   0.6713   0.00922   0.00260  -0.0437   0.2146   1.0000
   3.250   0.6981   0.00955   0.00282  -0.0437   0.1874   1.0000
   3.500   0.7248   0.00989   0.00305  -0.0437   0.1620   1.0000
   3.750   0.7514   0.01023   0.00330  -0.0437   0.1393   1.0000
   4.000   0.7778   0.01062   0.00359  -0.0436   0.1156   1.0000
   4.250   0.8043   0.01098   0.00388  -0.0436   0.0963   1.0000
   4.500   0.8304   0.01140   0.00421  -0.0435   0.0776   1.0000
   4.750   0.8565   0.01179   0.00454  -0.0434   0.0639   1.0000
   5.000   0.8827   0.01217   0.00491  -0.0433   0.0536   1.0000
   5.250   0.9088   0.01255   0.00528  -0.0432   0.0456   1.0000
   5.500   0.9347   0.01295   0.00569  -0.0431   0.0391   1.0000
   5.750   0.9604   0.01337   0.00610  -0.0429   0.0343   1.0000
   6.000   0.9859   0.01382   0.00660  -0.0427   0.0306   1.0000
   6.250   1.0116   0.01421   0.00705  -0.0426   0.0279   1.0000
