  
       XFOIL         Version 6.96
  
 Calculated polar for: AG03 (flat aft bottom)                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.750  -0.4441   0.12560   0.12218   0.0099   1.0000   0.0175
 -10.500  -0.4444   0.12238   0.11898   0.0083   1.0000   0.0177
  -9.750  -0.5605   0.12232   0.11874   0.0225   1.0000   0.0160
  -6.500  -0.4745   0.06549   0.06206  -0.0215   1.0000   0.0187
  -6.250  -0.4683   0.06461   0.06124  -0.0191   1.0000   0.0217
  -6.000  -0.4501   0.06010   0.05665  -0.0232   1.0000   0.0236
  -5.750  -0.4206   0.05197   0.04821  -0.0293   1.0000   0.0178
  -5.500  -0.4082   0.04707   0.04322  -0.0311   1.0000   0.0152
  -5.000  -0.3601   0.03348   0.02878  -0.0343   1.0000   0.0112
  -4.750  -0.3382   0.02923   0.02413  -0.0346   1.0000   0.0109
  -4.500  -0.3149   0.02550   0.01994  -0.0344   1.0000   0.0106
  -4.250  -0.2908   0.02236   0.01631  -0.0339   1.0000   0.0104
  -4.000  -0.2660   0.01984   0.01331  -0.0332   1.0000   0.0102
  -3.750  -0.2409   0.01782   0.01087  -0.0324   1.0000   0.0102
  -3.500  -0.2158   0.01622   0.00898  -0.0316   1.0000   0.0103
  -3.250  -0.1908   0.01492   0.00749  -0.0308   1.0000   0.0105
  -3.000  -0.1659   0.01387   0.00630  -0.0300   1.0000   0.0109
  -2.750  -0.1409   0.01305   0.00537  -0.0293   1.0000   0.0115
  -2.500  -0.1158   0.01220   0.00444  -0.0288   1.0000   0.0132
  -2.250  -0.0780   0.01153   0.00371  -0.0308   0.9920   0.0216
  -2.000  -0.0407   0.01076   0.00320  -0.0330   0.9828   0.0740
  -1.750  -0.0050   0.01025   0.00293  -0.0348   0.9708   0.1433
  -1.500   0.0300   0.00973   0.00270  -0.0365   0.9573   0.2328
  -1.250   0.0624   0.00880   0.00250  -0.0379   0.9418   0.4518
  -1.000   0.0847   0.00764   0.00247  -0.0361   0.9228   0.7775
  -0.750   0.1336   0.00730   0.00230  -0.0395   0.9050   1.0000
  -0.500   0.1628   0.00732   0.00215  -0.0394   0.8784   1.0000
  -0.250   0.1899   0.00736   0.00201  -0.0388   0.8496   1.0000
   0.000   0.2157   0.00744   0.00190  -0.0379   0.8194   1.0000
   0.250   0.2412   0.00754   0.00182  -0.0371   0.7885   1.0000
   0.500   0.2667   0.00766   0.00176  -0.0362   0.7567   1.0000
   0.750   0.2923   0.00781   0.00171  -0.0355   0.7248   1.0000
   1.000   0.3180   0.00798   0.00170  -0.0348   0.6932   1.0000
   1.250   0.3439   0.00816   0.00170  -0.0342   0.6611   1.0000
   1.500   0.3698   0.00835   0.00173  -0.0336   0.6285   1.0000
   1.750   0.3958   0.00857   0.00179  -0.0331   0.5956   1.0000
   2.000   0.4219   0.00878   0.00185  -0.0326   0.5620   1.0000
   2.250   0.4479   0.00902   0.00193  -0.0322   0.5280   1.0000
   2.500   0.4741   0.00928   0.00203  -0.0318   0.4939   1.0000
   2.750   0.5002   0.00955   0.00216  -0.0314   0.4599   1.0000
   3.000   0.5263   0.00983   0.00234  -0.0311   0.4264   1.0000
   3.250   0.5524   0.01013   0.00251  -0.0308   0.3942   1.0000
   3.500   0.5785   0.01044   0.00270  -0.0305   0.3630   1.0000
   3.750   0.6045   0.01077   0.00292  -0.0303   0.3320   1.0000
   4.000   0.6306   0.01111   0.00320  -0.0300   0.3023   1.0000
   4.250   0.6566   0.01147   0.00347  -0.0298   0.2739   1.0000
   4.500   0.6826   0.01184   0.00376  -0.0295   0.2463   1.0000
   4.750   0.7084   0.01223   0.00409  -0.0293   0.2206   1.0000
   5.000   0.7343   0.01263   0.00446  -0.0291   0.1972   1.0000
   5.250   0.7600   0.01305   0.00484  -0.0288   0.1739   1.0000
   5.500   0.7856   0.01351   0.00526  -0.0286   0.1520   1.0000
   5.750   0.8111   0.01398   0.00571  -0.0283   0.1328   1.0000
   6.000   0.8362   0.01451   0.00621  -0.0281   0.1138   1.0000
   6.250   0.8614   0.01504   0.00678  -0.0278   0.0970   1.0000
   6.500   0.8863   0.01562   0.00738  -0.0274   0.0838   1.0000
   6.750   0.9109   0.01624   0.00803  -0.0271   0.0716   1.0000
   7.000   0.9351   0.01692   0.00875  -0.0267   0.0620   1.0000
   7.250   0.9591   0.01764   0.00952  -0.0263   0.0538   1.0000
   7.500   0.9832   0.01833   0.01033  -0.0258   0.0465   1.0000
   7.750   1.0058   0.01927   0.01136  -0.0253   0.0404   1.0000
   8.000   1.0295   0.01999   0.01225  -0.0248   0.0350   1.0000
   8.250   1.0509   0.02109   0.01341  -0.0242   0.0299   1.0000
   8.500   1.0736   0.02198   0.01451  -0.0236   0.0260   1.0000
   8.750   1.0945   0.02307   0.01568  -0.0230   0.0217   1.0000
   9.000   1.1143   0.02443   0.01725  -0.0221   0.0192   1.0000
   9.250   1.1348   0.02554   0.01855  -0.0214   0.0163   1.0000
   9.500   1.1509   0.02727   0.02043  -0.0205   0.0136   1.0000
   9.750   1.1681   0.02891   0.02237  -0.0194   0.0123   1.0000
  10.000   1.1833   0.03074   0.02446  -0.0182   0.0109   1.0000
  10.250   1.1994   0.03208   0.02596  -0.0175   0.0094   1.0000
  10.500   1.2080   0.03446   0.02856  -0.0163   0.0082   1.0000
  10.750   1.2163   0.03683   0.03127  -0.0149   0.0075   1.0000
  11.000   1.2193   0.03960   0.03436  -0.0133   0.0070   1.0000
  11.250   1.2167   0.04244   0.03749  -0.0116   0.0066   1.0000
  11.500   1.2094   0.04558   0.04088  -0.0104   0.0064   1.0000
  11.750   1.1996   0.04940   0.04494  -0.0107   0.0062   1.0000
  12.000   1.1877   0.05425   0.05003  -0.0128   0.0061   1.0000
  12.250   1.1737   0.06036   0.05638  -0.0168   0.0061   1.0000
  12.500   1.1569   0.06792   0.06417  -0.0223   0.0061   1.0000
  12.750   1.1368   0.07683   0.07329  -0.0287   0.0063   1.0000
  13.000   1.1135   0.08680   0.08343  -0.0352   0.0065   1.0000
  13.250   1.0884   0.09730   0.09407  -0.0415   0.0068   1.0000
  13.500   1.0625   0.10806   0.10492  -0.0475   0.0072   1.0000
  13.750   1.0378   0.11871   0.11562  -0.0529   0.0076   1.0000
  14.000   1.0136   0.12946   0.12638  -0.0582   0.0080   1.0000
  14.250   0.9912   0.14021   0.13713  -0.0633   0.0084   1.0000
