  
       XFOIL         Version 6.96
  
 Calculated polar for: AG26 Bubble Dancer DLG by Mark Drela            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.750  -0.5479   0.13046   0.12880   0.0197   1.0000   0.0044
 -10.500  -0.5439   0.12719   0.12554   0.0187   1.0000   0.0038
 -10.250  -0.5397   0.12323   0.12159   0.0172   1.0000   0.0035
 -10.000  -0.5363   0.11902   0.11739   0.0155   1.0000   0.0032
  -9.750  -0.5340   0.11433   0.11271   0.0137   1.0000   0.0030
  -9.500  -0.5357   0.10830   0.10669   0.0113   1.0000   0.0027
  -9.250  -0.5336   0.10378   0.10219   0.0093   1.0000   0.0027
  -9.000  -0.5307   0.09958   0.09800   0.0073   1.0000   0.0027
  -8.750  -0.5275   0.09549   0.09392   0.0051   1.0000   0.0027
  -8.500  -0.5244   0.09139   0.08984   0.0028   1.0000   0.0028
  -8.250  -0.5207   0.08747   0.08594   0.0005   1.0000   0.0028
  -8.000  -0.5175   0.08338   0.08186  -0.0023   1.0000   0.0029
  -7.750  -0.5133   0.07896   0.07746  -0.0061   1.0000   0.0030
  -7.500  -0.5034   0.07355   0.07206  -0.0125   1.0000   0.0031
  -7.250  -0.4900   0.06701   0.06552  -0.0211   1.0000   0.0033
  -7.000  -0.4720   0.05849   0.05696  -0.0325   1.0000   0.0035
  -6.750  -0.4590   0.02107   0.01810  -0.0602   1.0000   0.0036
  -6.500  -0.4325   0.01715   0.01362  -0.0616   0.9984   0.0037
  -6.250  -0.4005   0.01523   0.01137  -0.0632   0.9951   0.0039
  -6.000  -0.3692   0.01400   0.00992  -0.0643   0.9907   0.0041
  -5.750  -0.3374   0.01285   0.00857  -0.0654   0.9854   0.0042
  -5.500  -0.3057   0.01167   0.00716  -0.0665   0.9794   0.0043
  -5.250  -0.2747   0.01070   0.00602  -0.0672   0.9712   0.0044
  -5.000  -0.2449   0.00996   0.00512  -0.0676   0.9607   0.0045
  -4.750  -0.2163   0.00940   0.00444  -0.0677   0.9473   0.0045
  -4.500  -0.1890   0.00870   0.00357  -0.0674   0.9316   0.0049
  -4.250  -0.1623   0.00827   0.00302  -0.0670   0.9147   0.0055
  -4.000  -0.1356   0.00804   0.00271  -0.0666   0.8971   0.0062
