  
       XFOIL         Version 6.96
  
 Calculated polar for: AH21 9% version (Andrew Hollom)                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.000  -0.4979   0.09293   0.08928  -0.0254   1.0000   0.0168
  -8.750  -0.5008   0.08931   0.08571  -0.0260   1.0000   0.0160
  -8.500  -0.5060   0.08555   0.08201  -0.0268   1.0000   0.0155
  -8.250  -0.5145   0.08181   0.07833  -0.0274   1.0000   0.0151
  -8.000  -0.5273   0.07838   0.07498  -0.0274   1.0000   0.0146
  -7.750  -0.5390   0.07392   0.07057  -0.0294   1.0000   0.0142
  -7.500  -0.5471   0.06842   0.06507  -0.0324   1.0000   0.0138
  -7.250  -0.5583   0.05872   0.05522  -0.0368   1.0000   0.0126
  -7.000  -0.5585   0.05268   0.04899  -0.0375   1.0000   0.0124
  -6.750  -0.5549   0.04721   0.04327  -0.0374   1.0000   0.0122
  -6.500  -0.5496   0.04206   0.03781  -0.0370   1.0000   0.0123
  -6.250  -0.5409   0.03757   0.03297  -0.0365   1.0000   0.0125
  -6.000  -0.5278   0.03418   0.02925  -0.0359   1.0000   0.0130
  -5.750  -0.5098   0.03253   0.02743  -0.0356   0.9998   0.0139
  -5.500  -0.4822   0.03000   0.02453  -0.0369   0.9978   0.0158
  -5.250  -0.4542   0.02630   0.02019  -0.0377   0.9959   0.0168
  -5.000  -0.4251   0.02339   0.01671  -0.0383   0.9945   0.0175
  -4.750  -0.3964   0.02143   0.01429  -0.0386   0.9928   0.0182
  -4.500  -0.3684   0.01955   0.01207  -0.0389   0.9911   0.0200
  -4.250  -0.3396   0.01837   0.01074  -0.0395   0.9891   0.0217
  -4.000  -0.3100   0.01724   0.00944  -0.0399   0.9873   0.0226
  -3.750  -0.2799   0.01630   0.00834  -0.0404   0.9855   0.0237
  -3.500  -0.2489   0.01554   0.00748  -0.0412   0.9838   0.0250
  -3.250  -0.2178   0.01502   0.00688  -0.0421   0.9820   0.0271
  -3.000  -0.1900   0.01452   0.00632  -0.0422   0.9788   0.0286
  -2.750  -0.1604   0.01389   0.00561  -0.0428   0.9760   0.0301
  -2.500  -0.1289   0.01350   0.00513  -0.0436   0.9734   0.0325
  -2.250  -0.0960   0.01321   0.00477  -0.0448   0.9711   0.0379
  -2.000  -0.0637   0.01279   0.00448  -0.0460   0.9689   0.0712
  -1.750  -0.0375   0.01214   0.00430  -0.0461   0.9647   0.1888
