  
       XFOIL         Version 6.96
  
 Calculated polar for: AH21 9% version (Andrew Hollom)                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -7.750  -0.4849   0.09508   0.08822  -0.0094   1.0000   0.2857
  -7.500  -0.4843   0.09224   0.08546  -0.0080   1.0000   0.3006
  -7.250  -0.4852   0.08962   0.08291  -0.0063   1.0000   0.3169
  -7.000  -0.4932   0.08754   0.08095  -0.0042   1.0000   0.3338
  -6.750  -0.5105   0.08607   0.07964  -0.0020   1.0000   0.3499
  -6.500  -0.4889   0.08185   0.07540   0.0009   1.0000   0.3750
  -6.250  -0.4832   0.07880   0.07241   0.0037   1.0000   0.3988
  -6.000  -0.4791   0.07605   0.06972   0.0071   1.0000   0.4282
  -5.750  -0.4875   0.07441   0.06819   0.0113   1.0000   0.4624
  -5.000  -0.4766   0.05174   0.04474  -0.0301   1.0000   0.2135
  -4.750  -0.4386   0.04300   0.03458  -0.0373   1.0000   0.1375
  -4.500  -0.4165   0.03911   0.03030  -0.0372   1.0000   0.1312
  -4.250  -0.3895   0.03594   0.02611  -0.0373   1.0000   0.1254
  -4.000  -0.3651   0.03287   0.02273  -0.0368   1.0000   0.1235
  -3.750  -0.3392   0.03022   0.01964  -0.0361   1.0000   0.1220
  -3.500  -0.3125   0.02801   0.01694  -0.0353   1.0000   0.1224
  -3.250  -0.2858   0.02618   0.01468  -0.0343   1.0000   0.1261
  -3.000  -0.2609   0.02463   0.01305  -0.0334   1.0000   0.1383
  -2.750  -0.2354   0.02309   0.01148  -0.0321   1.0000   0.1509
  -2.500  -0.2099   0.02162   0.01006  -0.0309   1.0000   0.1734
  -2.250  -0.1719   0.01658   0.00860  -0.0279   1.0000   1.0000
  -2.000  -0.1513   0.01652   0.00786  -0.0267   1.0000   1.0000
  -1.750  -0.1303   0.01649   0.00737  -0.0257   1.0000   1.0000
  -1.500  -0.1088   0.01650   0.00699  -0.0249   1.0000   1.0000
  -1.250  -0.0870   0.01654   0.00671  -0.0241   1.0000   1.0000
  -1.000  -0.0649   0.01660   0.00646  -0.0234   1.0000   1.0000
  -0.750  -0.0428   0.01670   0.00631  -0.0227   1.0000   1.0000
  -0.500  -0.0206   0.01681   0.00622  -0.0220   1.0000   1.0000
  -0.250   0.0016   0.01695   0.00619  -0.0214   1.0000   1.0000
   0.000   0.0238   0.01711   0.00620  -0.0208   1.0000   1.0000
   0.250   0.0459   0.01730   0.00624  -0.0201   1.0000   1.0000
   0.500   0.0678   0.01751   0.00635  -0.0195   1.0000   1.0000
   0.750   0.0897   0.01775   0.00652  -0.0189   1.0000   1.0000
   1.000   0.1113   0.01801   0.00673  -0.0184   1.0000   1.0000
   1.250   0.1328   0.01831   0.00699  -0.0178   1.0000   1.0000
   1.500   0.1540   0.01863   0.00730  -0.0172   1.0000   1.0000
   1.750   0.1750   0.01899   0.00766  -0.0167   1.0000   1.0000
   2.000   0.1956   0.01938   0.00808  -0.0162   1.0000   1.0000
   2.250   0.2159   0.01981   0.00857  -0.0157   1.0000   1.0000
   2.500   0.2358   0.02029   0.00913  -0.0152   1.0000   1.0000
   2.750   0.2552   0.02083   0.00975  -0.0147   1.0000   1.0000
   3.000   0.2742   0.02142   0.01045  -0.0143   1.0000   1.0000
   3.250   0.2924   0.02208   0.01123  -0.0140   1.0000   1.0000
   3.500   0.3100   0.02283   0.01211  -0.0137   1.0000   1.0000
   3.750   0.3268   0.02367   0.01315  -0.0135   1.0000   1.0000
   4.000   0.3425   0.02463   0.01428  -0.0134   1.0000   1.0000
   4.250   0.4241   0.02647   0.01666  -0.0254   0.9627   1.0000
   4.500   0.5577   0.02542   0.01671  -0.0411   0.8828   1.0000
   4.750   0.6871   0.02008   0.01062  -0.0410   0.4241   1.0000
   5.000   0.7028   0.02377   0.01263  -0.0384   0.2562   1.0000
   5.250   0.7363   0.02631   0.01477  -0.0388   0.1951   1.0000
   5.500   0.7705   0.02882   0.01714  -0.0392   0.1650   1.0000
   5.750   0.8006   0.03140   0.01983  -0.0390   0.1470   1.0000
   6.000   0.8293   0.03417   0.02291  -0.0385   0.1371   1.0000
   6.250   0.8513   0.03680   0.02603  -0.0370   0.1272   1.0000
   6.500   0.8753   0.04030   0.02961  -0.0364   0.1217   1.0000
   6.750   0.8940   0.04387   0.03381  -0.0344   0.1210   1.0000
   7.000   0.9104   0.04792   0.03836  -0.0326   0.1215   1.0000
   7.250   0.9216   0.05192   0.04293  -0.0303   0.1213   1.0000
   7.500   0.9294   0.05602   0.04756  -0.0281   0.1210   1.0000
   7.750   0.9249   0.06092   0.05332  -0.0254   0.1279   1.0000
   8.000   0.9302   0.06640   0.05905  -0.0242   0.1338   1.0000
   8.250   0.9156   0.07304   0.06628  -0.0237   0.1525   1.0000
