  
       XFOIL         Version 6.96
  
 Calculated polar for: AH21 9% version (Andrew Hollom)                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.250  -0.5055   0.09322   0.09158  -0.0228   1.0000   0.0097
  -9.000  -0.5081   0.08970   0.08808  -0.0234   1.0000   0.0097
  -8.750  -0.5131   0.08598   0.08438  -0.0239   1.0000   0.0098
  -8.500  -0.5203   0.08240   0.08083  -0.0242   1.0000   0.0098
  -8.250  -0.5311   0.07928   0.07774  -0.0238   1.0000   0.0098
  -8.000  -0.5501   0.07659   0.07510  -0.0224   1.0000   0.0098
  -7.750  -0.5593   0.07245   0.07097  -0.0247   1.0000   0.0098
  -7.500  -0.5415   0.06345   0.06188  -0.0361   0.9977   0.0098
  -7.250  -0.5224   0.05503   0.05331  -0.0445   0.9954   0.0098
  -7.000  -0.5049   0.04726   0.04533  -0.0499   0.9931   0.0098
  -6.750  -0.4893   0.04026   0.03803  -0.0531   0.9898   0.0098
  -6.250  -0.4567   0.02238   0.01888  -0.0584   0.9847   0.0087
  -6.000  -0.4296   0.01808   0.01398  -0.0590   0.9838   0.0093
  -5.750  -0.3969   0.01785   0.01359  -0.0601   0.9832   0.0098
  -5.500  -0.3799   0.01414   0.00943  -0.0586   0.9800   0.0106
  -5.250  -0.3525   0.01343   0.00865  -0.0588   0.9780   0.0113
  -5.000  -0.3228   0.01292   0.00806  -0.0594   0.9764   0.0121
  -4.750  -0.2921   0.01246   0.00755  -0.0601   0.9751   0.0133
  -4.500  -0.2604   0.01212   0.00715  -0.0610   0.9740   0.0144
  -4.250  -0.2279   0.01186   0.00682  -0.0621   0.9731   0.0150
  -4.000  -0.1986   0.01016   0.00498  -0.0626   0.9722   0.0159
  -3.750  -0.1663   0.00947   0.00424  -0.0638   0.9715   0.0175
  -3.500  -0.1327   0.00908   0.00382  -0.0651   0.9708   0.0188
  -3.250  -0.0986   0.00873   0.00343  -0.0666   0.9702   0.0201
  -3.000  -0.0768   0.00844   0.00310  -0.0652   0.9657   0.0208
  -2.750  -0.0460   0.00816   0.00278  -0.0658   0.9635   0.0216
  -2.500  -0.0130   0.00791   0.00249  -0.0670   0.9620   0.0230
  -2.250   0.0214   0.00760   0.00217  -0.0684   0.9608   0.0302
  -2.000   0.0559   0.00699   0.00193  -0.0701   0.9598   0.1333
  -1.750   0.0899   0.00630   0.00176  -0.0719   0.9587   0.2889
  -1.500   0.1236   0.00563   0.00161  -0.0736   0.9573   0.4565
  -1.250   0.1486   0.00516   0.00153  -0.0731   0.9525   0.5792
  -1.000   0.1770   0.00473   0.00143  -0.0731   0.9482   0.6857
  -0.750   0.2083   0.00440   0.00133  -0.0738   0.9447   0.7641
  -0.500   0.2321   0.00413   0.00133  -0.0725   0.9384   0.8477
  -0.250   0.2591   0.00398   0.00126  -0.0719   0.9318   0.8842
   0.000   0.2848   0.00389   0.00122  -0.0711   0.9234   0.9073
   0.250   0.3122   0.00382   0.00116  -0.0707   0.9144   0.9259
   0.500   0.3378   0.00378   0.00111  -0.0699   0.9023   0.9425
   0.750   0.3635   0.00376   0.00108  -0.0691   0.8872   0.9571
   1.000   0.3915   0.00377   0.00106  -0.0689   0.8681   0.9694
   1.250   0.4237   0.00384   0.00102  -0.0696   0.8351   0.9777
   1.500   0.4551   0.00401   0.00101  -0.0702   0.7890   0.9853
   1.750   0.4870   0.00434   0.00106  -0.0711   0.7174   0.9909
   2.000   0.5169   0.00483   0.00117  -0.0717   0.6221   0.9974
   2.250   0.5379   0.00536   0.00130  -0.0705   0.5255   1.0000
   2.500   0.5518   0.00594   0.00146  -0.0678   0.4228   1.0000
   2.750   0.5694   0.00649   0.00164  -0.0658   0.3313   1.0000
   3.000   0.5885   0.00710   0.00186  -0.0643   0.2374   1.0000
   3.250   0.6100   0.00759   0.00207  -0.0632   0.1714   1.0000
   3.500   0.6332   0.00798   0.00227  -0.0624   0.1272   1.0000
   3.750   0.6569   0.00834   0.00248  -0.0617   0.0943   1.0000
   4.000   0.6813   0.00867   0.00270  -0.0611   0.0707   1.0000
   4.250   0.7059   0.00897   0.00295  -0.0605   0.0543   1.0000
   4.500   0.7307   0.00928   0.00320  -0.0599   0.0422   1.0000
   4.750   0.7551   0.00964   0.00352  -0.0593   0.0319   1.0000
   5.000   0.7802   0.00992   0.00379  -0.0588   0.0275   1.0000
   5.250   0.8034   0.01048   0.00441  -0.0578   0.0225   1.0000
   5.500   0.8287   0.01074   0.00469  -0.0574   0.0215   1.0000
   5.750   0.8536   0.01105   0.00503  -0.0569   0.0199   1.0000
   6.000   0.8780   0.01142   0.00543  -0.0562   0.0185   1.0000
   6.250   0.9010   0.01199   0.00604  -0.0554   0.0165   1.0000
   6.500   0.9219   0.01286   0.00704  -0.0541   0.0151   1.0000
   6.750   0.9467   0.01318   0.00740  -0.0536   0.0145   1.0000
   7.000   0.9709   0.01358   0.00785  -0.0530   0.0136   1.0000
   7.250   0.9955   0.01389   0.00818  -0.0525   0.0124   1.0000
   7.500   1.0196   0.01428   0.00856  -0.0520   0.0113   1.0000
   7.750   1.0369   0.01576   0.01022  -0.0502   0.0100   1.0000
   8.000   1.0613   0.01608   0.01060  -0.0496   0.0095   1.0000
   8.250   1.0850   0.01651   0.01109  -0.0490   0.0088   1.0000
   8.500   1.1082   0.01698   0.01161  -0.0483   0.0081   1.0000
   8.750   1.1312   0.01744   0.01211  -0.0477   0.0075   1.0000
   9.000   1.1498   0.01860   0.01337  -0.0463   0.0069   1.0000
   9.250   1.1650   0.02042   0.01545  -0.0443   0.0063   1.0000
   9.500   1.1855   0.02123   0.01638  -0.0432   0.0061   1.0000
   9.750   1.2054   0.02206   0.01733  -0.0421   0.0057   1.0000
  10.000   1.2245   0.02293   0.01835  -0.0409   0.0053   1.0000
  10.250   1.2441   0.02362   0.01912  -0.0398   0.0050   1.0000
  10.500   1.2626   0.02440   0.01999  -0.0386   0.0048   1.0000
  10.750   1.2793   0.02534   0.02103  -0.0372   0.0046   1.0000
  11.000   1.2892   0.02711   0.02301  -0.0348   0.0043   1.0000
  11.250   1.2920   0.02962   0.02580  -0.0316   0.0042   1.0000
  11.500   1.2818   0.03310   0.02968  -0.0268   0.0041   1.0000
  11.750   1.2679   0.03600   0.03286  -0.0216   0.0041   1.0000
  12.000   1.2466   0.03946   0.03663  -0.0163   0.0041   1.0000
  12.250   1.2182   0.04377   0.04124  -0.0119   0.0040   1.0000
  12.500   1.2023   0.04723   0.04489  -0.0097   0.0041   1.0000
  12.750   1.1763   0.05232   0.05019  -0.0090   0.0040   1.0000
