  
       XFOIL         Version 6.96
  
 Calculated polar for: BOEING VERTOL V43015-2.48 AIRFOIL               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.000  -0.5223   0.07582   0.06844  -0.0373   1.0000   0.0811
  -8.750  -0.5276   0.07307   0.06570  -0.0347   1.0000   0.0801
  -8.500  -0.5375   0.07049   0.06309  -0.0316   1.0000   0.0790
  -8.250  -0.5495   0.06792   0.06043  -0.0280   1.0000   0.0778
  -8.000  -0.5620   0.06538   0.05774  -0.0242   1.0000   0.0761
  -7.750  -0.5863   0.06313   0.05495  -0.0184   1.0000   0.0730
  -7.500  -0.5837   0.06073   0.05251  -0.0157   1.0000   0.0724
  -7.250  -0.5834   0.05848   0.05016  -0.0126   1.0000   0.0718
  -7.000  -0.5831   0.05633   0.04786  -0.0094   1.0000   0.0713
  -6.750  -0.5817   0.05430   0.04565  -0.0062   1.0000   0.0708
  -6.500  -0.5795   0.05242   0.04356  -0.0030   1.0000   0.0709
  -6.250  -0.5745   0.05063   0.04151  -0.0002   0.9995   0.0712
  -6.000  -0.5439   0.04821   0.03864  -0.0019   0.9892   0.0720
  -5.750  -0.5118   0.04595   0.03596  -0.0034   0.9787   0.0723
  -5.500  -0.4767   0.04381   0.03348  -0.0053   0.9683   0.0722
  -5.250  -0.4408   0.04184   0.03119  -0.0069   0.9572   0.0723
  -5.000  -0.4065   0.04017   0.02917  -0.0080   0.9447   0.0728
  -4.750  -0.3701   0.03845   0.02733  -0.0097   0.9327   0.0743
  -4.500  -0.3260   0.03682   0.02558  -0.0125   0.9224   0.0764
  -4.250  -0.2903   0.03546   0.02406  -0.0135   0.9082   0.0776
  -4.000  -0.2503   0.03414   0.02261  -0.0151   0.8950   0.0786
  -3.750  -0.1990   0.03279   0.02112  -0.0184   0.8851   0.0807
  -3.500  -0.1572   0.03160   0.01997  -0.0202   0.8708   0.0836
  -3.250  -0.1126   0.03045   0.01890  -0.0224   0.8569   0.0870
  -3.000  -0.0675   0.02942   0.01783  -0.0244   0.8434   0.0899
  -2.750  -0.0263   0.02835   0.01673  -0.0260   0.8290   0.0940
  -2.500   0.0040   0.02748   0.01583  -0.0258   0.8108   0.0993
  -2.250   0.0334   0.02667   0.01493  -0.0254   0.7917   0.1045
  -2.000   0.0616   0.02582   0.01402  -0.0248   0.7718   0.1116
  -1.750   0.0899   0.02500   0.01310  -0.0242   0.7503   0.1221
  -1.500   0.1139   0.02424   0.01234  -0.0229   0.7262   0.1393
  -1.250   0.1196   0.02201   0.01179  -0.0190   0.7052   0.4703
  -1.000   0.1988   0.02202   0.01297  -0.0222   0.6741   0.8460
  -0.750   0.2882   0.02313   0.01358  -0.0296   0.6355   0.9137
  -0.500   0.3621   0.02361   0.01361  -0.0366   0.5989   0.9504
  -0.250   0.4080   0.02368   0.01333  -0.0398   0.5695   0.9665
   0.000   0.4457   0.02368   0.01305  -0.0419   0.5429   0.9766
   0.250   0.4837   0.02370   0.01278  -0.0442   0.5191   0.9866
   0.500   0.5225   0.02373   0.01252  -0.0467   0.4969   0.9961
   0.750   0.5484   0.02385   0.01244  -0.0469   0.4784   1.0000
   1.000   0.5645   0.02404   0.01248  -0.0451   0.4627   1.0000
   1.250   0.5809   0.02425   0.01256  -0.0435   0.4485   1.0000
   1.500   0.5981   0.02449   0.01262  -0.0418   0.4361   1.0000
   1.750   0.6147   0.02476   0.01277  -0.0401   0.4233   1.0000
   2.000   0.6316   0.02506   0.01298  -0.0384   0.4117   1.0000
   2.250   0.6493   0.02538   0.01313  -0.0368   0.4015   1.0000
   2.500   0.6658   0.02576   0.01347  -0.0350   0.3910   1.0000
   2.750   0.6841   0.02613   0.01369  -0.0335   0.3824   1.0000
   3.000   0.7005   0.02659   0.01414  -0.0317   0.3731   1.0000
   3.250   0.7184   0.02701   0.01444  -0.0301   0.3650   1.0000
   3.500   0.7354   0.02751   0.01490  -0.0284   0.3571   1.0000
   3.750   0.7522   0.02802   0.01539  -0.0267   0.3494   1.0000
   4.000   0.7721   0.02849   0.01570  -0.0253   0.3434   1.0000
   4.250   0.7867   0.02915   0.01644  -0.0233   0.3360   1.0000
   4.500   0.8036   0.02972   0.01699  -0.0216   0.3295   1.0000
   5.000   0.8368   0.03102   0.01828  -0.0181   0.3177   1.0000
   5.250   0.8526   0.03169   0.01896  -0.0163   0.3119   1.0000
   5.500   0.8723   0.03225   0.01940  -0.0150   0.3069   1.0000
   5.750   0.8849   0.03310   0.02036  -0.0128   0.3012   1.0000
   6.000   0.8979   0.03394   0.02127  -0.0107   0.2957   1.0000
   6.250   0.9151   0.03462   0.02192  -0.0091   0.2910   1.0000
   6.500   0.9337   0.03531   0.02254  -0.0078   0.2867   1.0000
   6.750   0.9400   0.03648   0.02392  -0.0049   0.2814   1.0000
   7.000   0.9520   0.03742   0.02493  -0.0028   0.2767   1.0000
   7.250   0.9694   0.03815   0.02563  -0.0013   0.2727   1.0000
   7.500   0.9848   0.03905   0.02652   0.0003   0.2690   1.0000
   7.750   0.9844   0.04061   0.02831   0.0037   0.2646   1.0000
   8.000   0.9903   0.04189   0.02971   0.0063   0.2605   1.0000
   8.250   1.0033   0.04289   0.03074   0.0081   0.2570   1.0000
   8.500   1.0247   0.04359   0.03136   0.0089   0.2540   1.0000
   8.750   1.0157   0.04561   0.03361   0.0129   0.2506   1.0000
   9.000   0.9994   0.04798   0.03620   0.0173   0.2471   1.0000
   9.250   0.9862   0.05003   0.03837   0.0214   0.2439   1.0000
   9.500   0.9848   0.05168   0.04006   0.0241   0.2409   1.0000
   9.750   1.0042   0.05246   0.04083   0.0250   0.2382   1.0000
  10.000   0.9928   0.05501   0.04347   0.0278   0.2359   1.0000
  10.500   0.7432   0.08826   0.07724   0.0219   0.2226   1.0000
  10.750   0.7642   0.08837   0.07735   0.0232   0.2209   1.0000
