  
       XFOIL         Version 6.96
  
 Calculated polar for: BOEING-VERTOL VR-14 AIRFOIL                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.250  -0.4490   0.10949   0.10738   0.0059   1.0000   0.0067
 -10.000  -0.4489   0.10555   0.10346   0.0048   1.0000   0.0065
  -9.750  -0.5755   0.11137   0.10916   0.0178   1.0000   0.0069
  -9.500  -0.5724   0.10763   0.10544   0.0162   1.0000   0.0067
  -9.250  -0.5703   0.10354   0.10136   0.0142   1.0000   0.0064
  -9.000  -0.5691   0.09913   0.09696   0.0119   1.0000   0.0061
  -8.750  -0.5691   0.09439   0.09225   0.0091   1.0000   0.0058
  -8.500  -0.5734   0.08836   0.08625   0.0052   1.0000   0.0054
  -8.000  -0.5855   0.07407   0.07196  -0.0079   1.0000   0.0048
  -7.750  -0.5821   0.06820   0.06603  -0.0126   1.0000   0.0047
  -7.500  -0.5766   0.06224   0.05998  -0.0164   1.0000   0.0047
  -7.250  -0.5690   0.05627   0.05386  -0.0192   1.0000   0.0046
  -7.000  -0.5605   0.04991   0.04730  -0.0209   1.0000   0.0045
  -6.750  -0.5916   0.02056   0.01579  -0.0175   0.9787   0.0044
  -6.500  -0.5684   0.01762   0.01231  -0.0169   0.9714   0.0047
  -6.250  -0.5441   0.01618   0.01058  -0.0162   0.9641   0.0049
  -6.000  -0.5202   0.01507   0.00926  -0.0154   0.9572   0.0052
  -5.750  -0.4958   0.01441   0.00849  -0.0147   0.9497   0.0056
  -5.500  -0.4718   0.01381   0.00777  -0.0138   0.9431   0.0060
  -5.250  -0.4471   0.01318   0.00702  -0.0130   0.9358   0.0066
  -5.000  -0.4233   0.01261   0.00633  -0.0120   0.9291   0.0071
  -4.750  -0.3980   0.01214   0.00581  -0.0115   0.9218   0.0082
  -4.500  -0.3730   0.01185   0.00546  -0.0107   0.9153   0.0097
  -4.250  -0.3470   0.01153   0.00512  -0.0103   0.9082   0.0116
  -4.000  -0.3214   0.01133   0.00489  -0.0096   0.9013   0.0135
  -3.750  -0.2953   0.01105   0.00457  -0.0092   0.8936   0.0153
  -3.500  -0.2692   0.01092   0.00440  -0.0086   0.8865   0.0173
  -3.250  -0.2417   0.01091   0.00435  -0.0085   0.8790   0.0197
  -3.000  -0.2163   0.01051   0.00394  -0.0079   0.8722   0.0222
