  
       XFOIL         Version 6.96
  
 Calculated polar for: BOEING VERTOL V(1.95)3009-1.25 AIRFOIL          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.250  -0.6949   0.06536   0.06154  -0.0207   1.0000   0.0222
  -9.000  -0.7124   0.05723   0.05318  -0.0237   1.0000   0.0221
  -8.750  -0.7323   0.04760   0.04310  -0.0249   1.0000   0.0221
  -8.500  -0.7430   0.03966   0.03450  -0.0243   1.0000   0.0224
  -8.250  -0.7288   0.03771   0.03240  -0.0236   1.0000   0.0228
  -8.000  -0.7127   0.03591   0.03043  -0.0229   1.0000   0.0232
  -7.750  -0.6978   0.03344   0.02769  -0.0220   1.0000   0.0237
  -7.500  -0.6832   0.03046   0.02432  -0.0208   1.0000   0.0241
  -7.250  -0.6666   0.02780   0.02126  -0.0196   1.0000   0.0244
  -7.000  -0.6477   0.02561   0.01874  -0.0184   1.0000   0.0249
  -6.750  -0.6273   0.02376   0.01657  -0.0173   1.0000   0.0255
  -6.500  -0.6059   0.02217   0.01470  -0.0163   1.0000   0.0261
  -6.250  -0.5837   0.02081   0.01311  -0.0153   1.0000   0.0267
  -6.000  -0.5611   0.01966   0.01176  -0.0142   1.0000   0.0274
  -5.750  -0.5387   0.01873   0.01079  -0.0133   1.0000   0.0284
  -5.500  -0.5157   0.01817   0.01021  -0.0125   1.0000   0.0296
  -5.250  -0.4928   0.01754   0.00953  -0.0115   1.0000   0.0309
  -5.000  -0.4700   0.01679   0.00872  -0.0105   1.0000   0.0323
  -4.750  -0.4472   0.01608   0.00791  -0.0094   1.0000   0.0337
  -4.500  -0.4249   0.01541   0.00726  -0.0084   1.0000   0.0353
  -4.250  -0.4021   0.01495   0.00681  -0.0074   1.0000   0.0374
  -4.000  -0.3794   0.01450   0.00633  -0.0064   1.0000   0.0403
  -3.750  -0.3570   0.01408   0.00594  -0.0054   1.0000   0.0440
  -3.500  -0.3254   0.01375   0.00561  -0.0063   0.9962   0.0496
  -3.250  -0.2894   0.01330   0.00520  -0.0081   0.9896   0.0556
  -3.000  -0.2525   0.01299   0.00487  -0.0101   0.9828   0.0631
  -2.750  -0.2160   0.01264   0.00456  -0.0120   0.9737   0.0722
  -2.500  -0.1801   0.01225   0.00422  -0.0137   0.9610   0.0815
  -2.250  -0.1447   0.01192   0.00390  -0.0151   0.9465   0.0915
  -2.000  -0.1111   0.01159   0.00362  -0.0162   0.9315   0.1051
  -1.750  -0.0786   0.01123   0.00337  -0.0170   0.9114   0.1305
  -1.250  -0.0269   0.00938   0.00283  -0.0164   0.8563   0.4923
  -1.000  -0.0065   0.00874   0.00281  -0.0142   0.8295   0.6659
  -0.750   0.0159   0.00849   0.00281  -0.0122   0.8039   0.7637
  -0.500   0.0405   0.00842   0.00280  -0.0106   0.7776   0.8222
  -0.250   0.0683   0.00844   0.00281  -0.0097   0.7503   0.8695
   0.000   0.1027   0.00855   0.00283  -0.0102   0.7180   0.9182
   0.250   0.1434   0.00875   0.00286  -0.0120   0.6788   0.9585
   0.500   0.1854   0.00892   0.00283  -0.0146   0.6403   0.9783
   0.750   0.2220   0.00907   0.00277  -0.0163   0.6052   0.9872
   1.000   0.2573   0.00922   0.00272  -0.0179   0.5698   0.9944
   1.250   0.2924   0.00938   0.00268  -0.0195   0.5345   1.0000
   1.500   0.3166   0.00954   0.00268  -0.0188   0.5021   1.0000
   1.750   0.3407   0.00973   0.00269  -0.0181   0.4675   1.0000
   2.250   0.3887   0.01019   0.00279  -0.0166   0.3969   1.0000
   2.500   0.4127   0.01044   0.00288  -0.0159   0.3667   1.0000
   2.750   0.4368   0.01070   0.00299  -0.0152   0.3391   1.0000
   3.000   0.4610   0.01096   0.00313  -0.0145   0.3118   1.0000
   3.250   0.4849   0.01127   0.00328  -0.0138   0.2836   1.0000
   3.500   0.5088   0.01159   0.00346  -0.0131   0.2583   1.0000
   3.750   0.5329   0.01188   0.00365  -0.0124   0.2373   1.0000
   4.000   0.5573   0.01217   0.00386  -0.0118   0.2216   1.0000
   4.250   0.5817   0.01246   0.00409  -0.0111   0.2094   1.0000
   4.500   0.6062   0.01276   0.00433  -0.0105   0.1992   1.0000
   4.750   0.6308   0.01306   0.00459  -0.0099   0.1899   1.0000
   5.000   0.6555   0.01336   0.00489  -0.0093   0.1824   1.0000
   5.250   0.6800   0.01369   0.00519  -0.0087   0.1748   1.0000
   5.500   0.7048   0.01401   0.00551  -0.0082   0.1676   1.0000
   5.750   0.7295   0.01434   0.00584  -0.0076   0.1600   1.0000
   6.000   0.7542   0.01469   0.00620  -0.0071   0.1528   1.0000
   6.250   0.7790   0.01501   0.00654  -0.0066   0.1442   1.0000
   6.500   0.8039   0.01533   0.00689  -0.0061   0.1358   1.0000
   6.750   0.8285   0.01569   0.00723  -0.0056   0.1269   1.0000
   7.000   0.8536   0.01600   0.00761  -0.0052   0.1173   1.0000
   7.250   0.8781   0.01637   0.00800  -0.0047   0.1081   1.0000
   7.500   0.9022   0.01681   0.00841  -0.0041   0.0995   1.0000
   7.750   0.9261   0.01728   0.00891  -0.0036   0.0921   1.0000
   8.000   0.9494   0.01783   0.00947  -0.0030   0.0864   1.0000
   8.250   0.9726   0.01839   0.01007  -0.0024   0.0808   1.0000
   8.500   0.9947   0.01907   0.01075  -0.0017   0.0760   1.0000
   8.750   1.0179   0.01964   0.01145  -0.0011   0.0716   1.0000
   9.000   1.0399   0.02031   0.01216  -0.0004   0.0676   1.0000
   9.250   1.0607   0.02113   0.01300   0.0004   0.0644   1.0000
   9.500   1.0826   0.02181   0.01382   0.0011   0.0617   1.0000
   9.750   1.1038   0.02255   0.01468   0.0019   0.0590   1.0000
  10.000   1.1238   0.02337   0.01555   0.0027   0.0566   1.0000
  10.250   1.1423   0.02437   0.01658   0.0037   0.0544   1.0000
  10.500   1.1623   0.02520   0.01757   0.0046   0.0525   1.0000
  10.750   1.1811   0.02612   0.01863   0.0055   0.0507   1.0000
  11.000   1.1991   0.02706   0.01970   0.0065   0.0490   1.0000
  11.250   1.2161   0.02799   0.02071   0.0074   0.0471   1.0000
  11.500   1.2304   0.02919   0.02194   0.0086   0.0451   1.0000
  11.750   1.2471   0.03007   0.02304   0.0096   0.0430   1.0000
