  
       XFOIL         Version 6.96
  
 Calculated polar for: BOEING VERTOL V(1.95)3009-1.25 AIRFOIL          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.000  -0.5382   0.09933   0.09241   0.0202   1.0000   0.3159
  -7.750  -0.5284   0.09602   0.08912   0.0213   1.0000   0.3349
  -7.500  -0.5346   0.09376   0.08696   0.0218   1.0000   0.3573
  -7.250  -0.5136   0.08983   0.08302   0.0240   1.0000   0.3814
  -7.000  -0.5020   0.08693   0.08017   0.0263   1.0000   0.4136
  -6.750  -0.5001   0.08486   0.07816   0.0291   1.0000   0.4506
  -6.500  -0.4725   0.08110   0.07438   0.0319   1.0000   0.4898
  -6.250  -0.4753   0.07957   0.07294   0.0355   1.0000   0.5307
  -6.000  -0.4354   0.07493   0.06825   0.0368   1.0000   0.5715
  -5.750  -0.4119   0.07165   0.06497   0.0389   1.0000   0.6186
  -5.500  -0.5163   0.04922   0.04120  -0.0170   1.0000   0.1882
  -5.250  -0.4954   0.04474   0.03610  -0.0174   1.0000   0.1669
  -5.000  -0.4749   0.04111   0.03161  -0.0169   1.0000   0.1538
  -4.750  -0.4537   0.03783   0.02815  -0.0161   1.0000   0.1515
  -4.500  -0.4322   0.03528   0.02514  -0.0150   1.0000   0.1524
  -4.250  -0.4096   0.03298   0.02234  -0.0139   1.0000   0.1546
  -4.000  -0.3861   0.03048   0.01977  -0.0130   1.0000   0.1578
  -3.750  -0.3623   0.02868   0.01776  -0.0119   1.0000   0.1658
  -3.500  -0.3374   0.02681   0.01567  -0.0109   1.0000   0.1738
  -3.250  -0.3122   0.02531   0.01398  -0.0099   1.0000   0.1866
  -3.000  -0.2859   0.02379   0.01246  -0.0091   1.0000   0.2020
  -2.750  -0.2586   0.02228   0.01113  -0.0084   1.0000   0.2228
  -2.500  -0.2318   0.02096   0.00996  -0.0077   1.0000   0.2525
  -2.250  -0.0771   0.01720   0.00875  -0.0219   1.0000   1.0000
  -2.000  -0.0629   0.01694   0.00826  -0.0203   1.0000   1.0000
  -1.750  -0.0506   0.01673   0.00789  -0.0182   1.0000   1.0000
  -1.500  -0.0400   0.01658   0.00761  -0.0159   1.0000   1.0000
  -1.250  -0.0308   0.01649   0.00741  -0.0133   1.0000   1.0000
  -1.000  -0.0219   0.01647   0.00728  -0.0106   1.0000   1.0000
  -0.750  -0.0134   0.01651   0.00721  -0.0079   1.0000   1.0000
  -0.500  -0.0045   0.01662   0.00722  -0.0053   1.0000   1.0000
  -0.250   0.0057   0.01680   0.00730  -0.0030   1.0000   1.0000
   0.000   0.0175   0.01704   0.00745  -0.0012   1.0000   1.0000
   0.250   0.0306   0.01736   0.00767   0.0003   1.0000   1.0000
   0.500   0.0445   0.01775   0.00800   0.0014   1.0000   1.0000
   0.750   0.0590   0.01823   0.00842   0.0022   1.0000   1.0000
   1.000   0.0736   0.01881   0.00896   0.0027   1.0000   1.0000
   1.250   0.0882   0.01951   0.00962   0.0028   1.0000   1.0000
   1.500   0.1725   0.02052   0.01069  -0.0094   0.9705   1.0000
   1.750   0.2776   0.02069   0.01103  -0.0235   0.9245   1.0000
   2.000   0.3598   0.02026   0.01079  -0.0316   0.8806   1.0000
   2.250   0.4083   0.01996   0.01058  -0.0332   0.8373   1.0000
   2.500   0.4417   0.01979   0.01042  -0.0317   0.7925   1.0000
   2.750   0.4663   0.01976   0.01031  -0.0286   0.7454   1.0000
   3.000   0.4877   0.01987   0.01027  -0.0252   0.6960   1.0000
   3.250   0.5089   0.02011   0.01030  -0.0220   0.6450   1.0000
   3.500   0.5303   0.02052   0.01043  -0.0192   0.5949   1.0000
   3.750   0.5522   0.02116   0.01080  -0.0169   0.5479   1.0000
   4.000   0.5745   0.02198   0.01145  -0.0152   0.5064   1.0000
   4.250   0.5977   0.02283   0.01213  -0.0138   0.4729   1.0000
   4.500   0.6210   0.02375   0.01295  -0.0126   0.4448   1.0000
   4.750   0.6447   0.02463   0.01368  -0.0115   0.4206   1.0000
   5.000   0.6678   0.02561   0.01467  -0.0105   0.3975   1.0000
   5.250   0.6916   0.02656   0.01554  -0.0094   0.3772   1.0000
   5.500   0.7146   0.02771   0.01670  -0.0085   0.3579   1.0000
   5.750   0.7372   0.02898   0.01807  -0.0076   0.3392   1.0000
   6.000   0.7595   0.03029   0.01945  -0.0067   0.3210   1.0000
   6.250   0.7816   0.03174   0.02100  -0.0057   0.3042   1.0000
   6.500   0.8032   0.03329   0.02264  -0.0048   0.2880   1.0000
   6.750   0.8237   0.03503   0.02452  -0.0038   0.2729   1.0000
   7.000   0.8430   0.03710   0.02681  -0.0029   0.2597   1.0000
   7.250   0.8619   0.03914   0.02904  -0.0019   0.2468   1.0000
   7.500   0.8835   0.04107   0.03095  -0.0010   0.2361   1.0000
   7.750   0.8953   0.04405   0.03441   0.0000   0.2259   1.0000
   8.000   0.9080   0.04714   0.03778   0.0008   0.2175   1.0000
   8.250   0.9169   0.05079   0.04178   0.0015   0.2111   1.0000
   8.500   0.9278   0.05415   0.04534   0.0022   0.2047   1.0000
   8.750   0.9162   0.06027   0.05196   0.0019   0.2020   1.0000
   9.000   0.8980   0.06727   0.05925   0.0005   0.2017   1.0000
   9.250   0.8748   0.07509   0.06722  -0.0021   0.2039   1.0000
   9.500   0.8520   0.08317   0.07536  -0.0056   0.2081   1.0000
