  
       XFOIL         Version 6.96
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.250  -0.4281   0.09677   0.09439  -0.0283   1.0000   0.0090
  -9.000  -0.4312   0.09251   0.09016  -0.0294   1.0000   0.0089
  -8.750  -0.5702   0.03000   0.02697  -0.0861   0.9968   0.0081
  -8.500  -0.5377   0.02433   0.02067  -0.0931   0.9955   0.0084
  -8.250  -0.5055   0.02203   0.01806  -0.0962   0.9944   0.0087
  -8.000  -0.4745   0.02038   0.01616  -0.0983   0.9929   0.0090
  -7.750  -0.4433   0.01891   0.01444  -0.1001   0.9911   0.0094
  -7.500  -0.4116   0.01757   0.01285  -0.1018   0.9894   0.0098
  -7.250  -0.3792   0.01638   0.01143  -0.1035   0.9877   0.0102
  -7.000  -0.3463   0.01534   0.01016  -0.1051   0.9862   0.0107
  -6.750  -0.3129   0.01447   0.00910  -0.1067   0.9849   0.0111
  -6.500  -0.2790   0.01356   0.00804  -0.1084   0.9838   0.0119
  -6.250  -0.2477   0.01298   0.00738  -0.1095   0.9811   0.0130
  -6.000  -0.2159   0.01246   0.00677  -0.1105   0.9783   0.0140
  -5.750  -0.1828   0.01192   0.00611  -0.1118   0.9759   0.0152
  -5.500  -0.1494   0.01143   0.00552  -0.1131   0.9738   0.0163
  -5.250  -0.1158   0.01087   0.00491  -0.1145   0.9717   0.0186
  -5.000  -0.0847   0.01053   0.00451  -0.1152   0.9680   0.0207
  -4.750  -0.0542   0.01023   0.00414  -0.1158   0.9631   0.0230
  -4.500  -0.0222   0.00986   0.00377  -0.1167   0.9594   0.0272
  -4.250   0.0091   0.00962   0.00347  -0.1174   0.9551   0.0305
  -4.000   0.0386   0.00931   0.00317  -0.1178   0.9490   0.0367
  -3.750   0.0698   0.00908   0.00289  -0.1185   0.9440   0.0419
  -3.500   0.0989   0.00885   0.00268  -0.1187   0.9370   0.0508
  -3.250   0.1289   0.00863   0.00247  -0.1191   0.9304   0.0613
  -3.000   0.1577   0.00846   0.00231  -0.1192   0.9221   0.0722
  -2.750   0.1868   0.00829   0.00214  -0.1194   0.9139   0.0859
  -2.500   0.2153   0.00815   0.00201  -0.1194   0.9040   0.0999
  -2.250   0.2437   0.00802   0.00190  -0.1194   0.8935   0.1155
  -2.000   0.2720   0.00792   0.00179  -0.1194   0.8824   0.1305
  -1.750   0.3002   0.00783   0.00170  -0.1193   0.8703   0.1477
  -1.500   0.3282   0.00775   0.00163  -0.1192   0.8575   0.1647
  -1.250   0.3562   0.00768   0.00157  -0.1192   0.8436   0.1858
  -1.000   0.3841   0.00763   0.00152  -0.1191   0.8293   0.2079
  -0.750   0.4120   0.00759   0.00150  -0.1190   0.8144   0.2341
  -0.500   0.4398   0.00755   0.00148  -0.1189   0.7991   0.2614
  -0.250   0.4676   0.00752   0.00149  -0.1188   0.7834   0.2947
   0.000   0.4954   0.00750   0.00150  -0.1187   0.7675   0.3285
   0.250   0.5231   0.00749   0.00154  -0.1187   0.7514   0.3685
   0.500   0.5508   0.00747   0.00158  -0.1186   0.7352   0.4119
   0.750   0.5784   0.00744   0.00164  -0.1186   0.7192   0.4669
   1.000   0.6059   0.00735   0.00172  -0.1185   0.7033   0.5491
   1.250   0.6319   0.00700   0.00185  -0.1182   0.6855   0.7374
   1.500   0.6529   0.00663   0.00180  -0.1162   0.6582   1.0000
   1.750   0.6792   0.00688   0.00187  -0.1158   0.6229   1.0000
   2.000   0.7057   0.00711   0.00196  -0.1155   0.5932   1.0000
   2.250   0.7327   0.00732   0.00206  -0.1153   0.5710   1.0000
   2.500   0.7599   0.00750   0.00219  -0.1151   0.5511   1.0000
   2.750   0.7869   0.00771   0.00231  -0.1149   0.5308   1.0000
   3.000   0.8137   0.00792   0.00245  -0.1147   0.5077   1.0000
   3.250   0.8402   0.00818   0.00260  -0.1144   0.4804   1.0000
   3.500   0.8659   0.00852   0.00280  -0.1140   0.4418   1.0000
   3.750   0.8899   0.00909   0.00306  -0.1134   0.3739   1.0000
   4.000   0.9125   0.00987   0.00342  -0.1127   0.2867   1.0000
   4.250   0.9353   0.01067   0.00384  -0.1120   0.2121   1.0000
   4.500   0.9593   0.01127   0.00422  -0.1114   0.1661   1.0000
   4.750   0.9839   0.01176   0.00458  -0.1109   0.1337   1.0000
   5.000   1.0081   0.01231   0.00496  -0.1104   0.0993   1.0000
   5.250   1.0319   0.01289   0.00537  -0.1098   0.0685   1.0000
   5.500   1.0559   0.01342   0.00578  -0.1092   0.0482   1.0000
   5.750   1.0802   0.01390   0.00622  -0.1086   0.0363   1.0000
   6.000   1.1047   0.01433   0.00665  -0.1081   0.0293   1.0000
   6.250   1.1289   0.01478   0.00712  -0.1074   0.0241   1.0000
   6.500   1.1526   0.01529   0.00761  -0.1068   0.0199   1.0000
   6.750   1.1763   0.01577   0.00813  -0.1060   0.0174   1.0000
   7.000   1.1999   0.01626   0.00868  -0.1053   0.0157   1.0000
   7.250   1.2226   0.01682   0.00928  -0.1045   0.0142   1.0000
   7.500   1.2437   0.01759   0.01010  -0.1033   0.0128   1.0000
   7.750   1.2659   0.01817   0.01076  -0.1023   0.0123   1.0000
   8.000   1.2876   0.01878   0.01145  -0.1013   0.0116   1.0000
   8.250   1.3090   0.01939   0.01214  -0.1003   0.0108   1.0000
   8.500   1.3299   0.02002   0.01282  -0.0992   0.0101   1.0000
   8.750   1.3494   0.02079   0.01365  -0.0979   0.0095   1.0000
   9.000   1.3654   0.02192   0.01487  -0.0960   0.0089   1.0000
   9.250   1.3827   0.02286   0.01591  -0.0944   0.0087   1.0000
   9.500   1.4000   0.02374   0.01691  -0.0927   0.0084   1.0000
   9.750   1.4165   0.02466   0.01794  -0.0910   0.0081   1.0000
  10.000   1.4324   0.02558   0.01899  -0.0892   0.0077   1.0000
  10.250   1.4476   0.02648   0.01999  -0.0873   0.0073   1.0000
  10.500   1.4621   0.02733   0.02092  -0.0854   0.0070   1.0000
  10.750   1.4743   0.02824   0.02192  -0.0831   0.0067   1.0000
  11.000   1.4832   0.02929   0.02308  -0.0803   0.0064   1.0000
  11.250   1.4896   0.03061   0.02450  -0.0773   0.0062   1.0000
  11.500   1.4917   0.03238   0.02641  -0.0739   0.0060   1.0000
  11.750   1.4932   0.03430   0.02850  -0.0707   0.0059   1.0000
  12.000   1.4985   0.03588   0.03024  -0.0682   0.0058   1.0000
  12.250   1.5019   0.03769   0.03222  -0.0658   0.0056   1.0000
  12.500   1.5035   0.03976   0.03450  -0.0634   0.0055   1.0000
  12.750   1.5036   0.04202   0.03695  -0.0612   0.0054   1.0000
  13.000   1.5018   0.04462   0.03974  -0.0592   0.0053   1.0000
  13.250   1.4981   0.04751   0.04282  -0.0576   0.0052   1.0000
  13.500   1.4928   0.05075   0.04627  -0.0563   0.0051   1.0000
  13.750   1.4858   0.05438   0.05009  -0.0555   0.0050   1.0000
  14.000   1.4768   0.05847   0.05439  -0.0552   0.0049   1.0000
  14.250   1.4662   0.06305   0.05917  -0.0555   0.0049   1.0000
  14.500   1.4526   0.06832   0.06464  -0.0564   0.0048   1.0000
  14.750   1.4379   0.07412   0.07064  -0.0581   0.0048   1.0000
  15.000   1.4215   0.08060   0.07731  -0.0605   0.0048   1.0000
  15.250   1.4020   0.08805   0.08495  -0.0637   0.0047   1.0000
  15.500   1.3807   0.09638   0.09348  -0.0678   0.0048   1.0000
  15.750   1.3565   0.10588   0.10317  -0.0729   0.0048   1.0000
  16.000   1.3301   0.11654   0.11402  -0.0789   0.0048   1.0000
  16.250   1.3011   0.12875   0.12641  -0.0860   0.0049   1.0000
  16.500   1.2659   0.14353   0.14138  -0.0946   0.0050   1.0000
