  
       XFOIL         Version 6.96
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.750  -0.4108   0.09403   0.09238  -0.0285   1.0000   0.0138
  -8.500  -0.4127   0.09103   0.08941  -0.0286   1.0000   0.0143
  -8.250  -0.5126   0.02499   0.02240  -0.0921   0.9958   0.0092
  -8.000  -0.4790   0.02133   0.01830  -0.0966   0.9951   0.0095
  -7.750  -0.4455   0.01847   0.01504  -0.0998   0.9945   0.0098
  -7.500  -0.4131   0.01669   0.01298  -0.1019   0.9934   0.0102
  -7.250  -0.3808   0.01541   0.01148  -0.1035   0.9918   0.0107
  -7.000  -0.3477   0.01446   0.01034  -0.1050   0.9904   0.0111
  -6.750  -0.3143   0.01378   0.00953  -0.1065   0.9890   0.0113
  -6.500  -0.2807   0.01196   0.00740  -0.1084   0.9879   0.0120
  -6.250  -0.2466   0.01105   0.00636  -0.1101   0.9869   0.0128
  -6.000  -0.2120   0.01055   0.00580  -0.1117   0.9859   0.0136
  -5.750  -0.1770   0.01009   0.00527  -0.1134   0.9850   0.0147
  -5.500  -0.1419   0.00982   0.00495  -0.1150   0.9843   0.0159
  -5.250  -0.1066   0.00908   0.00413  -0.1168   0.9837   0.0187
  -5.000  -0.0754   0.00881   0.00383  -0.1175   0.9809   0.0210
  -4.750  -0.0438   0.00861   0.00360  -0.1183   0.9779   0.0224
  -4.500  -0.0111   0.00810   0.00306  -0.1194   0.9754   0.0273
  -4.250   0.0212   0.00791   0.00283  -0.1203   0.9728   0.0303
  -4.000   0.0531   0.00758   0.00251  -0.1212   0.9700   0.0373
  -3.750   0.0809   0.00739   0.00231  -0.1210   0.9639   0.0438
  -3.500   0.1104   0.00719   0.00212  -0.1213   0.9591   0.0526
  -3.250   0.1388   0.00698   0.00196  -0.1213   0.9530   0.0650
  -3.000   0.1668   0.00682   0.00181  -0.1212   0.9461   0.0785
  -2.750   0.1949   0.00667   0.00169  -0.1211   0.9387   0.0941
  -2.500   0.2228   0.00654   0.00159  -0.1210   0.9307   0.1088
  -2.250   0.2506   0.00642   0.00150  -0.1209   0.9214   0.1256
  -2.000   0.2785   0.00632   0.00142  -0.1208   0.9120   0.1427
  -1.750   0.3063   0.00624   0.00135  -0.1206   0.9017   0.1616
  -1.500   0.3343   0.00615   0.00129  -0.1205   0.8900   0.1817
  -1.000   0.3902   0.00601   0.00121  -0.1204   0.8649   0.2321
  -0.750   0.4182   0.00595   0.00119  -0.1203   0.8511   0.2656
  -0.500   0.4462   0.00589   0.00119  -0.1203   0.8366   0.3032
  -0.250   0.4741   0.00585   0.00119  -0.1202   0.8213   0.3436
   0.000   0.5020   0.00582   0.00121  -0.1202   0.8055   0.3857
   0.250   0.5298   0.00577   0.00124  -0.1202   0.7891   0.4385
   0.500   0.5577   0.00570   0.00128  -0.1202   0.7721   0.5070
   0.750   0.5849   0.00548   0.00137  -0.1201   0.7480   0.6547
   1.000   0.6056   0.00484   0.00135  -0.1183   0.7187   1.0000
   1.250   0.6327   0.00503   0.00139  -0.1180   0.6894   1.0000
   1.500   0.6602   0.00519   0.00145  -0.1179   0.6653   1.0000
   1.750   0.6877   0.00535   0.00151  -0.1177   0.6447   1.0000
   2.000   0.7154   0.00549   0.00158  -0.1177   0.6250   1.0000
   2.250   0.7429   0.00566   0.00166  -0.1175   0.6050   1.0000
   2.500   0.7704   0.00582   0.00176  -0.1174   0.5850   1.0000
   2.750   0.7977   0.00601   0.00186  -0.1173   0.5624   1.0000
   3.000   0.8248   0.00621   0.00197  -0.1171   0.5370   1.0000
   3.250   0.8513   0.00650   0.00210  -0.1169   0.5018   1.0000
   3.500   0.8779   0.00676   0.00225  -0.1166   0.4690   1.0000
   3.750   0.9039   0.00711   0.00242  -0.1163   0.4247   1.0000
   4.000   0.9288   0.00762   0.00266  -0.1159   0.3622   1.0000
   4.250   0.9511   0.00850   0.00305  -0.1151   0.2615   1.0000
   4.500   0.9742   0.00927   0.00346  -0.1145   0.1874   1.0000
   4.750   0.9991   0.00977   0.00377  -0.1140   0.1482   1.0000
   5.000   1.0241   0.01022   0.00407  -0.1136   0.1160   1.0000
   5.250   1.0486   0.01074   0.00442  -0.1131   0.0835   1.0000
   5.500   1.0728   0.01128   0.00480  -0.1125   0.0545   1.0000
   5.750   1.0970   0.01181   0.00522  -0.1119   0.0352   1.0000
   6.000   1.1215   0.01229   0.00566  -0.1113   0.0259   1.0000
   6.250   1.1465   0.01268   0.00604  -0.1108   0.0216   1.0000
   6.500   1.1705   0.01321   0.00660  -0.1101   0.0179   1.0000
   6.750   1.1952   0.01360   0.00704  -0.1095   0.0163   1.0000
   7.000   1.2191   0.01408   0.00753  -0.1088   0.0148   1.0000
   7.250   1.2396   0.01502   0.00857  -0.1074   0.0129   1.0000
   7.500   1.2639   0.01540   0.00898  -0.1068   0.0125   1.0000
