  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 79-100 C AIRFOIL                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.250  -0.1622   0.10821   0.10476  -0.0708   0.9567   0.0354
  -8.000  -0.1585   0.10628   0.10284  -0.0776   0.9507   0.0381
  -7.750  -0.1563   0.10402   0.10061  -0.0815   0.9436   0.0384
  -7.500  -0.1426   0.09890   0.09550  -0.0850   0.9414   0.0389
  -7.250  -0.1357   0.09596   0.09256  -0.0824   0.9349   0.0394
  -7.000  -0.1177   0.09260   0.08919  -0.0834   0.9319   0.0405
  -6.750  -0.1009   0.08940   0.08598  -0.0864   0.9293   0.0419
  -6.500  -0.1054   0.08775   0.08436  -0.0848   0.9201   0.0425
  -6.250  -0.0887   0.08418   0.08077  -0.0894   0.9165   0.0444
  -6.000  -0.0869   0.08164   0.07826  -0.0915   0.9067   0.0461
  -5.750  -0.0413   0.07472   0.07124  -0.1142   0.9018   0.0478
  -5.500  -0.0493   0.07150   0.06807  -0.1107   0.8926   0.0484
  -5.250  -0.0361   0.06893   0.06550  -0.1082   0.8902   0.0496
  -5.000  -0.0096   0.06569   0.06223  -0.1114   0.8884   0.0517
  -4.750  -0.0017   0.06332   0.05985  -0.1126   0.8799   0.0539
  -4.500   0.0617   0.05333   0.04955  -0.1351   0.8763   0.0601
  -4.250   0.0818   0.05186   0.04814  -0.1338   0.8745   0.0627
  -4.000   0.1375   0.04556   0.04154  -0.1465   0.8735   0.0748
  -3.750   0.1454   0.04457   0.04055  -0.1444   0.8651   0.0780
  -3.500   0.1899   0.04063   0.03637  -0.1514   0.8629   0.0921
  -3.250   0.2818   0.02846   0.02268  -0.1693   0.8651   0.0641
  -3.000   0.3286   0.02544   0.01896  -0.1736   0.8639   0.0627
  -2.750   0.3705   0.02358   0.01664  -0.1764   0.8626   0.0621
  -2.500   0.4103   0.02232   0.01516  -0.1787   0.8613   0.0639
  -2.250   0.4501   0.02131   0.01400  -0.1810   0.8602   0.0675
  -2.000   0.4907   0.02044   0.01295  -0.1831   0.8592   0.0719
  -1.750   0.5325   0.01920   0.01175  -0.1859   0.8586   0.0803
  -1.500   0.5757   0.01829   0.01085  -0.1889   0.8579   0.0969
  -1.250   0.5860   0.01858   0.01118  -0.1858   0.8483   0.1116
  -1.000   0.6269   0.01783   0.01060  -0.1884   0.8468   0.1608
  -0.750   0.6705   0.01694   0.01015  -0.1918   0.8457   0.2842
  -0.500   0.7147   0.01620   0.00977  -0.1951   0.8446   0.4179
  -0.250   0.7559   0.01523   0.00954  -0.1977   0.8436   0.6718
   0.500   0.8405   0.01451   0.00895  -0.1968   0.8298   1.0000
   0.750   0.8862   0.01416   0.00848  -0.2003   0.8280   1.0000
   1.000   0.8980   0.01460   0.00887  -0.1971   0.8187   1.0000
   1.250   0.9391   0.01435   0.00853  -0.1997   0.8157   1.0000
