  
       XFOIL         Version 6.96
  
 Calculated polar for: AG44ct -02f                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -7.500  -0.5421   0.10107   0.09479   0.0107   1.0000   0.2284
  -7.250  -0.5338   0.09723   0.09099   0.0107   1.0000   0.2424
  -7.000  -0.5277   0.09366   0.08748   0.0099   1.0000   0.2566
  -6.750  -0.5179   0.08957   0.08345   0.0106   1.0000   0.2717
  -6.500  -0.5057   0.08549   0.07941   0.0120   1.0000   0.2874
  -6.250  -0.4938   0.08176   0.07572   0.0132   1.0000   0.3047
  -6.000  -0.4941   0.07913   0.07318   0.0102   1.0000   0.3283
  -5.750  -0.4770   0.07499   0.06907   0.0139   1.0000   0.3477
  -5.500  -0.4689   0.07175   0.06590   0.0147   1.0000   0.3745
  -5.250  -0.4585   0.06850   0.06271   0.0168   1.0000   0.4038
  -4.750  -0.3693   0.04420   0.03638  -0.0346   1.0000   0.1284
  -4.500  -0.3419   0.03925   0.03075  -0.0360   1.0000   0.1148
  -4.250  -0.3167   0.03566   0.02675  -0.0362   1.0000   0.1139
  -4.000  -0.2898   0.03250   0.02299  -0.0362   1.0000   0.1149
  -3.750  -0.2622   0.02960   0.01950  -0.0357   1.0000   0.1155
  -3.500  -0.2359   0.02687   0.01662  -0.0352   1.0000   0.1199
  -3.250  -0.2093   0.02486   0.01439  -0.0345   1.0000   0.1338
  -3.000  -0.1821   0.02284   0.01225  -0.0335   1.0000   0.1505
  -2.750  -0.1556   0.02100   0.01047  -0.0325   1.0000   0.1890
  -2.500  -0.1292   0.01867   0.00875  -0.0316   1.0000   0.2968
  -2.250  -0.0904   0.01453   0.00722  -0.0291   1.0000   1.0000
  -2.000  -0.0668   0.01447   0.00658  -0.0286   1.0000   1.0000
  -1.750  -0.0439   0.01445   0.00613  -0.0280   1.0000   1.0000
  -1.500  -0.0212   0.01446   0.00581  -0.0274   1.0000   1.0000
  -1.250   0.0013   0.01451   0.00556  -0.0268   1.0000   1.0000
  -1.000   0.0232   0.01461   0.00542  -0.0263   1.0000   1.0000
  -0.750   0.0445   0.01475   0.00538  -0.0257   1.0000   1.0000
  -0.500   0.0651   0.01497   0.00542  -0.0252   1.0000   1.0000
  -0.250   0.0853   0.01526   0.00556  -0.0249   1.0000   1.0000
   0.000   0.1054   0.01563   0.00576  -0.0247   1.0000   1.0000
   0.250   0.1252   0.01607   0.00608  -0.0246   1.0000   1.0000
   0.500   0.1449   0.01658   0.00650  -0.0248   1.0000   1.0000
   0.750   0.1645   0.01718   0.00702  -0.0252   1.0000   1.0000
   1.000   0.1837   0.01786   0.00764  -0.0257   1.0000   1.0000
   1.250   0.2412   0.01872   0.00847  -0.0333   0.9810   1.0000
   1.500   0.3122   0.01936   0.00916  -0.0425   0.9494   1.0000
   1.750   0.3825   0.01969   0.00960  -0.0506   0.9178   1.0000
   2.000   0.4413   0.01978   0.00980  -0.0555   0.8862   1.0000
   2.250   0.4829   0.01990   0.01002  -0.0566   0.8529   1.0000
   2.500   0.5158   0.02006   0.01022  -0.0559   0.8196   1.0000
   2.750   0.5442   0.02027   0.01043  -0.0541   0.7875   1.0000
   3.000   0.5684   0.02064   0.01078  -0.0518   0.7548   1.0000
   3.250   0.5910   0.02111   0.01124  -0.0493   0.7217   1.0000
   3.500   0.6137   0.02162   0.01174  -0.0467   0.6904   1.0000
   3.750   0.6353   0.02222   0.01238  -0.0447   0.6560   1.0000
   4.000   0.6578   0.02266   0.01280  -0.0425   0.6244   1.0000
   4.250   0.6807   0.02304   0.01315  -0.0403   0.5939   1.0000
   4.500   0.7039   0.02345   0.01357  -0.0383   0.5636   1.0000
   4.750   0.7269   0.02402   0.01416  -0.0366   0.5319   1.0000
   5.000   0.7502   0.02460   0.01474  -0.0349   0.5012   1.0000
   5.250   0.7737   0.02527   0.01540  -0.0333   0.4714   1.0000
   5.500   0.7971   0.02605   0.01622  -0.0318   0.4421   1.0000
   5.750   0.8204   0.02690   0.01707  -0.0304   0.4130   1.0000
   6.000   0.8436   0.02789   0.01808  -0.0290   0.3846   1.0000
   6.250   0.8666   0.02898   0.01921  -0.0277   0.3565   1.0000
   6.500   0.8891   0.03014   0.02041  -0.0264   0.3284   1.0000
   6.750   0.9112   0.03144   0.02183  -0.0252   0.3008   1.0000
   7.000   0.9327   0.03290   0.02339  -0.0239   0.2736   1.0000
   7.250   0.9535   0.03436   0.02491  -0.0225   0.2460   1.0000
   7.500   0.9735   0.03618   0.02685  -0.0212   0.2202   1.0000
   7.750   0.9933   0.03817   0.02891  -0.0199   0.1963   1.0000
   8.000   1.0134   0.03985   0.03051  -0.0186   0.1727   1.0000
   8.250   1.0288   0.04317   0.03428  -0.0174   0.1567   1.0000
   8.500   1.0419   0.04633   0.03781  -0.0162   0.1416   1.0000
   8.750   1.0570   0.04974   0.04138  -0.0152   0.1306   1.0000
   9.000   1.0555   0.05550   0.04794  -0.0146   0.1266   1.0000
   9.250   1.0684   0.05861   0.05108  -0.0136   0.1171   1.0000
   9.500   1.0573   0.06473   0.05776  -0.0138   0.1158   1.0000
   9.750   1.0417   0.07108   0.06447  -0.0147   0.1159   1.0000
  10.000   1.0237   0.07749   0.07108  -0.0163   0.1167   1.0000
  10.250   1.0057   0.08367   0.07735  -0.0182   0.1177   1.0000
  10.500   0.9905   0.09026   0.08400  -0.0209   0.1184   1.0000
