  
       XFOIL         Version 6.96
  
 Calculated polar for: AG44ct -02f                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.750  -0.5452   0.10517   0.10175   0.0112   1.0000   0.0354
  -8.500  -0.5434   0.10141   0.09804   0.0062   1.0000   0.0361
  -8.250  -0.5409   0.09741   0.09409   0.0016   1.0000   0.0363
  -8.000  -0.5368   0.09311   0.08982  -0.0033   1.0000   0.0364
  -7.750  -0.5281   0.08780   0.08451  -0.0104   1.0000   0.0365
  -7.500  -0.5312   0.08146   0.07823  -0.0095   1.0000   0.0376
  -7.250  -0.5233   0.07861   0.07540  -0.0079   1.0000   0.0387
  -7.000  -0.5130   0.07496   0.07175  -0.0100   1.0000   0.0400
  -6.750  -0.5011   0.07058   0.06736  -0.0140   1.0000   0.0416
  -6.500  -0.4868   0.06551   0.06223  -0.0194   1.0000   0.0438
  -6.250  -0.4601   0.05866   0.05490  -0.0308   1.0000   0.0483
  -6.000  -0.4508   0.05150   0.04764  -0.0333   1.0000   0.0497
  -5.750  -0.4364   0.04938   0.04566  -0.0322   1.0000   0.0522
  -5.250  -0.3969   0.04133   0.03712  -0.0357   1.0000   0.0642
  -5.000  -0.3768   0.03875   0.03448  -0.0357   1.0000   0.0678
  -4.750  -0.3546   0.03505   0.03033  -0.0366   1.0000   0.0771
  -4.500  -0.3332   0.03259   0.02785  -0.0363   1.0000   0.0808
  -4.250  -0.2998   0.02292   0.01667  -0.0345   1.0000   0.0341
  -4.000  -0.2748   0.01984   0.01313  -0.0336   1.0000   0.0315
  -3.750  -0.2489   0.01760   0.01050  -0.0326   1.0000   0.0304
  -3.500  -0.2231   0.01601   0.00868  -0.0317   1.0000   0.0310
  -3.250  -0.1976   0.01479   0.00735  -0.0309   1.0000   0.0331
  -3.000  -0.1722   0.01376   0.00623  -0.0302   1.0000   0.0379
  -2.750  -0.1470   0.01267   0.00519  -0.0295   1.0000   0.0442
  -2.500  -0.1214   0.01182   0.00436  -0.0290   1.0000   0.0596
