  
       XFOIL         Version 6.96
  
 Calculated polar for: 20-32C AIRFOIL                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.500  -0.2463   0.10598   0.10395  -0.0187   1.0000   0.0126
  -8.250  -0.2404   0.10344   0.10144  -0.0209   1.0000   0.0127
  -8.000  -0.2356   0.10095   0.09898  -0.0227   1.0000   0.0127
  -7.750  -0.2269   0.09632   0.09438  -0.0220   1.0000   0.0129
  -7.500  -0.2203   0.09357   0.09166  -0.0217   1.0000   0.0131
  -7.250  -0.2122   0.09108   0.08920  -0.0226   0.9970   0.0135
  -7.000  -0.1886   0.08744   0.08556  -0.0278   0.9834   0.0142
  -6.750  -0.1658   0.08378   0.08188  -0.0330   0.9651   0.0149
  -6.500  -0.1454   0.08028   0.07835  -0.0376   0.9431   0.0156
  -6.250  -0.1270   0.07711   0.07513  -0.0416   0.9183   0.0163
  -6.000  -0.1017   0.07398   0.07191  -0.0489   0.8936   0.0168
  -5.750  -0.0751   0.07050   0.06832  -0.0558   0.8709   0.0169
  -5.500  -0.0495   0.06691   0.06462  -0.0610   0.8500   0.0170
  -5.250  -0.0106   0.04524   0.04283  -0.0576   0.7764   0.0175
  -5.000   0.0056   0.04221   0.03972  -0.0590   0.7593   0.0179
  -4.750   0.0257   0.03914   0.03656  -0.0618   0.7425   0.0186
  -4.500   0.0497   0.03582   0.03314  -0.0658   0.7263   0.0195
  -4.250   0.0888   0.03196   0.02913  -0.0742   0.7114   0.0222
  -4.000   0.1286   0.02838   0.02537  -0.0814   0.6965   0.0227
  -3.750   0.1629   0.02468   0.02150  -0.0865   0.6823   0.0228
  -3.500   0.1875   0.01944   0.01614  -0.0907   0.6686   0.0237
  -3.250   0.2138   0.01738   0.01394  -0.0927   0.6523   0.0245
  -3.000   0.2436   0.01537   0.01178  -0.0952   0.6364   0.0260
  -2.750   0.2873   0.01336   0.00946  -0.0995   0.6219   0.0306
  -2.500   0.3256   0.01080   0.00655  -0.1030   0.6080   0.0310
  -2.250   0.3571   0.00768   0.00316  -0.1068   0.5945   0.0337
  -1.000   0.5335   0.01322   0.00655  -0.1174   0.5306   0.0398
