  
       XFOIL         Version 6.96
  
 Calculated polar for: AH-7-47-6 AIRFOIL                               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.750  -0.3364   0.12662   0.12302  -0.0247   1.0000   0.0173
  -9.500  -0.3358   0.12435   0.12079  -0.0241   1.0000   0.0176
  -9.250  -0.3356   0.12214   0.11861  -0.0234   1.0000   0.0180
  -9.000  -0.3226   0.11856   0.11503  -0.0266   0.9981   0.0185
  -8.750  -0.3096   0.11508   0.11155  -0.0302   0.9960   0.0188
  -8.500  -0.2972   0.11171   0.10819  -0.0337   0.9936   0.0189
  -8.250  -0.2861   0.10873   0.10522  -0.0379   0.9901   0.0191
  -8.000  -0.2747   0.10582   0.10231  -0.0429   0.9868   0.0192
  -7.750  -0.2641   0.10196   0.09848  -0.0443   0.9829   0.0193
  -7.500  -0.2497   0.09795   0.09445  -0.0450   0.9809   0.0196
  -7.250  -0.2344   0.09456   0.09105  -0.0479   0.9783   0.0200
  -7.000  -0.2213   0.09141   0.08791  -0.0505   0.9731   0.0205
  -6.750  -0.2013   0.08778   0.08428  -0.0551   0.9698   0.0212
  -6.500  -0.1848   0.08452   0.08101  -0.0589   0.9646   0.0222
  -6.250  -0.1520   0.08034   0.07680  -0.0699   0.9600   0.0236
  -6.000  -0.1186   0.07587   0.07229  -0.0811   0.9536   0.0238
  -5.500  -0.0765   0.06795   0.06436  -0.0869   0.9489   0.0244
  -5.250  -0.0585   0.06512   0.06150  -0.0889   0.9436   0.0252
  -5.000  -0.0275   0.06160   0.05794  -0.0950   0.9402   0.0269
  -4.750   0.0584   0.05389   0.04998  -0.1198   0.9386   0.0298
  -4.500   0.0768   0.05091   0.04702  -0.1202   0.9371   0.0306
  -4.250   0.1010   0.04839   0.04447  -0.1226   0.9312   0.0319
  -4.000   0.1767   0.04187   0.03765  -0.1400   0.9297   0.0378
  -3.750   0.2075   0.03960   0.03535  -0.1429   0.9273   0.0396
  -3.500   0.2755   0.03441   0.02978  -0.1558   0.9265   0.0472
  -3.250   0.3103   0.03268   0.02804  -0.1589   0.9250   0.0507
  -3.000   0.3489   0.03048   0.02568  -0.1631   0.9204   0.0609
  -2.500   0.4602   0.02236   0.01648  -0.1771   0.9166   0.0435
  -2.250   0.5040   0.02029   0.01404  -0.1809   0.9145   0.0424
  -2.000   0.5475   0.01845   0.01177  -0.1843   0.9125   0.0400
  -1.750   0.5824   0.01759   0.01050  -0.1853   0.9076   0.0375
  -1.500   0.6147   0.01684   0.00960  -0.1862   0.9018   0.0369
  -1.250   0.6526   0.01581   0.00841  -0.1883   0.8981   0.0366
  -1.000   0.6837   0.01517   0.00767  -0.1889   0.8916   0.0365
  -0.750   0.7166   0.01460   0.00703  -0.1899   0.8864   0.0366
