  
       XFOIL         Version 6.96
  
 Calculated polar for: WHITCOMB INTEGRAL SUPERCRITICAL AIRFOIL         
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.750  -0.4919   0.11019   0.10208  -0.0018   1.0000   0.3744
  -8.500  -0.6769   0.08007   0.07228  -0.0307   1.0000   0.1763
  -8.250  -0.7043   0.07293   0.06508  -0.0338   1.0000   0.1685
  -8.000  -0.7573   0.06206   0.05348  -0.0417   1.0000   0.1561
  -7.750  -0.7521   0.05718   0.04827  -0.0431   1.0000   0.1559
  -7.500  -0.7414   0.05243   0.04303  -0.0451   1.0000   0.1564
  -7.250  -0.7244   0.04809   0.03832  -0.0464   1.0000   0.1574
  -7.000  -0.7049   0.04511   0.03534  -0.0461   1.0000   0.1607
  -6.750  -0.6830   0.04234   0.03235  -0.0467   1.0000   0.1660
  -6.500  -0.6565   0.03911   0.02855  -0.0486   1.0000   0.1712
  -6.250  -0.6315   0.03651   0.02577  -0.0490   1.0000   0.1779
  -6.000  -0.6051   0.03449   0.02353  -0.0493   1.0000   0.1872
  -5.750  -0.5798   0.03248   0.02144  -0.0491   1.0000   0.1970
  -5.500  -0.5534   0.03074   0.01954  -0.0489   1.0000   0.2108
  -5.250  -0.5290   0.02927   0.01803  -0.0480   1.0000   0.2274
  -5.000  -0.5081   0.02799   0.01695  -0.0459   1.0000   0.2476
  -4.750  -0.4873   0.02681   0.01598  -0.0438   1.0000   0.2759
  -4.500  -0.4662   0.02547   0.01500  -0.0420   1.0000   0.3181
  -4.250  -0.4465   0.02387   0.01429  -0.0400   1.0000   0.3929
  -4.000  -0.4493   0.02429   0.01602  -0.0298   1.0000   0.4916
  -3.750  -0.4560   0.02751   0.01962  -0.0158   1.0000   0.5675
  -3.500  -0.4426   0.03092   0.02281  -0.0082   1.0000   0.6580
  -3.250  -0.4348   0.03274   0.02446  -0.0003   1.0000   0.7044
  -3.000  -0.4296   0.03358   0.02520   0.0082   1.0000   0.7387
  -2.750  -0.4220   0.03378   0.02529   0.0156   1.0000   0.7735
  -2.500  -0.4113   0.03348   0.02487   0.0218   1.0000   0.8100
  -2.250  -0.3970   0.03280   0.02405   0.0267   1.0000   0.8479
  -2.000  -0.3654   0.03176   0.02282   0.0284   1.0000   0.8885
  -1.750  -0.2247   0.03003   0.02058   0.0099   1.0000   0.9479
  -1.500  -0.0788   0.02806   0.01822  -0.0134   1.0000   0.9929
  -1.250  -0.0427   0.02736   0.01745  -0.0166   1.0000   1.0000
  -1.000  -0.0326   0.02696   0.01706  -0.0147   1.0000   1.0000
  -0.750  -0.0226   0.02661   0.01671  -0.0127   1.0000   1.0000
  -0.500  -0.0125   0.02629   0.01641  -0.0106   1.0000   1.0000
  -0.250  -0.0026   0.02600   0.01615  -0.0085   1.0000   1.0000
   0.000   0.0072   0.02574   0.01593  -0.0064   1.0000   1.0000
   0.250   0.0167   0.02551   0.01574  -0.0042   1.0000   1.0000
   0.500   0.0261   0.02531   0.01559  -0.0019   1.0000   1.0000
   0.750   0.0351   0.02513   0.01548   0.0004   1.0000   1.0000
   1.000   0.0438   0.02497   0.01540   0.0028   1.0000   1.0000
   1.250   0.0521   0.02484   0.01534   0.0052   1.0000   1.0000
   1.500   0.0600   0.02473   0.01532   0.0076   1.0000   1.0000
   1.750   0.0673   0.02464   0.01534   0.0101   1.0000   1.0000
   2.000   0.0741   0.02458   0.01539   0.0126   1.0000   1.0000
   2.250   0.0803   0.02454   0.01548   0.0151   1.0000   1.0000
   2.500   0.0859   0.02454   0.01560   0.0176   1.0000   1.0000
   2.750   0.0909   0.02458   0.01579   0.0200   1.0000   1.0000
   3.000   0.0953   0.02468   0.01604   0.0223   1.0000   1.0000
   3.250   0.1009   0.02491   0.01644   0.0241   1.0000   1.0000
   3.500   0.1090   0.02535   0.01707   0.0250   1.0000   1.0000
   3.750   0.3861   0.02316   0.01616  -0.0110   0.8140   1.0000
   4.000   0.6106   0.02769   0.01665  -0.0381   0.2269   1.0000
   4.250   0.6404   0.02910   0.01805  -0.0384   0.2077   1.0000
   4.500   0.6666   0.03064   0.01955  -0.0381   0.1942   1.0000
   4.750   0.6881   0.03202   0.02118  -0.0369   0.1841   1.0000
   5.000   0.7084   0.03375   0.02301  -0.0357   0.1762   1.0000
   5.250   0.7248   0.03545   0.02510  -0.0335   0.1710   1.0000
   5.500   0.7406   0.03714   0.02696  -0.0315   0.1657   1.0000
   5.750   0.7562   0.03937   0.02921  -0.0299   0.1610   1.0000
   6.000   0.7630   0.04131   0.03164  -0.0263   0.1593   1.0000
   6.250   0.7686   0.04355   0.03426  -0.0228   0.1586   1.0000
   6.500   0.7708   0.04581   0.03690  -0.0190   0.1580   1.0000
   6.750   0.7696   0.04811   0.03957  -0.0148   0.1575   1.0000
   7.000   0.7669   0.05056   0.04235  -0.0108   0.1573   1.0000
   7.250   0.7661   0.05342   0.04554  -0.0076   0.1579   1.0000
   7.500   0.7710   0.05695   0.04930  -0.0057   0.1596   1.0000
   7.750   0.7508   0.06207   0.05519  -0.0031   0.1696   1.0000
   8.000   0.7577   0.06726   0.06053  -0.0033   0.1768   1.0000
   8.250   0.6109   0.06508   0.05918   0.0081   0.1921   1.0000
   8.500   0.6066   0.10281   0.09708  -0.0415   0.3994   1.0000
