  
       XFOIL         Version 6.96
  
 Calculated polar for: WHITCOMB INTEGRAL SUPERCRITICAL AIRFOIL         
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -14.250  -0.8749   0.07957   0.07457  -0.0536   1.0000   0.0290
 -14.000  -0.9149   0.06941   0.06413  -0.0598   1.0000   0.0289
 -13.750  -0.9424   0.06292   0.05741  -0.0626   1.0000   0.0289
 -13.500  -0.9639   0.05801   0.05229  -0.0637   1.0000   0.0290
 -13.250  -0.9814   0.05403   0.04810  -0.0637   1.0000   0.0291
 -13.000  -0.9957   0.05070   0.04457  -0.0630   1.0000   0.0292
 -12.750  -1.0076   0.04784   0.04152  -0.0617   1.0000   0.0294
 -12.500  -1.0174   0.04535   0.03884  -0.0600   1.0000   0.0296
 -12.250  -1.0259   0.04316   0.03646  -0.0578   1.0000   0.0298
 -12.000  -1.0335   0.04127   0.03438  -0.0552   1.0000   0.0300
 -11.750  -1.0400   0.03966   0.03264  -0.0521   1.0000   0.0302
 -11.500  -1.0413   0.03832   0.03124  -0.0494   1.0000   0.0304
 -11.250  -1.0364   0.03695   0.02982  -0.0477   1.0000   0.0307
 -11.000  -1.0289   0.03563   0.02844  -0.0463   1.0000   0.0310
 -10.750  -1.0191   0.03434   0.02708  -0.0452   1.0000   0.0314
 -10.500  -1.0071   0.03307   0.02572  -0.0444   1.0000   0.0319
 -10.250  -0.9932   0.03181   0.02435  -0.0437   1.0000   0.0325
 -10.000  -0.9776   0.03060   0.02302  -0.0431   1.0000   0.0332
  -9.750  -0.9605   0.02945   0.02172  -0.0426   1.0000   0.0341
  -9.500  -0.9420   0.02838   0.02047  -0.0421   1.0000   0.0350
  -9.250  -0.9231   0.02736   0.01946  -0.0418   1.0000   0.0358
  -9.000  -0.9025   0.02648   0.01857  -0.0416   1.0000   0.0367
  -8.750  -0.8811   0.02563   0.01766  -0.0415   1.0000   0.0378
  -8.500  -0.8591   0.02479   0.01674  -0.0413   1.0000   0.0389
  -8.250  -0.8363   0.02399   0.01583  -0.0411   1.0000   0.0402
  -8.000  -0.8130   0.02314   0.01499  -0.0412   1.0000   0.0414
  -7.750  -0.7884   0.02245   0.01429  -0.0415   1.0000   0.0429
  -7.500  -0.7631   0.02182   0.01362  -0.0418   1.0000   0.0449
  -7.250  -0.7373   0.02121   0.01295  -0.0421   1.0000   0.0470
  -7.000  -0.7105   0.02056   0.01234  -0.0428   1.0000   0.0492
  -6.750  -0.6832   0.02003   0.01178  -0.0434   1.0000   0.0518
  -6.500  -0.6553   0.01949   0.01122  -0.0440   1.0000   0.0547
  -6.250  -0.6267   0.01899   0.01075  -0.0449   1.0000   0.0581
  -6.000  -0.5980   0.01857   0.01029  -0.0456   1.0000   0.0620
  -5.750  -0.5680   0.01808   0.00986  -0.0468   1.0000   0.0666
  -5.500  -0.5382   0.01769   0.00947  -0.0477   1.0000   0.0720
  -5.250  -0.5074   0.01727   0.00909  -0.0489   1.0000   0.0790
  -5.000  -0.4761   0.01687   0.00875  -0.0502   1.0000   0.0874
  -4.750  -0.4444   0.01651   0.00844  -0.0516   1.0000   0.0980
  -4.500  -0.4121   0.01616   0.00817  -0.0531   1.0000   0.1118
  -4.250  -0.3791   0.01581   0.00794  -0.0547   1.0000   0.1299
  -3.750  -0.3076   0.01513   0.00755  -0.0592   0.9994   0.1872
  -3.500  -0.2696   0.01473   0.00736  -0.0621   0.9992   0.2284
  -3.250  -0.2280   0.01419   0.00715  -0.0659   0.9995   0.2970
  -3.000  -0.1747   0.01326   0.00723  -0.0726   1.0000   0.4833
  -2.750  -0.1740   0.01465   0.00921  -0.0644   0.9967   0.5635
  -2.500  -0.1499   0.01545   0.01007  -0.0626   0.9945   0.6044
  -2.250  -0.1110   0.01553   0.01005  -0.0653   0.9937   0.6292
  -2.000  -0.0774   0.01570   0.01016  -0.0667   0.9921   0.6436
  -1.750  -0.0441   0.01591   0.01032  -0.0680   0.9907   0.6554
  -1.500  -0.0184   0.01643   0.01085  -0.0669   0.9880   0.6631
  -1.250   0.0159   0.01678   0.01119  -0.0680   0.9856   0.6721
  -1.000   0.0461   0.01717   0.01162  -0.0677   0.9800   0.6772
  -0.750   0.0935   0.01739   0.01183  -0.0712   0.9731   0.6871
  -0.500   0.1281   0.01755   0.01206  -0.0708   0.9608   0.6918
  -0.250   0.1701   0.01728   0.01181  -0.0727   0.9476   0.6985
   0.250   0.2363   0.01663   0.01123  -0.0734   0.9218   0.7051
   0.500   0.2652   0.01633   0.01098  -0.0729   0.9077   0.7069
   0.750   0.2925   0.01602   0.01072  -0.0723   0.8891   0.7087
   1.000   0.3225   0.01555   0.01027  -0.0720   0.8528   0.7107
   1.250   0.4218   0.01621   0.00893  -0.0845   0.4332   0.7104
   1.500   0.4443   0.01685   0.00907  -0.0838   0.3288   0.7125
   1.750   0.4717   0.01731   0.00916  -0.0843   0.2526   0.7148
   2.000   0.5020   0.01770   0.00923  -0.0854   0.1948   0.7167
   2.250   0.5315   0.01802   0.00934  -0.0860   0.1555   0.7183
   2.500   0.5567   0.01834   0.00952  -0.0855   0.1278   0.7192
   2.750   0.5827   0.01863   0.00971  -0.0852   0.1077   0.7200
   3.000   0.6094   0.01892   0.00992  -0.0850   0.0932   0.7207
   3.250   0.6364   0.01922   0.01017  -0.0848   0.0824   0.7214
   3.500   0.6629   0.01956   0.01045  -0.0846   0.0746   0.7223
   3.750   0.6897   0.01987   0.01075  -0.0844   0.0683   0.7235
   4.000   0.7167   0.02023   0.01110  -0.0843   0.0634   0.7245
   4.250   0.7443   0.02058   0.01144  -0.0843   0.0593   0.7253
   4.500   0.7717   0.02101   0.01184  -0.0843   0.0558   0.7262
   4.750   0.7995   0.02139   0.01225  -0.0844   0.0526   0.7270
   5.000   0.8267   0.02186   0.01270  -0.0845   0.0500   0.7281
   5.250   0.8540   0.02237   0.01324  -0.0845   0.0478   0.7293
   5.500   0.8819   0.02284   0.01374  -0.0846   0.0454   0.7304
   5.750   0.9094   0.02336   0.01424  -0.0848   0.0435   0.7312
   6.000   0.9365   0.02403   0.01492  -0.0849   0.0420   0.7320
   6.250   0.9640   0.02468   0.01566  -0.0849   0.0405   0.7327
   6.500   0.9913   0.02535   0.01637  -0.0850   0.0392   0.7334
   6.750   1.0183   0.02600   0.01703  -0.0851   0.0380   0.7342
   7.000   1.0423   0.02680   0.01781  -0.0846   0.0369   0.7348
   7.250   1.0667   0.02757   0.01876  -0.0839   0.0358   0.7355
   7.500   1.0908   0.02838   0.01971  -0.0833   0.0347   0.7361
   7.750   1.1146   0.02926   0.02070  -0.0827   0.0338   0.7366
   8.000   1.1380   0.03014   0.02167  -0.0820   0.0331   0.7371
   8.250   1.1609   0.03105   0.02263  -0.0814   0.0325   0.7376
   8.500   1.1832   0.03209   0.02372  -0.0807   0.0320   0.7381
   8.750   1.2045   0.03343   0.02525  -0.0798   0.0315   0.7386
   9.000   1.2243   0.03494   0.02705  -0.0786   0.0310   0.7391
   9.250   1.2424   0.03659   0.02897  -0.0773   0.0304   0.7396
   9.500   1.2590   0.03831   0.03097  -0.0758   0.0299   0.7401
   9.750   1.2739   0.04004   0.03295  -0.0741   0.0294   0.7407
  10.000   1.2874   0.04168   0.03481  -0.0723   0.0290   0.7413
  10.250   1.2997   0.04327   0.03659  -0.0705   0.0285   0.7421
  10.500   1.3108   0.04481   0.03829  -0.0685   0.0282   0.7429
  10.750   1.3207   0.04632   0.03994  -0.0664   0.0279   0.7436
  11.000   1.3278   0.04803   0.04180  -0.0642   0.0276   0.7442
  11.250   1.3301   0.04990   0.04381  -0.0613   0.0274   0.7447
  11.500   1.3220   0.05246   0.04663  -0.0574   0.0273   0.7451
  11.750   1.3047   0.05601   0.05054  -0.0533   0.0272   0.7455
  12.000   1.2825   0.06015   0.05504  -0.0500   0.0271   0.7459
  12.250   1.2554   0.06517   0.06039  -0.0479   0.0270   0.7461
  12.500   1.2226   0.07167   0.06723  -0.0483   0.0270   0.7464
  12.750   1.1866   0.08040   0.07626  -0.0528   0.0271   0.7465
