  
       XFOIL         Version 6.96
  
 Calculated polar for: AG46ct  -02f rot.                               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.750  -0.5868   0.10932   0.10589   0.0222   1.0000   0.0328
  -8.500  -0.5839   0.10584   0.10245   0.0179   1.0000   0.0333
  -8.250  -0.5805   0.10214   0.09879   0.0137   1.0000   0.0335
  -8.000  -0.5758   0.09820   0.09489   0.0096   1.0000   0.0336
  -7.750  -0.5671   0.09357   0.09028   0.0037   1.0000   0.0337
  -7.500  -0.5557   0.08845   0.08514  -0.0026   1.0000   0.0338
  -7.250  -0.5595   0.08202   0.07878  -0.0006   1.0000   0.0350
  -7.000  -0.5507   0.07867   0.07541  -0.0002   1.0000   0.0360
  -6.750  -0.5391   0.07484   0.07158  -0.0026   1.0000   0.0371
  -6.500  -0.5251   0.07051   0.06722  -0.0064   1.0000   0.0385
  -6.250  -0.5084   0.06574   0.06239  -0.0112   1.0000   0.0403
  -6.000  -0.4872   0.06033   0.05686  -0.0172   1.0000   0.0431
  -5.750  -0.4526   0.05543   0.05132  -0.0256   1.0000   0.0459
  -5.500  -0.4434   0.04836   0.04441  -0.0268   1.0000   0.0478
  -5.250  -0.4250   0.04553   0.04157  -0.0271   1.0000   0.0500
  -5.000  -0.4021   0.04209   0.03796  -0.0285   1.0000   0.0540
  -4.750  -0.3758   0.03722   0.03258  -0.0309   1.0000   0.0609
  -4.500  -0.3538   0.03462   0.02998  -0.0310   1.0000   0.0644
  -4.250  -0.3277   0.03136   0.02625  -0.0318   1.0000   0.0747
  -4.000  -0.2931   0.02303   0.01682  -0.0309   1.0000   0.0368
  -3.750  -0.2642   0.02059   0.01376  -0.0301   1.0000   0.0348
  -3.500  -0.2367   0.01872   0.01164  -0.0294   1.0000   0.0331
  -3.250  -0.2094   0.01653   0.00916  -0.0288   1.0000   0.0328
  -3.000  -0.1822   0.01508   0.00750  -0.0281   1.0000   0.0334
  -2.750  -0.1559   0.01316   0.00554  -0.0275   1.0000   0.0362
  -2.500  -0.1294   0.01248   0.00486  -0.0271   1.0000   0.0449
  -2.250  -0.1027   0.01141   0.00379  -0.0266   1.0000   0.0588
  -2.000  -0.0762   0.00992   0.00294  -0.0266   1.0000   0.1734
  -1.750  -0.0519   0.00851   0.00272  -0.0267   1.0000   0.4639
  -1.500  -0.0391   0.00711   0.00276  -0.0222   1.0000   0.8717
  -1.250   0.0008   0.00694   0.00249  -0.0243   1.0000   1.0000
  -1.000   0.0267   0.00695   0.00236  -0.0240   1.0000   1.0000
  -0.750   0.0526   0.00697   0.00229  -0.0237   1.0000   1.0000
  -0.500   0.0784   0.00702   0.00226  -0.0235   1.0000   1.0000
  -0.250   0.1209   0.00708   0.00223  -0.0268   0.9843   1.0000
   0.000   0.1697   0.00710   0.00215  -0.0310   0.9465   1.0000
   0.250   0.2109   0.00712   0.00205  -0.0333   0.8938   1.0000
   0.500   0.2399   0.00724   0.00196  -0.0328   0.8395   1.0000
   0.750   0.2647   0.00746   0.00194  -0.0316   0.7965   1.0000
   1.000   0.2896   0.00771   0.00197  -0.0305   0.7626   1.0000
   1.250   0.3150   0.00797   0.00204  -0.0297   0.7339   1.0000
